begin {Parameters}
Number of BasicAreas
601
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	13.723	51.0599	219.71
1	13.7376	51.0406	235.97
2	13.7427	51.0671	210.56
3	13.8288	51.0926	145.27
4	13.7638	51.1205	152.06
5	13.734	51.0796	95.59
6	13.7309	51.098	145.27
7	13.6902	51.0796	124.44
8	13.6745	51.0679	181.58
9	13.7007	51.0428	216.81
10	13.6679	51.039	228.18
11	13.6996	51.0283	134.76
12	13.704	51.0122	90.75
13	13.7401	51.0179	160.62
14	13.7707	51.0226	181.58
15	13.8	51.0176	142.91
16	13.7898	51.0012	108.9
17	13.8184	50.9979	246.2
18	13.8501	50.997	127.06
19	13.7961	51.0377	378.84
20	13.8279	51.0273	181.58
21	13.7733	51.0524	278.49
22	13.7906	51.0488	254.17
23	13.8562	51.066	104.78
24	13.8575	51.0253	127.06
25	13.6455	51.1157	318.16
26	13.9228	51.1228	203.17
27	13.8509	51.1749	102.53
28	13.6234	51.0667	95.53
29	13.8549	51.1394	56.29
30	13.6817	51.1602	75.29
31	13.7284	51.2062	80.35
32	13.9051	51.0422	117.26
33	13.9886	51.0934	52.2
34	13.7897	51.1571	53.86
35	13.526	51.2909	167.85
36	13.6388	51.2904	240.43
37	13.2718	51.3023	171.75
38	13.3247	51.291	115.8
39	13.2515	51.3175	109.98
40	13.3014	51.2543	70.52
41	13.441	51.3971	158.61
42	13.406	51.2875	95.52
43	13.225	51.3691	43.81
44	13.3085	51.3737	77.53
45	13.2995	51.1577	93.95
46	13.5821	51.1343	250.4
47	13.484	51.1618	296.61
48	13.3843	51.1512	197.64
49	13.3317	51.0563	99.83
50	13.562	51.1851	126.81
51	13.6414	50.9945	401.1
52	13.5178	51.0241	96.44
53	13.7365	50.9806	101.36
54	13.7573	50.9515	38.55
55	13.6582	50.9488	47.43
56	13.5226	50.9684	92.79
57	13.518	50.9121	44.05
58	13.6586	50.8939	115.79
59	13.6252	50.8215	68.49
60	13.7517	50.8552	88.28
61	13.7236	50.7744	43.74
62	13.5629	50.8916	42.58
63	13.6474	50.7582	31.84
64	13.8421	50.7665	35.34
65	13.9903	50.942	434.34
66	13.8484	50.9469	260.09
67	14.1892	50.9014	78.73
68	13.9736	50.8286	31.33
69	13.984	50.8828	45.76
70	14.0831	50.8874	79.14
71	13.8771	50.8585	26.32
72	13.9252	50.9895	47.95
73	14.0181	50.961	18
74	14.0553	51.0429	102.28
75	14.236	51.0325	169.22
76	14.0186	50.9838	33.6
77	14.1423	50.9826	39.84
78	14.2832	50.9371	124.7
79	14.1968	51.1195	209.86
80	14.0216	51.185	126.73
81	14.0363	51.1459	110.82
82	14.3316	51.0766	94.79
83	14.2013	51.1888	30.78
84	14.0713	51.1106	73.66
85	14.1084	51.2737	167.9
86	14.208	51.2787	241.09
87	13.9425	51.2925	175.27
88	13.8812	51.4288	123.92
89	14.0226	51.5235	313.39
90	13.7536	51.5055	216.84
91	14.0371	51.5823	132.18
92	13.8622	51.4876	73.23
93	13.7148	51.3944	40.39
94	13.8842	51.5079	43.38
95	13.9158	51.5826	31.83
96	14.0364	51.4562	20.6
97	13.8864	51.5431	13.68
98	14.4302	51.181	419.89
99	14.5155	51.2045	143.7
100	14.3184	51.1693	59.74
101	14.4196	51.0921	146.13
102	14.4308	51.0455	80.55
103	14.4177	51.1323	87.64
104	14.5226	51.2772	110.92
105	14.3701	51.2866	90.19
106	14.6577	51.0978	318.73
107	14.6137	50.9728	66.84
108	14.6094	51.0143	116.02
109	14.5314	51.0992	59.2
110	14.5205	51.0629	46.27
111	14.6557	50.992	53.41
112	14.5506	51.0306	42.32
113	14.7006	50.9701	28.7
114	14.7597	51.0084	75.73
115	14.8275	51.0469	32.52
116	14.7787	50.8978	366.41
117	14.6843	50.902	77.12
118	14.6118	50.9376	54
119	14.7606	50.8717	70.93
120	14.8706	50.9481	45.61
121	14.7451	50.9561	34.57
122	14.664	50.9493	44.58
123	14.6966	50.8531	19.61
124	14.7537	50.8429	16.68
125	14.6529	50.8643	16.04
126	14.9809	51.1474	291.16
127	14.9629	51.1318	159.53
128	14.9822	51.1699	153.83
129	14.9337	51.1855	125.15
130	14.8053	51.1581	82.01
131	14.9217	51.0282	79.36
132	14.7049	51.2931	232.25
133	14.8933	51.3034	84.69
134	14.9513	51.3555	53.96
135	14.619	51.4486	329.95
136	14.7037	51.5566	65.68
137	14.8174	51.4072	32.86
138	14.8189	51.4815	55.42
139	14.527	51.5245	49.08
140	14.2209	51.4225	487.41
141	14.4283	51.4777	108.81
142	14.1934	51.4708	123.31
143	14.0879	51.3886	68.67
144	14.2437	51.3769	58.55
145	14.4265	51.3741	79.38
146	14.4236	51.7726	199.58
147	14.3452	51.7858	230.05
148	14.3127	51.7661	213.56
149	14.3053	51.7362	204.06
150	14.3439	51.7351	259.2
151	14.4216	51.7249	5.39
152	14.4279	51.7619	8.35
153	14.3935	51.8042	4.45
154	14.3483	51.8283	8.58
155	14.3137	51.8222	15.51
156	14.37	51.708	112.16
157	14.1944	51.8479	94.87
158	14.2087	51.7533	99.8
159	14.1384	51.6328	22.54
160	14.2105	51.6477	45.3
161	14.1812	51.576	46.3
162	14.4377	51.5991	328.18
163	14.3192	51.5286	28.19
164	14.626	51.7375	283.24
165	14.6527	51.6273	60.39
166	14.5511	51.9495	320.32
167	14.4119	51.8745	112.58
168	14.5284	51.8875	23.74
169	13.9733	51.7179	126.34
170	13.9355	51.8486	203.02
171	14.043	51.8205	101.29
172	14.0071	51.6627	44.16
173	13.7087	51.6009	312.82
174	13.777	51.7316	21.12
175	13.6696	51.7124	29.7
176	13.4971	51.6446	148.18
177	12.7477	51.2144	323.82
178	12.889	51.2621	26.38
179	12.9379	51.1631	120.33
180	13.1289	51.1412	371.22
181	13.0205	51.0696	95.76
182	13.1726	51.0832	92.98
183	12.9946	51.1148	80.76
184	13.149	51.2039	37.16
185	13.1206	51.3426	252.74
186	13.0632	51.2405	101.42
187	12.9897	51.3696	74.83
188	12.9631	51.2909	42.18
189	12.7963	51.3862	307.81
190	12.7136	51.4823	370.96
191	12.9587	51.5398	251.09
192	13.116	51.4659	61.07
193	12.8656	51.6248	69.09
194	13.0733	51.5741	80.04
195	12.957	51.4555	58.08
196	13.1959	51.5694	127.82
197	13.5209	51.4728	111.86
198	13.2623	51.7587	148.72
199	13.4036	51.5126	134.51
200	13.6386	51.4608	42.07
201	13.2541	51.4227	49.22
202	13.5539	51.422	100.13
203	13.5784	51.4981	30.22
204	13.426	51.7533	69.84
205	13.3341	51.6115	28.19
206	12.9517	51.8078	102.27
207	12.8792	51.8761	54.85
208	12.9155	51.6925	41.63
209	13.0821	51.709	51.45
210	13.1405	51.8004	26.69
211	13.1202	51.8631	30.38
212	12.9266	50.8366	33.68
213	12.9133	50.85	48.11
214	12.9206	50.8717	86.6
215	12.9086	50.813	145.32
216	12.9639	50.7698	161.55
217	12.9428	50.7891	149.43
218	12.9425	50.8149	112.05
219	12.9794	50.8138	537.44
220	13.0204	50.8126	27.23
221	12.9556	50.8384	235.6
222	12.9655	50.8641	157.09
223	12.9184	50.7277	39.56
224	12.8795	50.9387	36.26
225	12.9183	50.9114	32.72
226	12.9604	50.7432	16.17
227	12.9959	50.9108	27.69
228	12.8502	51.0277	215.63
229	12.9121	51.0756	72.23
230	12.9122	50.6884	31.98
231	13.0585	50.7623	133.56
232	12.9506	50.6784	61.9
233	12.9517	50.7128	53.52
234	12.9539	50.6488	57.27
235	13.0756	50.6533	47.82
236	13.0114	50.6811	41.75
237	13.0838	50.7001	27.25
238	13.1088	50.7384	23.87
239	13.0457	50.7069	19.59
240	13.125	50.7429	32.11
241	13.0129	50.7496	42.96
242	13.0383	50.5783	277.03
243	12.9749	50.4996	79.1
244	12.9223	50.6122	66.19
245	13.0501	50.5177	54.66
246	12.9315	50.5039	50.29
247	13.13	50.5484	49.39
248	12.88	50.5739	51.5
249	12.9432	50.4359	33.81
250	12.9446	50.5713	27.89
251	13.0068	50.6198	39.37
252	13.2225	50.6027	166.57
253	13.2872	50.7198	66.46
254	13.18	50.7175	42.26
255	13.258	50.661	33.88
256	13.1184	50.6207	37.63
257	13.344	50.6556	162.96
258	13.4901	50.68	35.45
259	13.4624	50.6337	42.19
260	13.0828	50.8723	122.5
261	13.1763	50.8722	122.31
262	13.1299	50.806	102.68
263	13.2563	50.7992	50.68
264	13.0213	50.8701	51.27
265	13.1885	50.7656	31.45
266	13.3391	50.9178	465.03
267	13.3993	50.8709	71.99
268	13.2739	50.969	58.49
269	13.3096	50.8143	130.29
270	13.4152	50.751	74.76
271	13.5515	50.7778	62.62
272	13.4478	50.8936	63.95
273	13.3875	51.0181	27.09
274	13.3737	50.9624	37.51
275	13.2913	51.0131	30.13
276	13.2747	50.8313	26.72
277	13.3999	50.8317	31.68
278	12.9957	50.9884	264.62
279	13.1335	50.9894	189.46
280	13.0798	50.9197	181.72
281	13.3862	52.5335	248.42
282	13.3912	52.52	222.56
283	13.4073	52.5322	216.06
284	13.4147	52.5221	147.4
285	13.4192	52.5152	178.1
286	13.4413	52.5145	328.42
287	13.4708	52.5027	306.26
288	13.4675	52.5179	374.28
289	13.4425	52.5254	278.99
290	13.5199	52.5094	311.35
291	13.492	52.5005	167.91
292	13.5303	52.4857	182.81
293	13.5214	52.5025	240.9
294	13.4991	52.5214	216.19
295	13.4856	52.5253	228.16
296	13.4709	52.5332	210.46
297	13.4265	52.537	291.48
298	13.4482	52.5358	260.65
299	13.4442	52.5457	255.43
300	13.4148	52.5389	186.89
301	13.4157	52.5471	345.49
302	13.4162	52.5537	293.13
303	13.3385	52.5328	163.19
304	13.3232	52.5309	81.38
305	13.3381	52.5224	171.48
306	13.3594	52.5274	193.79
307	13.3542	52.5325	140.45
308	13.3111	52.5172	184.01
