begin {Parameters}
Number of BasicAreas
220
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	11.0076	48.1406	51.42
1	11.0658	48.1616	32.12
2	11.0804	48.2325	16.71
3	11.0199	48.213	8.53
4	11.0983	48.1125	30.91
5	11.0739	47.8017	123.33
6	11.0026	47.8034	39.46
7	11.0112	47.7509	12.93
8	10.9776	47.7315	17.09
9	11.0219	47.8615	19.59
10	10.8909	48.3664	110.4
11	10.8931	48.374	165.5
12	10.9032	48.3836	133.8
13	10.8775	48.3936	193.3
14	10.8539	48.39	195.16
15	10.8646	48.3624	159.95
16	10.8893	48.3442	212.09
17	10.9207	48.3488	187.8
18	10.9442	48.3493	226.98
19	10.9353	48.3813	149
20	10.925	48.3948	145.94
21	10.9108	48.4221	145.26
22	10.9055	48.2932	277.52
23	10.8262	48.3235	243.41
24	11.0065	48.3658	288.11
25	10.8847	48.2624	261.3
26	10.8078	48.3945	216.43
27	10.8147	48.433	192.4
28	10.3758	48.2491	125.22
29	10.8262	48.3615	142.68
30	10.774	48.2774	163.87
31	11.0045	48.2678	117.04
32	10.7581	48.353	99.05
33	10.5823	48.3345	67.19
34	10.9833	48.3087	101.72
35	10.601	48.4076	58.15
36	10.9598	48.4485	49
37	10.5832	48.4619	37.72
38	11.0672	48.3906	50.37
39	10.7162	48.3115	42.18
40	10.4689	48.2776	62.59
41	10.5451	48.2813	30.09
42	10.3744	48.3035	30.67
43	10.7158	48.4249	22.94
44	10.5406	48.2334	11.29
45	10.3779	48.1904	18.53
46	10.7682	48.4077	30.51
47	10.4848	48.2367	11.84
48	10.3027	48.2426	11.99
49	10.329	48.2689	14.56
50	10.3106	48.2059	6.27
51	10.9919	48.1847	19.41
52	11.1145	48.3329	14.86
53	10.6867	48.3998	24.92
54	10.2557	48.1946	17.19
55	10.6968	48.3559	23.04
56	10.9846	48.2491	28.22
57	10.453	48.3132	20.49
58	10.8628	48.2158	25.87
59	11.0593	48.2927	27.4
60	10.9449	48.2278	11.1
61	10.4372	48.2473	35.42
62	10.6409	48.3221	11.56
63	10.8031	48.252	26.53
64	10.302	48.293	9.17
65	11.0446	48.426	17.46
66	10.7432	48.033	107.8
67	10.6003	47.9995	133.83
68	10.7322	48.1982	125.01
69	10.6535	48.1305	34.12
70	10.8279	48.1731	136.4
71	10.6353	48.0578	64.43
72	10.7358	48.2314	45.78
73	10.642	48.2868	46.01
74	10.7439	48.1317	35.27
75	10.6852	48.0755	12.4
76	10.7176	48.1553	14.69
77	10.8252	48.1227	13.78
78	10.8014	48.0724	20.62
79	10.6995	47.9893	22.14
80	10.7574	48.0823	17.13
81	10.6043	48.2623	16.39
82	10.5935	48.1474	22.43
83	10.6335	48.2265	12.61
84	10.587	48.186	10.56
85	10.7427	47.9466	12.54
86	10.5786	48.0687	12.9
87	10.6441	48.1965	9.92
88	10.56	48.1011	28.63
89	10.7806	47.9875	20.18
90	10.588	48.2295	11.14
91	10.6716	48.037	12.81
92	10.865	48.034	251.44
93	11.0698	47.9895	94.17
94	10.8721	48.1047	91.94
95	11.0685	48.0161	36.88
96	10.8401	47.8918	22.8
97	11.0288	48.0931	9.16
98	11.0111	48.0214	15.41
99	10.8271	47.9322	32.27
100	11.0757	48.0816	20.55
101	10.9712	48.0038	16.54
102	10.9386	48.0832	34.36
103	10.926	48.2026	22.37
104	10.9268	48.005	26.88
105	10.9455	47.9267	15.3
106	10.9848	47.9034	13.72
107	10.8913	48.1593	17.21
108	10.9413	48.0463	7.87
109	11.0481	48.1019	3.33
110	10.9669	47.972	8.86
111	10.8448	47.9747	12.43
112	10.9248	47.9578	22.66
