begin {Parameters}
Number of BasicAreas
608
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	8.7564	52.8671	156.43
1	8.773	52.6783	125.25
2	8.5761	52.7929	122.47
3	8.5748	52.9101	109.19
4	8.812	52.59	45.86
5	8.9641	52.6648	13.52
6	8.686	52.7329	17.59
7	8.8954	52.6922	16.48
8	8.775	52.7531	18.87
9	8.8342	52.7444	14.91
10	8.969	52.7098	19.09
11	8.8482	52.7942	20.83
12	8.6893	52.6221	30.91
13	8.9711	52.8235	87.32
14	9.2705	52.84	95.7
15	9.1273	52.851	70.76
16	9.2194	52.7769	58.9
17	8.9836	52.7647	30.5
18	9.1183	52.7662	38.58
19	9.4033	52.7763	39.16
20	9.8841	52.6986	120.26
21	9.6473	52.841	246.58
22	9.6194	52.6834	114.48
23	9.5387	52.7572	69.57
24	9.7416	52.3772	108.86
25	9.7163	52.4014	253.54
26	9.7122	52.3857	155.26
27	9.7337	52.3664	91.72
28	9.7432	52.4181	164.6
29	9.6632	52.4071	431.15
30	9.7144	52.365	167.96
31	9.7068	52.3752	149.22
32	9.6809	52.3732	227.93
33	9.6613	52.3633	224.32
34	9.6938	52.3321	139.83
35	9.722	52.3451	251.57
36	9.6884	52.4589	10
37	9.5744	52.4166	236.77
38	9.5633	52.4612	137.81
39	9.6139	52.4444	258.78
40	9.7377	52.4328	177.26
41	9.7464	52.4479	154.99
42	9.7377	52.4682	159.42
43	9.4834	52.3324	347.43
44	9.7068	52.5658	273.41
45	9.5767	52.3855	330.24
46	9.6573	52.3098	230.64
47	9.7263	52.301	172.94
48	9.5669	52.2622	133.28
49	9.7559	52.2343	128.83
50	9.583	52.326	147.07
51	9.6984	52.1173	96.46
52	9.6022	52.0566	110.29
53	9.7495	52.0656	16.53
54	9.6948	52.0704	29.42
55	9.7788	51.9359	92.84
56	9.6848	51.9947	30.87
57	9.7276	51.9882	7.81
58	9.7229	52.0343	5.08
59	9.6802	52.0433	8.95
60	9.6685	52.0245	4.6
61	9.775	52.1667	130.91
62	9.3894	52.4319	408.48
63	9.4477	52.5595	445.66
64	9.3757	52.3434	100.42
65	9.1842	52.476	109.18
66	9.3233	52.3018	84.46
67	9.2626	52.3954	33.78
68	9.3999	52.365	14.74
69	9.2261	52.4198	17.48
70	9.3298	52.4321	41.15
71	9.3761	52.3783	47.43
72	9.2351	52.6416	327.89
73	9.0228	52.5112	77
74	8.986	52.5904	53.96
75	8.8568	52.5252	50.13
76	8.7421	52.4599	40.83
77	8.9441	52.4523	21.37
78	8.8452	52.4458	35.89
79	9.126	52.665	44.09
80	9.1561	52.7126	18.75
81	9.0758	52.6976	22.68
82	9.0668	52.6242	41.82
83	9.1071	52.6399	9.82
84	9.0187	52.6345	12.64
85	9.3137	52.7208	17.12
86	9.2168	52.6904	17.64
87	9.2535	52.7429	15.13
88	9.2304	52.7162	9.01
89	9.1667	52.5526	28.45
90	9.1471	52.5924	18.05
91	9.2634	52.5734	21.24
92	9.126	52.5049	17.79
93	9.374	52.6775	24.34
94	9.3215	52.5867	9.95
95	9.4701	52.6802	26.88
96	9.3414	52.6328	13.97
97	9.2062	52.3072	238.4
98	9.0281	52.2925	207.5
99	9.1632	52.2666	105.32
100	9.1623	52.2991	49.14
101	9.1123	52.3083	34.34
102	9.1027	52.3293	19.81
103	9.2969	52.3613	48.41
104	9.305	52.3461	14.49
105	9.278	52.3385	10.19
106	9.2501	52.3549	11.11
107	9.1	52.2384	38.42
108	9.0992	52.2585	11.65
109	9.129	52.2294	8.14
110	9.0793	52.232	11.07
111	9.1429	52.3646	19.14
112	9.2153	52.3687	14.66
113	9.1211	52.3511	21.2
114	9.1762	52.3605	7.79
115	9.1834	52.3916	12.74
116	9.1257	52.393	10.3
117	9.1085	52.1646	282.99
118	9.2288	52.2451	64.91
119	9.3653	52.1076	220.23
120	9.3503	52.1238	190.98
121	9.3883	52.0933	176.41
122	9.305	51.9685	224.65
123	9.6082	52.1981	298.91
124	9.2695	52.1645	200.99
125	9.4207	52.2056	191.59
126	9.2433	52.0596	122.23
127	9.4151	52.0262	112.42
128	9.5187	52.1032	81.24
129	9.3773	52.2562	66
130	9.3935	51.9512	13.67
131	8.7091	52.1338	274.87
132	8.6122	52.1073	166.2
133	8.6648	52.0928	212.08
134	8.7353	52.0994	196.35
135	8.7139	52.0595	150.85
136	8.7922	52.0781	201.49
137	8.6316	52.1577	207.82
138	8.5554	52.138	196.66
139	8.4685	52.1456	157.86
