begin {Parameters}
Number of BasicAreas
225
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	12.1288	47.857	223.93
1	12.1056	47.8699	140.39
2	12.1016	47.8334	220
3	12.0012	47.867	161.83
4	12.0446	47.8448	168.74
5	12.0805	47.7822	106.42
6	12.1891	47.8648	94.61
7	11.9914	47.7885	67.21
8	12.11	47.666	46.84
9	12.2282	47.8441	51.31
10	12.1624	47.6323	66.11
11	12.2965	47.9049	70.22
12	12.0708	47.7323	54.85
13	12.1895	47.8126	51.08
14	12.0166	47.9391	58.7
15	12.0643	47.903	63.12
16	12.2882	47.7967	28.48
17	12.1562	47.7856	40.18
18	12.3948	48.0159	37.54
19	12.2039	47.7616	24.82
20	12.3066	47.9965	23.49
21	12.3899	47.9325	26.49
22	12.1053	47.7149	26.38
23	12.2616	47.9515	25.33
24	12.3171	47.9488	12.21
25	12.1812	47.7323	24.37
26	12.3707	47.977	16.34
27	12.1864	47.8918	21.07
28	12.1176	47.9256	42.06
29	12.2448	47.9924	11.76
30	12.2283	47.9223	25.15
31	12.3282	47.8526	99.75
32	12.4591	47.7867	72.02
33	12.3118	47.7478	50.55
34	12.3721	47.8122	63.27
35	12.4714	47.8302	46.4
36	12.5211	47.6724	26.22
37	12.4723	47.7285	32.03
38	12.4516	47.762	30.52
39	12.3241	47.8778	33.17
40	12.3796	47.8977	13.48
41	12.3977	47.8664	0.4
42	12.4145	47.9052	12.63
43	12.3882	47.7249	17.57
44	12.6381	47.8888	177.35
45	12.581	47.9524	176.54
46	12.5561	48.0305	115.77
47	12.6689	47.8126	80.06
48	12.8231	47.8578	88.66
49	12.6211	47.7372	63.12
50	12.7249	47.9373	68.46
51	12.7763	47.7781	41.56
52	12.4631	47.8925	42.73
53	12.5099	48.0833	54.37
54	12.5733	47.7989	45.56
55	12.6436	48.0054	33.26
56	12.4923	48.0014	39.32
57	12.5525	47.8485	40.47
