begin {Parameters}
Number of BasicAreas
1007
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	10.0815	48.8427	106.46
1	10.0927	48.8257	161.64
2	10.1828	48.809	103.44
3	10.105	48.8732	143.77
4	10.0205	48.8617	144.03
5	10.3439	48.8654	129.03
6	10.1015	48.7823	83.31
7	10.3261	48.7772	79.85
8	9.9533	48.9063	95.39
9	10.023	48.7909	60.41
10	10.093	48.9027	53.42
11	10.1788	48.8915	58.13
12	10.2594	48.8703	44.14
13	10.4054	48.8798	18.39
14	10.4177	48.8222	22.36
15	10.1818	48.9635	246.64
16	10.3658	48.9318	46.44
17	10.2199	49.0131	17.26
18	10.1165	49.0324	22.06
19	10.0632	48.9355	29.18
20	10.1596	48.9179	31.35
21	10.0363	49.01	27.92
22	10.3184	48.9995	19.92
23	10.352	48.975	17.42
24	10.2663	49.0343	14.62
25	10.0569	49.1329	317.23
26	9.9813	49.3046	52.16
27	9.9828	49.3536	61.24
28	10.2118	49.0707	50.1
29	10.0484	49.273	51.24
30	10.0008	49.0818	40.89
31	10.0903	49.1829	46.5
32	9.9807	49.2026	44.47
33	10.1842	49.1388	40.54
34	10.1185	49.0694	33.61
35	10.0871	49.226	33.17
36	11.1731	48.2891	5.94
37	11.1846	48.2522	22.59
38	11.1052	48.2601	14.92
39	12.1617	48.5443	99.57
40	12.13	48.5862	148.96
41	12.0878	48.5622	188.73
42	12.0924	48.529	201.96
43	12.194	48.5301	202.82
44	11.7603	48.644	131.35
45	12.2142	48.6195	100.32
46	12.0383	48.7189	74.17
47	12.2116	48.6889	69.75
48	12.2074	48.7786	66.19
49	12.176	48.8203	72.73
50	11.7319	48.5515	50.49
51	11.952	48.6676	46.74
52	12.0097	48.5363	45.81
53	12.0459	48.8252	47.75
54	12.1546	48.7329	41.07
55	11.7082	48.6858	15.19
56	11.8498	48.657	12.34
57	11.8222	48.6966	18.95
58	12.017	48.5876	27.79
59	12.064	48.7834	10.84
60	12.091	48.6606	35.7
61	11.9364	48.5997	14.94
62	11.7811	48.5881	29.89
63	11.8614	48.6091	15.1
64	12.0211	48.6197	23.01
65	12.1887	48.45	17.02
66	12.1908	48.4149	7.17
