begin {Parameters}
Number of BasicAreas
521
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	8.5748	50.7798	125.75
1	8.4766	50.7711	87.6
2	8.708	50.921	95.89
3	8.6497	51.0144	57.36
4	8.6047	50.7197	57.67
5	8.6581	51.0394	56.44
6	8.5503	50.987	34.45
7	8.6685	50.9597	37.34
8	8.5248	50.9164	141.29
9	8.5532	50.846	120.54
10	8.4299	50.8752	68.22
11	8.4187	50.8344	45.09
12	8.6386	50.5698	150.62
13	8.6147	50.4661	117.42
14	8.6432	50.6494	122.31
15	8.5715	50.6536	104.38
16	8.6109	50.5877	77.1
17	8.6225	50.4277	246.13
18	8.4842	50.5705	118.39
19	8.5117	50.5441	194.27
20	8.4524	50.5436	19.42
21	8.484	50.5245	37.06
22	8.5662	50.5487	21.57
23	8.5917	50.563	28.8
24	8.5274	50.5681	22.22
25	8.5243	50.5997	40.24
26	8.4997	50.6172	10.76
27	8.4851	50.5886	35.74
28	8.411	50.5468	139.22
29	8.4324	50.6203	140.17
30	8.3788	50.5024	114.18
31	8.5652	50.5023	101.32
32	8.3674	50.6228	92.36
33	8.5664	50.5934	86.63
34	8.3228	50.5529	59.14
35	8.4854	50.4932	64.51
36	8.4862	50.6624	50.49
37	8.5005	50.4308	51.14
38	8.5015	50.7162	35.56
39	8.2764	50.7451	90.27
40	8.296	50.785	38.62
41	8.2555	50.7733	17.44
42	8.2249	50.7209	16.76
43	8.2889	50.7217	34.4
44	8.3573	50.7377	24.95
45	8.3441	50.7508	13.08
46	8.3418	50.7766	15.01
47	8.2124	50.7715	202.98
48	8.3602	50.8152	107.96
49	8.2941	50.8489	65.36
50	8.4281	50.8158	37.6
51	8.2812	50.6765	213.34
52	8.2575	50.5934	74.74
53	8.3843	50.6867	51.48
54	8.1825	50.6377	52.88
55	8.3224	50.6472	65.96
56	8.1849	50.6821	49.66
57	8.413	50.7544	30.1
58	8.2688	50.4852	135.37
59	8.3796	50.4232	92.67
60	8.2583	50.5447	45.28
61	8.1728	50.5597	60.3
62	8.2891	50.4368	48.36
63	8.192	50.5132	34.4
64	7.2197	51.1148	371.78
65	7.1085	50.8747	226.78
66	7.115	51.0932	190.86
67	7.1269	50.9459	239.05
68	7.1942	50.97	233.44
69	7.1575	50.9965	130.42
70	7.1467	51.0138	183.29
71	7.1104	50.9877	274.07
72	7.298	50.949	259.69
73	7.1929	50.9063	252.51
74	7.2629	51.0388	194.43
75	7.1523	51.0441	145.7
76	7.6016	50.8754	190.21
77	7.5744	50.7916	204.97
78	7.6909	50.957	191.49
79	7.5406	50.8974	165.84
80	7.7058	50.8708	113.33
81	7.793	50.8909	17.63
82	7.5473	51.028	164.13
83	7.5691	51.0047	198.21
84	7.5759	51.0499	167.55
85	7.5216	50.9637	260.29
86	7.3885	51.1182	228.06
87	7.676	51.0322	207.69
88	7.536	51.0787	132.14
89	7.4228	50.9879	205.68
90	7.36	51.0252	218.45
91	7.1653	50.6903	147.2
92	7.134	50.7002	167.58
93	7.1322	50.6671	247.88
94	7.184	50.6658	145.31
95	7.1649	50.7252	161.64
96	7.1711	50.7429	204.32
97	7.119	50.6235	186.37
98	7.2144	50.6033	162.94
99	7.1577	50.4861	17.64
100	7.1288	50.5302	266.67
101	7.2202	50.5287	174.49
102	7.2635	50.5047	102.54
103	7.085	50.5752	108.7
104	7.3003	50.5891	70.93
105	7.3943	50.5529	100.38
106	7.3368	50.5314	54.19
107	7.3398	50.6176	34.23
108	7.359	50.5944	38.98
109	7.4237	50.6704	107.05
110	7.2646	50.61	59.37
111	7.4197	50.6121	64.51
112	7.3546	50.6463	40.98
113	7.2728	50.6058	25.35
114	7.2828	50.6572	248.12
115	7.2366	50.6266	44.8
116	7.2723	50.7061	381.89
117	7.2425	50.8049	369.41
118	7.1893	50.7715	549.71
119	7.3352	50.7571	412.64
120	7.4587	50.7663	190.38
121	7.2496	50.8716	303.05
122	7.3892	50.8977	145.05
123	7.4343	50.8306	100.24
124	7.3407	50.8589	195.15
125	7.1657	50.8172	263.71
126	7.1574	50.8396	225.07
127	7.113	49.8729	57.42
128	7.1803	49.89	7.41
129	7.0857	49.8057	112.46
130	8.2742	50.0009	182.1
131	8.2585	50.0104	270.59
132	8.2282	50.0228	133.02
133	8.2384	50.0045	178.36
134	8.2052	50.0025	131.78
135	8.1742	49.9854	127.93
136	8.2109	49.9651	132.21
137	8.2316	49.9809	158.73
138	8.2621	49.9376	168.95
139	8.3125	49.9639	179.78
140	8.2727	49.9887	196.25
141	8.0612	49.9686	244.94
142	8.106	49.7654	183.94
143	7.9967	49.7429	177.96
144	8.0499	49.7895	36.64
145	8.3086	50.0132	151.63
146	8.2845	50.0229	83.92
147	8.1756	50.0199	85.12
148	8.1216	50.0031	65.66
149	8.1277	49.9719	21.55
150	8.2054	49.9009	73.86
151	8.1503	49.9174	201.79
152	8.1454	49.9185	43.1
153	8.3508	49.8377	80.52
154	8.2889	49.8409	160.55
155	8.32	49.8751	71.91
156	8.1097	49.8388	81.46
157	8.1667	49.8412	86.01
158	8.1408	49.874	66.96
159	8.3132	49.9288	65.28
160	8.2854	49.9042	59.2
161	8.3313	49.9115	50
162	7.9379	49.9453	248.21
163	7.7953	49.9974	66.72
164	7.7259	50.051	24.24
165	7.8769	49.9431	28.53
166	7.8111	49.9592	32.83
167	7.6992	50.0848	44.94
168	7.6544	50.1065	13.85
169	8.0172	49.9476	62.84
170	8.0112	49.9193	50.96
171	7.7509	49.9642	43.61
172	7.7558	49.9461	48.61
173	7.8801	49.904	35.47
174	7.8122	49.9091	76.52
175	7.9512	49.8963	38.44
176	7.9946	49.9034	17.73
177	7.5564	50.0059	121.54
178	7.4697	50.0044	44.65
179	7.3964	49.9562	66.69
180	7.2531	49.8871	40.21
181	7.3297	49.915	50.1
182	7.4673	49.8813	29.58
183	7.2705	49.9137	23.81
184	7.6571	50.0099	60.19
185	7.6136	49.9547	15.83
186	7.6546	49.9765	10.34
187	7.5774	49.939	7.33
188	7.8767	49.8271	277.2
189	7.8516	49.8525	158.71
190	7.9158	49.8178	80.73
191	7.8927	49.8777	24.21
192	7.6165	49.7804	84.93
193	7.602	49.8119	24.93
194	7.9843	49.859	55.16
195	8.0531	49.8497	43.72
196	7.8247	49.8043	36.6
197	7.8412	49.7803	45.54
198	7.8049	49.8452	23.11
199	7.7197	49.8593	193.11
200	7.7022	49.8125	30.37
201	7.9721	49.821	46.31
202	7.9713	49.7979	53.34
203	7.5058	49.7843	149.47
204	7.4031	49.7815	19.83
205	7.5301	49.8205	20.29
206	7.4404	49.8297	13.04
207	7.3259	49.8618	31.28
208	7.3851	49.8447	10.38
209	7.5497	49.7899	23.1
210	7.5308	49.8573	11.87
211	7.3006	49.7701	160.5
212	7.5953	50.3523	160.34
213	7.5708	50.3865	196.57
214	7.5294	50.3519	186.67
215	7.5566	50.3383	137.41
216	7.5598	50.3181	140.57
217	7.6327	50.3407	123.93
218	7.6491	50.3618	144.1
219	7.6706	50.2993	187.73
220	7.7222	50.338	104.2
221	7.7598	50.3362	41.86
222	7.69	50.338	13.1
223	7.563	50.2095	163.72
224	7.5981	50.4352	167.9
225	7.6266	50.4066	105.75
226	7.6375	50.3802	26.97
227	7.6204	50.4197	21.84
228	7.6824	50.4392	100.75
