begin {Parameters}
Number of BasicAreas
904
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	8.3788	50.5024	114.18
1	8.3674	50.6228	92.36
2	8.3228	50.5529	59.14
3	8.2764	50.7451	90.27
4	8.296	50.785	38.62
5	8.2555	50.7733	17.44
6	8.2249	50.7209	16.76
7	8.2889	50.7217	34.4
8	8.3441	50.7508	13.08
9	8.3418	50.7766	15.01
10	8.2124	50.7715	202.98
11	8.3602	50.8152	107.96
12	8.2941	50.8489	65.36
13	8.2812	50.6765	213.34
14	8.2575	50.5934	74.74
15	8.1825	50.6377	52.88
16	8.3224	50.6472	65.96
17	8.1849	50.6821	49.66
18	8.2688	50.4852	135.37
19	8.3796	50.4232	92.67
20	8.2583	50.5447	45.28
21	8.1728	50.5597	60.3
22	8.2891	50.4368	48.36
23	8.192	50.5132	34.4
24	6.7911	51.2234	32.23
25	6.7898	51.2309	96.75
26	6.7833	51.2252	22.34
27	6.7727	51.226	51.16
28	6.7846	51.2159	165.3
29	6.7744	51.2149	71.06
30	6.7614	51.2153	136.2
31	6.7481	51.2069	83.45
32	6.7775	51.2014	225.67
33	6.7932	51.1973	101.47
34	6.8071	51.2157	224.7
35	6.8476	51.2	225.44
36	6.8316	51.2149	179.63
37	6.811	51.2233	168.43
38	6.8244	51.2355	170.53
39	6.8091	51.2393	147.74
40	6.805	51.2455	124.2
41	6.7727	51.2745	238.29
42	6.8084	51.2549	167.12
43	6.8284	51.2744	208.05
44	6.7267	51.2715	133.58
45	6.7841	51.2486	222.71
46	6.7852	51.2412	153.88
47	6.7811	51.2357	109.54
48	6.7654	51.3213	187.76
49	6.7513	51.2303	127.05
50	6.7422	51.2462	129.09
51	6.7178	51.2363	132.5
52	6.8207	51.1684	173.15
53	6.8249	51.1944	213.85
54	6.8728	51.1453	138.76
55	6.9029	51.1431	240.45
56	6.8746	51.1674	129.32
57	6.8762	51.1818	176.84
58	6.856	51.2352	254.77
59	6.88	51.2006	219.42
60	6.8822	51.2571	101.98
61	6.6882	51.2626	217.37
62	6.6777	51.3092	155.74
63	6.6331	51.2737	178.24
64	6.9339	51.2195	492.99
65	6.9168	51.1663	143.49
66	6.9445	51.1553	170.3
67	6.9516	51.1829	242.42
68	6.9525	51.11	582.49
69	6.8971	51.1	429.44
70	6.9841	51.2585	383.04
71	6.8464	51.296	218.57
72	6.8204	51.3001	240.63
73	6.9063	51.3007	169.47
74	6.9036	51.3283	92.88
75	6.8648	51.3456	182.62
76	6.5549	51.1865	334.49
77	6.5116	51.0972	226.62
78	6.7065	51.2038	231.36
79	6.6675	51.2185	353.15
80	6.6663	51.1911	141.64
81	6.6945	51.1658	198.25
82	6.7523	51.1675	161.81
83	6.7206	51.1535	188.19
84	6.7405	51.1354	85.32
85	6.6551	51.1616	131.36
86	6.6011	51.0866	263.41
87	6.6459	51.1198	224.99
88	6.5795	51.0589	156.17
89	6.8428	51.0997	165.2
90	6.7911	51.0794	188.7
91	6.8307	51.1385	116.22
92	6.749	51.1128	157.03
93	6.6172	51.2209	421.81
94	6.6937	51.0645	124.91
95	7.149	51.2577	70.2
96	7.1394	51.264	153.84
97	7.1564	51.2665	141.07
98	7.1495	51.2789	169.51
99	7.1382	51.2976	137.94
100	7.1027	51.277	110.66
101	7.1084	51.2577	155.74
102	7.1254	51.2442	165.26
103	7.1593	51.246	208.44
104	7.206	51.2753	121.34
105	7.2213	51.2837	249.72
106	7.2336	51.3026	149.3
107	7.1891	51.2881	152.53
108	7.1819	51.2741	207.03
109	7.1734	51.2599	124.36
110	7.2251	51.2472	123.54
111	7.2186	51.266	213.32
112	7.059	51.2448	174.24
113	7.0755	51.2256	192.06
114	7.1382	51.2032	240.04
115	7.1993	51.23	229.06
116	7.2526	51.2736	184.66
117	7.2807	51.2348	48.31
118	7.3654	51.2122	249.29
119	7.0397	51.2928	225.45
120	7.335	51.1509	160.12
121	7.0248	51.3417	310.02
122	7.0561	51.3474	216.13
123	7.1055	51.318	200.4
124	7.1225	51.3568	173.39
125	6.964	51.3285	289.41
126	7.1031	51.1813	287.48
127	7.0827	51.2025	203.72
128	7.0579	51.1678	178.4
129	7.0582	51.1472	206.87
130	7.1263	51.1463	148.5
131	6.988	51.1525	169.78
132	7.0214	51.1493	219.7
133	7.0417	51.1921	237.91
134	7.0062	51.2098	294.52
135	7.0696	51.111	267.35
136	7.1816	51.1866	152.57
137	7.1983	51.199	230.89
138	7.1621	51.1727	208.06
139	7.204	51.1681	208.53
140	7.2729	51.1792	247.04
141	7.2355	51.2077	149.42
142	7.2197	51.1148	371.78
143	7.4737	51.5151	155.51
144	7.448	51.51	233.68
145	7.46	51.4992	209.47
146	7.4984	51.5053	215.75
147	7.5134	51.5204	245.92
148	7.4834	51.5374	224.86
149	7.4423	51.5288	219.06
150	7.415	51.5016	249.36
151	7.4494	51.4807	257.76
152	7.4333	51.4669	137.64
153	7.4601	51.4641	182.14
154	7.4972	51.4903	249.3
155	7.4927	51.4509	132.73
156	7.523	51.4579	161.01
157	7.5209	51.4907	219.95
158	7.5566	51.4915	232.31
159	7.5909	51.4881	131.96
160	7.5534	51.5299	252.73
161	7.6009	51.5394	328.35
162	7.5372	51.5479	231.01
163	7.5419	51.5685	182.55
164	7.462	51.5678	331.43
165	7.3698	51.5549	191.13
166	7.3864	51.573	194.33
167	7.4022	51.5376	243.2
168	7.3758	51.5179	199.71
169	7.3333	51.5052	304.51
170	7.5403	51.6047	348.69
171	7.5084	51.6327	293.16
172	7.4677	51.6048	273.05
173	7.3047	51.5498	220.37
174	7.3309	51.551	183.36
175	7.2823	51.5777	176.96
176	7.3254	51.603	211.99
177	7.221	51.5408	246.28
178	7.2153	51.5303	280.4
179	7.2648	51.5352	180.08
180	7.2466	51.5605	217.85
181	7.2093	51.5516	107.12
182	7.1492	51.5343	244.81
183	7.1631	51.5153	247.69
184	7.173	51.5295	120.02
185	7.1609	51.5463	122.83
186	7.2206	51.4838	79.32
187	7.2161	51.4696	222.96
188	7.2505	51.4915	205.03
189	7.1827	51.4883	214.16
190	7.197	51.4543	285.49
191	7.2285	51.4277	149.67
192	7.2353	51.4558	148.76
193	7.2635	51.4484	118.72
194	7.2624	51.4718	245.18
195	7.2789	51.5149	304.17
196	7.2257	51.5099	186.47
197	7.1985	51.5029	194.38
198	7.1387	51.4909	392.96
199	7.1419	51.47	112.94
200	7.1526	51.4544	290.6
201	7.158	51.4299	275.62
202	7.3185	51.4715	293.98
203	7.3108	51.4891	211.95
204	7.009	51.4588	65.93
205	7.0112	51.4484	124.86
206	7.0088	51.4395	191.15
207	7.0016	51.4313	126.55
208	6.9825	51.4069	143.92
209	7.0402	51.4188	136.44
210	7.0437	51.4382	191.57
211	7.041	51.4501	192.48
212	7.0401	51.461	149.17
213	7.0365	51.4785	225.59
214	6.9771	51.4622	215.88
215	6.9689	51.4549	162.98
216	6.9762	51.4486	203.94
217	6.9798	51.4414	261.42
218	6.9624	51.4186	195.25
219	6.9443	51.3701	190.13
220	7.0113	51.3833	219.86
221	7.0813	51.3887	132.88
222	7.059	51.4064	136.44
223	7.0753	51.4499	194.23
224	7.076	51.4269	184.03
225	7.1112	51.4469	281.03
226	7.1122	51.4207	95.43
227	7.0855	51.4682	209.55
228	7.0719	51.4795	165.88
229	7.0042	51.4869	240.92
230	7.0469	51.5008	233.98
231	7.0111	51.5125	211.3
232	6.9492	51.476	298.16
233	6.9678	51.491	163.83
234	6.921	51.4864	199.11
235	6.927	51.4685	288.03
236	6.8877	51.4289	233.9
237	6.9142	51.4092	184.27
238	6.9346	51.4383	218.32
239	6.8935	51.4438	188.61
240	6.895	51.4613	213.34
241	6.8502	51.4505	157.38
242	6.8353	51.4348	192.52
243	6.8442	51.4107	165.84
244	6.8642	51.387	190.95
245	7.1837	51.3977	213.19
246	7.2187	51.3778	178.37
247	7.1575	51.3698	192.91
248	7.2432	51.3423	260.75
249	7.1914	51.6204	238.46
250	7.1674	51.6159	188.33
251	7.1915	51.5699	232.12
252	7.2347	51.5786	227.23
253	7.2481	51.6108	369.42
254	7.145	51.5852	352.96
255	7.1125	51.6126	327.41
256	7.3282	51.6685	373.79
257	7.1819	51.76	363.7
258	7.3914	51.6259	306
259	7.2417	51.6648	308.49
260	7.0621	51.6582	293.28
261	7.1761	51.6663	339.28
262	7.1123	51.6885	304.15
263	7.0933	51.5072	143.89
264	7.0735	51.5287	279.37
265	7.0542	51.5141	190.56
266	7.0828	51.4939	151.64
267	7.1195	51.4993	205.42
268	7.1198	51.5167	254.37
269	7.1099	51.5385	157.24
270	7.0808	51.5596	308.49
271	7.1092	51.5723	179.14
272	7.0557	51.5818	223.8
273	7.031	51.6057	263.57
274	7.0514	51.5573	215.17
275	7.0279	51.5396	268.18
276	6.976	51.5675	234.91
277	6.9661	51.5921	288.57
278	7.0062	51.5548	260.09
279	6.8613	51.4717	314.37
280	6.8805	51.4817	312.44
281	6.8359	51.474	346.54
282	6.8937	51.5027	217.36
283	6.8832	51.524	199.97
284	6.8568	51.534	261.34
285	6.8222	51.546	270.88
286	6.8366	51.5138	301.65
287	6.924	51.5265	239.5
288	6.9658	51.5234	286.46
289	6.9394	51.5474	255.97
290	6.9093	51.5308	241.86
291	6.9087	51.6025	189.26
292	6.967	51.6484	239.44
293	6.9769	51.6847	292.79
294	6.9963	51.7471	277.54
295	6.6124	51.6668	254.26
296	6.6581	51.6655	187.17
297	6.5419	51.6699	177.39
298	6.6272	51.7542	269.85
299	6.8191	51.6895	133.97
300	6.4874	51.5937	125.19
301	6.7218	51.5573	227.33
302	6.7356	51.579	241.44
303	6.8043	51.5714	237.06
304	6.6529	51.6013	386.4
305	6.7685	51.6503	135.74
306	6.7646	51.4328	131.14
307	6.7507	51.4215	256.37
308	6.773	51.4024	220.63
309	6.7956	51.4175	324.56
310	6.7965	51.4454	179.55
311	6.7452	51.4403	97.07
312	6.7353	51.4595	120.68
313	6.769	51.4738	337.69
314	6.7825	51.4686	174.31
315	6.7192	51.4837	155.32
316	6.755	51.4937	247.26
317	6.7947	51.5038	308.07
318	6.7535	51.516	300.38
319	6.7127	51.5457	207.49
320	6.7367	51.5258	228.74
321	6.6961	51.4524	341.77
322	6.6754	51.4933	52.07
323	6.7201	51.4076	217.17
324	6.7002	51.4193	263.23
325	6.7067	51.391	127.37
326	6.6581	51.4028	174.37
327	6.7565	51.3845	270.55
328	6.7117	51.3585	218.69
329	6.7924	51.3632	173.95
330	6.8004	51.3862	104.66
331	6.628	51.4516	339.93
332	6.6557	51.4678	254.07
333	6.6075	51.4937	269.84
334	6.6139	51.4195	204.57
335	6.5183	51.5211	402.04
336	6.6157	51.5647	307.08
337	6.548	51.4365	283
338	6.5575	51.3345	297.58
339	6.5765	51.3388	241.06
340	6.5998	51.3512	208.61
341	6.5815	51.3815	100.52
342	6.5478	51.3487	266.17
343	6.5209	51.3188	187.69
344	6.568	51.3196	131.59
345	6.5809	51.3037	264.68
346	6.6464	51.3305	305.76
347	6.6444	51.3685	278.95
348	6.5181	51.3719	152.38
349	6.5193	51.2625	486.47
350	7.715	51.8025	138.07
351	6.6224	50.9667	205.07
352	6.6724	50.939	184.29
353	6.7042	50.9774	230.07
354	6.7479	50.8813	246.35
355	6.6299	50.8849	198.56
356	6.6693	50.8637	180.83
357	6.5581	51.011	240.61
358	6.5708	50.9319	216.75
359	6.7917	50.9144	462.08
360	6.7803	51.004	520.35
361	6.893	50.8185	436.26
362	6.8519	50.8743	531.24
363	6.7678	50.7908	498.54
364	6.9819	50.8207	345.46
365	6.9575	50.9402	49.28
366	6.9657	50.9513	114.35
367	6.9506	50.951	154.49
368	6.9385	50.9435	81.63
369	6.937	50.9322	175.19
370	6.956	50.9318	176.06
371	6.9541	50.9234	129.27
372	6.966	50.9241	166.91
373	6.9834	50.937	168.16
374	6.9572	50.9643	304.75
375	6.9629	50.9904	308.41
376	6.9378	50.996	224.38
377	6.9261	50.9818	246.42
378	6.8736	51.0187	171.34
379	6.8865	51.0054	210.71
380	6.875	51.0473	288.29
381	6.9294	50.9525	256.53
382	6.9109	50.9561	251.04
383	6.8968	50.9698	206.76
384	6.8696	50.9734	205.99
385	6.858	50.9251	183.85
386	6.8297	50.9546	211.09
387	6.9236	50.9336	150.64
388	6.8824	50.9438	192.23
389	6.8983	50.9242	185.01
390	6.9099	50.9132	220.43
391	6.9277	50.9107	204.16
392	6.9682	50.9034	254.51
393	6.9402	50.9083	195.21
394	6.9929	50.8846	151.8
395	6.9578	50.8665	162.87
396	7.0231	50.8724	169.41
397	7.0109	51.0002	346.34
398	7.0064	50.9691	273.85
399	7.014	50.9564	243.53
400	7.0438	50.9663	251.14
401	7.0589	50.9877	305.52
402	7.0176	50.9417	309.08
403	6.9984	50.918	263.36
404	7.079	50.9232	279.73
405	7.0939	50.9454	294.74
406	7.0326	50.8669	195.79
407	7.0815	50.8846	252.87
408	7.1085	50.8747	226.78
409	7.0515	50.9068	211.86
410	6.9445	51.0611	288.23
411	6.9808	51.0382	287.29
412	7.0635	51.0353	240.58
413	7.0247	51.0433	272.63
414	7.0035	51.074	235.37
415	7.0443	51.0725	288.71
416	7.115	51.0932	190.86
417	7.1269	50.9459	239.05
418	7.1942	50.97	233.44
419	7.1575	50.9965	130.42
420	7.1467	51.0138	183.29
421	7.1104	50.9877	274.07
422	7.298	50.949	259.69
423	7.1929	50.9063	252.51
424	7.2629	51.0388	194.43
425	7.1523	51.0441	145.7
426	7.6016	50.8754	190.21
427	7.5744	50.7916	204.97
428	7.6909	50.957	191.49
429	7.5406	50.8974	165.84
430	7.7058	50.8708	113.33
431	7.793	50.8909	17.63
432	7.5473	51.028	164.13
433	7.5691	51.0047	198.21
434	7.5759	51.0499	167.55
435	7.5216	50.9637	260.29
436	7.3885	51.1182	228.06
437	7.676	51.0322	207.69
438	7.536	51.0787	132.14
439	7.4228	50.9879	205.68
440	7.36	51.0252	218.45
441	6.4907	50.6765	102.58
442	6.6211	50.8024	113.18
443	6.6124	50.741	81.35
444	6.4847	50.6319	45.41
445	6.5618	50.8475	94.9
446	7.1017	50.7409	189.97
447	7.1237	50.7215	126.58
448	7.0937	50.7234	171.48
449	7.0763	50.7574	193.69
450	7.0669	50.7482	193.69
451	7.0624	50.7323	157.83
452	7.0493	50.7161	250.35
453	7.0569	50.6732	130.42
454	7.0891	50.7017	142.97
455	7.1169	50.7104	174.47
456	7.1653	50.6903	147.2
457	7.134	50.7002	167.58
458	7.1322	50.6671	247.88
459	7.184	50.6658	145.31
