begin {Parameters}
Number of BasicAreas
407
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	8.2065	53.1553	187.01
1	8.2101	53.1387	86.59
2	8.2307	53.1541	138.94
3	8.254	53.1751	172.74
4	8.1963	53.1806	223.46
5	8.1674	53.156	166.61
6	8.1672	53.1272	206.61
7	8.217	53.1081	189.91
8	8.2578	53.1235	171.38
9	8.0316	53.2	247.98
10	7.835	53.0101	195.04
11	8.209	53.2732	199.29
12	7.9912	53.12	182.1
13	8.2267	52.9443	126.6
14	8.1535	53.0582	152.12
15	8.3247	53.0524	120.57
16	8.1157	53.2625	133
17	7.9928	53.0229	70.08
18	8.2423	53.3709	56.84
19	7.9279	53.26	213.05
20	7.775	53.3062	107.16
21	7.773	53.1351	120.84
22	7.6956	53.1023	124.41
23	7.7865	53.2127	104.71
24	7.4532	53.2498	334.37
25	7.4297	53.326	214.37
26	7.4372	53.1504	190.96
27	7.546	53.1268	162.1
28	7.3285	53.1671	152.03
29	7.2473	53.2008	72.24
30	7.6125	53.3055	95.75
31	7.6122	53.1385	102.29
32	7.3205	53.276	37.83
33	7.5654	53.2437	15.67
34	7.6649	53.211	24.68
35	7.6407	53.2545	20.01
36	7.4065	53.0615	336.71
37	7.3199	52.9606	96.92
38	7.6266	52.9998	74
39	7.2584	53.0637	39.25
40	7.6614	52.9348	38.45
41	7.5114	52.9995	42
42	7.5181	52.9259	26.82
43	7.2399	52.9653	13.27
44	7.2274	52.9314	12.03
45	7.4443	52.9604	21.82
46	8.4589	53.3324	165.25
47	8.3895	53.226	90.03
48	8.3591	53.315	57
49	8.7564	52.8671	156.43
50	8.773	52.6783	125.25
51	8.5761	52.7929	122.47
52	8.5748	52.9101	109.19
53	8.812	52.59	45.86
54	8.9641	52.6648	13.52
55	8.686	52.7329	17.59
56	8.8954	52.6922	16.48
57	8.775	52.7531	18.87
58	8.8342	52.7444	14.91
59	8.969	52.7098	19.09
60	8.8482	52.7942	20.83
61	8.6893	52.6221	30.91
62	9.2389	52.9429	269.52
63	9.18	53.004	139.43
64	8.9711	52.8235	87.32
65	9.1273	52.851	70.76
66	9.0259	52.951	86.28
67	9.2194	52.7769	58.9
68	9.0496	52.8865	48.9
69	8.9836	52.7647	30.5
70	9.1183	52.7662	38.58
71	9.1305	52.9348	27.15
72	8.9383	52.9721	25.29
73	9.2563	53.1152	133
74	9.2582	53.2835	233.61
75	9.1186	53.2418	102.56
76	8.6351	53.3607	102.65
77	8.8042	53.2578	308.22
78	8.7338	53.1932	136.03
79	8.9747	53.2633	94.09
80	8.8488	53.3327	113.45
81	8.6272	53.0499	116.61
82	8.6651	53.0695	214.36
83	8.6096	53.0559	234.63
84	8.6442	53.0173	208.08
85	8.53	53.0499	297.17
86	8.3927	52.883	164.78
87	8.3984	53.1145	145.72
88	8.4155	52.9662	56.85
89	8.4793	53.1753	69.65
90	8.5946	53.1393	73.48
91	8.8059	53.0811	107.79
92	8.7154	53.0984	149.95
93	8.7833	53.0606	182.65
94	8.8108	53.0542	255.29
95	8.8239	53.0751	199.6
96	8.8433	53.0703	174.94
97	8.8646	53.0653	93.39
98	8.8263	53.0892	119.74
99	8.8498	53.0839	150.92
100	8.8449	53.0997	152.99
101	8.8103	53.0968	250.29
102	8.7713	53.0971	155.16
103	8.7942	53.114	161.3
104	8.7172	53.1309	175.91
105	8.7408	53.1335	158.31
106	8.737	53.0568	302.5
107	8.8239	53.0393	166.57
108	8.8439	53.0419	139.19
109	8.9318	53.0365	155.38
110	8.8911	53.0475	172.71
111	8.9465	53.0719	208.67
112	8.9237	53.0728	178.9
113	8.8835	53.0821	237.74
114	8.9414	53.0994	109.25
115	8.8781	53.1311	168.53
116	8.8725	53.1026	92.74
117	8.6895	53.1737	145.6
118	8.7082	53.156	146.52
119	8.6139	53.1861	158.2
120	8.6321	53.1797	138.48
121	8.648	53.1701	97.52
122	8.5234	53.207	137.83
123	8.5761	53.1967	188.25
124	8.5894	53.2737	184.33
125	8.729	52.9966	295.44
126	9.0373	53.0205	300.74
127	8.8474	52.9986	295.92
128	8.8404	52.9053	233.74
129	8.8907	53.1722	172.14
