begin {Parameters}
Number of BasicAreas
1033
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	13.6388	51.2904	240.43
1	13.2718	51.3023	171.75
2	13.3247	51.291	115.8
3	13.2515	51.3175	109.98
4	13.3014	51.2543	70.52
5	13.441	51.3971	158.61
6	13.406	51.2875	95.52
7	13.225	51.3691	43.81
8	13.3085	51.3737	77.53
9	13.2995	51.1577	93.95
10	13.484	51.1618	296.61
11	13.3843	51.1512	197.64
12	13.3317	51.0563	99.83
13	13.5178	51.0241	96.44
14	13.5226	50.9684	92.79
15	13.4971	51.6446	148.18
16	12.3944	51.3334	162.3
17	12.3591	51.3528	125.45
18	12.3712	51.3324	109.62
19	12.3662	51.339	106.3
20	12.3895	51.3716	143.19
21	12.3624	51.3625	202.55
22	12.3712	51.3751	158.27
23	12.3245	51.3748	123.57
24	12.3344	51.3416	193.81
25	12.3098	51.3444	170.43
26	12.2738	51.3274	222.47
27	12.2809	51.3062	212.91
28	12.2989	51.3224	215.8
29	12.3394	51.3192	248.71
30	12.3134	51.2854	80.95
31	12.3736	51.3235	173.57
32	12.3759	51.307	195.86
33	12.401	51.2944	146.39
34	12.4286	51.3008	67.53
35	12.427	51.3192	126.72
36	12.41	51.346	207.23
37	12.4075	51.3313	205.66
38	12.4343	51.3456	174.93
39	12.4516	51.3473	49.17
40	12.4697	51.3613	115.88
41	12.418	51.363	211.47
42	12.4476	51.3885	52.15
43	12.4438	51.4207	16.74
44	12.4112	51.3795	168.68
45	12.3869	51.2723	217.76
46	12.2208	51.2944	154.84
47	12.5194	51.3933	145.78
48	12.2479	51.3536	147.8
49	12.2221	51.4033	133.33
50	12.5036	51.3338	85.05
51	12.3054	51.2195	88.72
52	12.4713	51.2779	69.27
53	12.3795	51.4131	59.36
54	12.5365	51.3523	85.48
55	12.4753	51.3022	63.19
56	12.4526	51.3306	71.01
57	12.2189	51.2208	21.79
58	12.5041	51.265	46.93
59	12.3354	51.4022	55.47
60	12.2849	51.3911	35.57
61	12.3421	51.5059	494.96
62	12.3875	51.4479	50.38
63	12.251	51.1715	65.6
64	12.3141	51.1331	97.34
65	12.4887	51.1272	275.37
66	12.3934	51.2076	76.97
67	12.4292	51.0909	35.36
68	12.5642	51.1704	83.21
69	12.4268	51.2032	38.08
70	12.4103	51.1157	26.57
71	12.3762	51.1598	44.18
72	12.5009	51.2067	31.2
73	12.4361	50.9802	430.32
74	12.4958	50.9686	103.3
75	12.3508	51.0527	127.2
76	12.3281	51.0849	54.34
77	12.3733	51.022	131.83
78	12.5785	50.9521	41.26
79	12.3117	50.8955	219.12
80	12.423	50.8726	64.06
81	12.6509	51.0855	98.97
82	12.6763	51.1397	106.35
83	12.5597	51.0715	75.49
84	12.5898	51.01	32.22
85	12.6759	50.9853	39.62
86	12.7477	51.2144	323.82
87	12.7885	51.1304	78.82
88	12.5968	51.2622	130.04
89	12.8171	51.2751	45.13
90	12.7326	51.2892	44.86
91	12.889	51.2621	26.38
92	12.9379	51.1631	120.33
93	13.1289	51.1412	371.22
94	13.0205	51.0696	95.76
95	13.1726	51.0832	92.98
96	12.9946	51.1148	80.76
97	13.149	51.2039	37.16
98	13.1206	51.3426	252.74
99	13.0632	51.2405	101.42
100	12.9897	51.3696	74.83
101	12.9631	51.2909	42.18
102	12.7963	51.3862	307.81
103	12.6364	51.3275	64.33
104	12.5689	51.3226	32.22
105	12.6237	51.3835	51.74
106	12.702	51.3503	66.08
107	12.7136	51.4823	370.96
108	12.6375	51.6032	119.11
109	12.9587	51.5398	251.09
110	13.116	51.4659	61.07
111	12.8656	51.6248	69.09
112	13.0733	51.5741	80.04
113	12.957	51.4555	58.08
114	13.1959	51.5694	127.82
115	13.5209	51.4728	111.86
116	13.2623	51.7587	148.72
117	13.4036	51.5126	134.51
118	13.2541	51.4227	49.22
119	13.5539	51.422	100.13
120	13.426	51.7533	69.84
121	13.3341	51.6115	28.19
122	11.9675	51.4916	201.94
123	11.9725	51.4727	305.39
124	11.9972	51.4811	170.93
125	11.9699	51.5001	171.45
126	12.0447	51.4709	105.01
127	11.9809	51.5215	70.17
