begin {Parameters}
Number of BasicAreas
427
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	9.07	53.6188	48.32
1	8.9734	53.6454	5.73
2	8.2065	53.1553	187.01
3	8.2101	53.1387	86.59
4	8.2307	53.1541	138.94
5	8.254	53.1751	172.74
6	8.1963	53.1806	223.46
7	8.1674	53.156	166.61
8	8.1672	53.1272	206.61
9	8.217	53.1081	189.91
10	8.2578	53.1235	171.38
11	8.0316	53.2	247.98
12	7.835	53.0101	195.04
13	8.209	53.2732	199.29
14	7.9912	53.12	182.1
15	8.2267	52.9443	126.6
16	8.1535	53.0582	152.12
17	8.3247	53.0524	120.57
18	8.1157	53.2625	133
19	7.9928	53.0229	70.08
20	8.1193	53.3897	245.08
21	7.9618	53.4082	112.42
22	8.0113	53.387	84.72
23	8.2423	53.3709	56.84
24	8.1163	53.5201	223.97
25	8.1434	53.5373	180.46
26	8.1209	53.5565	132.03
27	8.067	53.5896	187.16
28	8.0771	53.5327	152.28
29	7.7536	53.6019	214.25
30	7.985	53.555	212.82
31	7.6336	53.6335	138.42
32	7.9521	53.6508	99
33	7.8848	53.5549	137.14
34	7.8266	53.4411	102.14
35	7.9952	53.495	94.28
36	7.5335	53.5738	26.07
37	7.529	53.6124	9.49
38	7.1812	53.5854	248.38
39	7.2861	53.6221	102.02
40	7.2649	53.5087	130.86
41	7.3732	53.5746	83.76
42	7.4609	53.5818	49.89
43	7.4846	53.4733	148.67
44	7.5418	53.455	151.26
45	7.5434	53.5187	100.25
46	7.3235	53.4705	180.47
47	7.6061	53.3992	124.5
48	7.4116	53.4103	118.61
49	7.7304	53.4163	122.82
50	7.9279	53.26	213.05
51	7.775	53.3062	107.16
52	7.773	53.1351	120.84
53	7.6956	53.1023	124.41
54	7.7865	53.2127	104.71
55	7.2078	53.3842	186.71
56	7.1018	53.3666	126.36
57	7.2527	53.3685	201.41
58	7.1123	53.44	131.36
59	7.2106	53.4254	72.25
60	7.4532	53.2498	334.37
61	7.4297	53.326	214.37
62	7.4372	53.1504	190.96
63	7.546	53.1268	162.1
64	7.3285	53.1671	152.03
65	7.2473	53.2008	72.24
66	7.6125	53.3055	95.75
67	7.6122	53.1385	102.29
68	7.3205	53.276	37.83
69	7.5654	53.2437	15.67
70	7.6649	53.211	24.68
71	7.6407	53.2545	20.01
72	7.4065	53.0615	336.71
73	7.3199	52.9606	96.92
74	7.6266	52.9998	74
75	7.2584	53.0637	39.25
76	7.6614	52.9348	38.45
77	7.5114	52.9995	42
78	7.5181	52.9259	26.82
79	7.2399	52.9653	13.27
80	7.2274	52.9314	12.03
81	7.4443	52.9604	21.82
82	8.4589	53.3324	165.25
83	8.3895	53.226	90.03
84	8.4498	53.412	46.79
85	8.3559	53.4005	17.11
86	8.3598	53.4654	15.83
87	8.3591	53.315	57
88	8.4584	53.4975	285.52
89	8.3537	53.5486	65.47
90	8.7564	52.8671	156.43
91	8.773	52.6783	125.25
92	8.5761	52.7929	122.47
93	8.5748	52.9101	109.19
94	8.812	52.59	45.86
95	8.9641	52.6648	13.52
96	8.686	52.7329	17.59
97	8.8954	52.6922	16.48
98	8.775	52.7531	18.87
99	8.8342	52.7444	14.91
100	8.969	52.7098	19.09
101	8.8482	52.7942	20.83
102	8.6893	52.6221	30.91
103	8.9711	52.8235	87.32
104	9.1273	52.851	70.76
105	9.0259	52.951	86.28
106	9.0496	52.8865	48.9
107	8.9836	52.7647	30.5
108	9.1183	52.7662	38.58
109	8.9383	52.9721	25.29
110	9.1186	53.2418	102.56
111	9.0878	53.5025	257.35
112	9.0101	53.3858	92.79
113	8.5499	53.5672	203.7
114	8.5959	53.537	272.85
115	8.5893	53.5109	113.59
116	8.6259	53.5302	165.01
117	8.6023	53.5597	172.89
118	8.6254	53.5915	212
119	8.5473	53.5869	106.93
120	8.6343	53.6673	176.25
121	8.6369	53.4578	164.38
122	8.8221	53.4494	138.6
123	8.6963	53.555	132.56
124	8.8391	53.6087	123.92
125	8.6351	53.3607	102.65
126	8.8042	53.2578	308.22
127	8.7338	53.1932	136.03
128	8.9747	53.2633	94.09
129	8.8488	53.3327	113.45
130	8.6272	53.0499	116.61
131	8.6651	53.0695	214.36
132	8.6096	53.0559	234.63
133	8.6442	53.0173	208.08
134	8.53	53.0499	297.17
135	8.3927	52.883	164.78
136	8.3984	53.1145	145.72
137	8.4155	52.9662	56.85
138	8.4793	53.1753	69.65
139	8.5946	53.1393	73.48
140	8.8059	53.0811	107.79
141	8.7154	53.0984	149.95
142	8.7833	53.0606	182.65
143	8.8108	53.0542	255.29
144	8.8239	53.0751	199.6
145	8.8433	53.0703	174.94
146	8.8646	53.0653	93.39
147	8.8263	53.0892	119.74
148	8.8498	53.0839	150.92
149	8.8449	53.0997	152.99
150	8.8103	53.0968	250.29
151	8.7713	53.0971	155.16
152	8.7942	53.114	161.3
153	8.7172	53.1309	175.91
154	8.7408	53.1335	158.31
155	8.737	53.0568	302.5
156	8.8239	53.0393	166.57
157	8.8439	53.0419	139.19
158	8.9318	53.0365	155.38
159	8.8911	53.0475	172.71
160	8.9465	53.0719	208.67
161	8.9237	53.0728	178.9
162	8.8835	53.0821	237.74
163	8.9414	53.0994	109.25
164	8.8781	53.1311	168.53
165	8.8725	53.1026	92.74
166	8.6895	53.1737	145.6
167	8.7082	53.156	146.52
168	8.6139	53.1861	158.2
169	8.6321	53.1797	138.48
170	8.648	53.1701	97.52
171	8.5234	53.207	137.83
172	8.5761	53.1967	188.25
173	8.5894	53.2737	184.33
174	8.729	52.9966	295.44
175	9.0373	53.0205	300.74
176	8.8474	52.9986	295.92
177	8.8404	52.9053	233.74
178	8.8907	53.1722	172.14
179	9.0085	53.1023	118.4
180	9.0543	53.0725	150.01
181	9.0119	53.1857	73.17
182	9.0228	52.5112	77
183	8.986	52.5904	53.96
184	8.8568	52.5252	50.13
185	8.7421	52.4599	40.83
186	8.9441	52.4523	21.37
187	8.8452	52.4458	35.89
188	9.0758	52.6976	22.68
189	9.0668	52.6242	41.82
190	9.1071	52.6399	9.82
191	9.0187	52.6345	12.64
192	9.0281	52.2925	207.5
193	9.0793	52.232	11.07
194	9.1085	52.1646	282.99
195	8.7091	52.1338	274.87
196	8.6122	52.1073	166.2
197	8.6648	52.0928	212.08
198	8.7353	52.0994	196.35
199	8.7139	52.0595	150.85
200	8.7922	52.0781	201.49
201	8.6316	52.1577	207.82
202	8.5554	52.138	196.66
203	8.4685	52.1456	157.86
204	8.5521	52.2122	441.71
205	8.6488	52.2186	158.18
206	8.4997	52.2318	97.08
207	8.6257	52.3052	256.27
208	8.6158	52.3753	269.66
209	8.4274	52.4345	141.96
210	8.5005	52.3136	131.29
211	8.6145	52.4638	154.01
212	8.9459	52.2967	249.79
213	8.8956	52.3318	232.89
214	8.8631	52.3008	183.93
215	8.8476	52.2732	169.95
216	8.9406	52.2297	358.64
217	8.9516	52.4121	268.16
218	8.7749	52.3333	164.12
219	8.7929	52.1884	93.3
220	8.8279	52.1993	172.43
221	8.7894	52.244	232.51
222	8.7213	52.203	414.55
223	8.8247	52.152	205.01
224	8.6466	52.2664	132.71
225	8.8991	52.0436	418.57
226	9.1157	52.0131	99.13
227	8.9478	52.1309	158.94
228	9.0329	52.0392	87.16
229	9.1037	52.0927	133.48
230	8.87	51.9423	272.43
231	8.8714	51.965	218.29
232	8.878	51.9072	247.65
233	8.7917	51.9794	360.43
234	8.9841	51.8628	186.95
235	9.0741	51.959	175.87
236	8.7541	51.9008	101.39
237	8.3734	51.9194	356.21
238	8.39	51.899	262.78
239	8.332	51.9178	154.64
240	8.4595	51.9239	170.72
241	8.3003	51.8456	440.33
242	8.5242	51.8807	229.13
243	8.2186	51.9697	231.66
244	8.2337	51.8971	157.09
245	8.5352	52.025	128.19
246	8.5468	52.0067	127.16
247	8.5742	51.9991	183.19
248	8.5642	52.023	220.23
249	8.5775	52.0449	195.51
250	8.5474	52.0496	203.4
251	8.5175	52.0466	280.44
252	8.5057	52.032	143.92
253	8.5163	52.0097	116.89
254	8.4657	52.0422	142.83
255	8.5003	51.9822	192.58
256	8.4384	51.9836	199.21
257	8.5286	51.9539	186.82
258	8.5859	51.9456	224.96
259	8.6144	51.9911	112.25
260	8.6175	52.0256	177.78
261	8.6123	52.0653	165.39
262	8.5113	52.0877	217.56
263	8.6525	51.8935	247.64
264	8.1671	52.0434	201.06
265	8.3295	52.0451	200.23
266	8.3749	52.0068	193.44
267	8.6683	51.9517	174.84
268	8.6859	52.0087	158.51
269	8.4101	52.0808	115.87
270	8.2835	52.0914	86.22
271	7.6257	51.9619	98.42
272	7.6485	51.9691	236.4
273	7.6342	51.9776	226.85
274	7.5983	51.9629	167.84
275	7.608	51.9453	256.79
276	7.6301	51.9393	201.14
277	7.6742	51.955	211.27
278	7.6796	51.9974	194.88
279	7.5967	52.0166	199.19
280	7.5317	51.9928	225.93
281	7.5764	51.8922	186.07
282	7.6557	51.8988	223.36
283	7.7431	51.9287	216.75
284	7.9788	51.9548	380.24
285	7.2662	51.8539	460.05
286	7.6366	52.0946	340.19
287	7.529	52.1816	346.04
288	7.7992	52.0001	187.74
289	7.3566	51.9257	186.22
290	7.5099	51.858	192.57
291	7.7884	51.856	126.43
292	7.4419	51.9731	113.98
293	8.045	52.0146	127.64
294	7.4785	52.0446	93.84
295	7.8218	52.0534	94.16
296	7.8364	51.9219	90.03
297	7.4873	52.1059	92.41
298	8.1196	51.9286	60.26
299	7.3533	52.0608	63.34
300	7.6337	52.1837	60.3
301	7.4596	52.2854	324.77
302	7.4258	52.2786	283.09
303	7.5166	52.2683	147.31
304	7.1142	52.3081	144.92
305	7.2018	52.3573	150.95
306	7.5647	52.2907	188.01
307	7.4913	52.3884	114.79
308	7.3815	52.2388	131.16
309	7.3133	52.4117	93.05
310	7.301	52.2367	74.36
311	7.6248	52.4093	73.05
312	7.3448	52.3226	69.93
313	7.0496	52.4681	199.41
314	7.0845	52.4023	205.73
315	7.1332	52.4348	111.34
316	7.3597	52.1388	336.59
317	7.0257	52.1912	444.7
318	7.1948	52.216	186.71
319	7.2982	52.1024	66.48
320	7.0888	52.1405	77.4
321	7.1837	52.0881	73.17
322	7.2018	52.1518	62.6
323	7.1579	51.9188	355.31
324	7.0105	51.9454	164.66
325	7.1904	52.0194	108.32
326	7.322	51.9908	110.05
327	7.1051	52.049	63.1
328	8.0534	52.2784	153.09
329	7.9852	52.2917	126.57
330	7.998	52.2632	178.84
331	8.0283	52.2608	180.24
332	8.0486	52.2486	233.23
333	8.0819	52.2774	206.45
334	8.1082	52.263	198.79
335	8.0699	52.2985	175.75
336	8.0318	52.3129	199.88
337	8.0669	52.2083	329.09
338	8.0182	52.3478	229.87
339	8.2264	52.2664	139.24
340	8.3759	52.3293	151.49
341	8.2836	52.4172	129.09
342	7.9702	52.2011	141.45
343	8.1746	52.1736	98.12
344	8.2097	52.3832	89.31
345	8.057	52.1487	115.06
346	8.151	52.3413	140.85
347	8.0732	52.0987	87.56
348	8.2135	52.1162	91.07
349	7.9671	52.2449	108.25
350	8.1585	52.1004	65.81
351	7.9718	52.0792	66.94
352	8.3299	52.2149	221.19
353	8.2665	52.1743	122.12
354	8.4204	52.2194	105.62
355	8.3686	52.6146	162.84
356	8.288	52.7439	268.38
357	8.2234	52.664	236.02
358	8.2375	52.5345	151.3
359	8.5287	52.7076	89.39
360	8.1023	52.6558	116.92
361	8.6311	52.5474	74.4
362	8.3872	52.7744	85.77
363	8.3185	52.8334	89.84
364	8.1091	52.5126	76.85
365	8.2295	52.602	88.2
366	8.3997	52.4898	61.27
367	8.1159	52.5792	61.79
368	8.5286	52.5972	55.24
369	8.1448	52.7367	54.76
370	8.4102	52.679	29.86
371	8.3764	52.5294	15.15
372	7.7079	52.2814	263
373	7.7792	52.2723	221.07
374	7.8559	52.3164	111.08
375	7.768	52.3313	121.46
376	7.9182	52.3037	124.59
377	7.7006	52.3647	113.03
378	7.8235	52.1705	220.61
379	7.9291	52.1342	89.77
380	7.8052	52.222	93.84
381	7.7769	52.139	62.73
382	7.9968	52.4216	318.2
383	7.8453	52.557	104.18
384	7.7013	52.503	98.89
385	7.803	52.4532	82.51
386	7.9389	52.5694	76.44
387	7.9527	52.4991	34.23
388	8.0102	52.5803	21.51
389	8.017	52.5008	28.65
390	7.7356	52.4359	17.38
391	7.9663	52.6816	123.05
392	7.7591	52.7448	129.36
393	7.7071	52.5967	66.21
394	7.9524	52.7261	81.6
395	7.9713	52.6347	43.36
396	7.801	52.6706	26.43
397	7.8737	52.6181	28.16
398	8.0308	52.8563	289.41
399	8.0236	52.9506	112.85
400	8.171	52.858	100.6
401	7.8937	52.7941	64.22
402	8.0964	52.7912	61.17
403	7.8885	52.8722	65.63
404	7.7619	52.8288	45.1
405	7.2876	52.6994	329.34
406	7.23	52.8063	220.16
407	7.4677	52.6789	121.6
408	7.2642	52.6042	106.71
409	7.5364	52.8484	93.68
410	7.6995	52.8667	108.95
411	7.3713	52.8722	81.81
412	7.0928	52.6765	92.85
413	7.6119	52.6729	50.05
414	7.6022	52.7505	42.71
415	7.4268	52.7853	28.5
416	7.2255	52.8605	19.93
417	7.2965	52.5313	213.31
418	7.3278	52.5291	170.6
419	7.3776	52.5128	137.56
420	7.012	52.5223	131.08
421	7.5124	52.4708	103.89
422	7.1834	52.5234	100.06
423	7.5123	52.5612	66.05
424	7.4061	52.5888	22.12
425	8.1705	51.831	291.26
426	8.0057	51.8659	205.99
end {BasicAreas}
