begin {Parameters}
Number of BasicAreas
521
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	6.7911	51.2234	32.23
1	6.7898	51.2309	96.75
2	6.7833	51.2252	22.34
3	6.7727	51.226	51.16
4	6.7846	51.2159	165.3
5	6.7744	51.2149	71.06
6	6.7614	51.2153	136.2
7	6.7481	51.2069	83.45
8	6.7775	51.2014	225.67
9	6.7932	51.1973	101.47
10	6.8071	51.2157	224.7
11	6.8476	51.2	225.44
12	6.8316	51.2149	179.63
13	6.811	51.2233	168.43
14	6.8244	51.2355	170.53
15	6.8091	51.2393	147.74
16	6.805	51.2455	124.2
17	6.7727	51.2745	238.29
18	6.8084	51.2549	167.12
19	6.8284	51.2744	208.05
20	6.7267	51.2715	133.58
21	6.7841	51.2486	222.71
22	6.7852	51.2412	153.88
23	6.7811	51.2357	109.54
24	6.7654	51.3213	187.76
25	6.7513	51.2303	127.05
26	6.7422	51.2462	129.09
27	6.7178	51.2363	132.5
28	6.8207	51.1684	173.15
29	6.8249	51.1944	213.85
30	6.8728	51.1453	138.76
31	6.9029	51.1431	240.45
32	6.8746	51.1674	129.32
33	6.8762	51.1818	176.84
34	6.856	51.2352	254.77
35	6.88	51.2006	219.42
36	6.8822	51.2571	101.98
37	6.6882	51.2626	217.37
38	6.6777	51.3092	155.74
39	6.6331	51.2737	178.24
40	6.9339	51.2195	492.99
41	6.9168	51.1663	143.49
42	6.9445	51.1553	170.3
43	6.9516	51.1829	242.42
44	6.9525	51.11	582.49
45	6.8971	51.1	429.44
46	6.9841	51.2585	383.04
47	6.8464	51.296	218.57
48	6.8204	51.3001	240.63
49	6.9063	51.3007	169.47
50	6.9036	51.3283	92.88
51	6.8648	51.3456	182.62
52	6.4372	51.1945	181.9
53	6.4266	51.2142	248.57
54	6.4632	51.1961	289.83
55	6.4766	51.2291	195.03
56	6.397	51.1191	158
57	6.45	51.1301	238.75
58	6.4461	51.1659	231.24
59	6.4929	51.1658	303.99
60	6.5549	51.1865	334.49
