begin {Parameters}
Number of BasicAreas
318
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	9.285	53.833	21.33
1	9.1018	53.8313	10.2
2	9.2083	53.8365	5.34
3	9.226	53.7862	14.26
4	9.3103	53.7742	30.97
5	8.8963	53.7951	71.67
6	9.0937	53.793	7.57
7	9.0009	53.8088	22.32
8	10.5215	53.8783	55.5
9	10.5047	54.097	34.55
10	10.337	53.9463	245.62
11	10.1337	53.9392	97.92
12	10.3323	54.0173	10.88
13	10.4644	53.9266	12.58
14	10.2614	53.86	33.39
15	10.3892	53.9005	7.98
16	10.3978	53.9656	9.88
17	10.4147	54.0538	20.77
18	10.3148	54.0569	8.71
19	10.1565	53.8984	22.51
20	10.4043	54.0017	13.14
21	10.224	53.9117	11.97
22	10.3375	53.8113	263.66
23	10.1503	53.831	76.05
24	10.4805	53.756	97.29
25	10.4765	53.8356	109.71
26	10.1718	53.7738	38.44
27	10.1313	53.7991	22.27
28	10.2107	53.8207	19.54
29	10.1321	54.326	113.78
30	10.1414	54.3407	217.92
31	10.1134	54.362	176.44
32	10.0259	54.3473	98.43
33	10.0479	54.3179	208.94
34	10.0669	54.3083	44.79
35	10.0869	54.2878	228.66
36	10.1119	54.3168	168.56
37	10.1116	54.331	125.84
38	10.1153	54.3452	110.93
39	10.0786	54.3409	122.95
40	10.1489	54.3133	196.14
41	10.141	54.2776	75.07
42	10.1851	54.2889	110.88
43	10.1975	54.3066	126.23
44	10.1815	54.3206	164.9
45	10.1926	54.3352	126.05
46	10.1544	54.4007	233.66
47	10.1077	54.3995	102.55
48	10.2737	54.2339	213.25
49	9.9585	54.4106	126.1
50	10.3655	54.3945	97.93
51	10.0881	54.2344	82.5
52	10.2465	54.2778	78.02
53	10.2141	54.3721	79.08
54	10.1105	54.4506	76.48
55	10.2622	54.3201	75.59
56	10.2555	54.4092	77.53
57	10.4295	54.2704	29.91
58	9.9777	54.3027	8.37
59	10.0111	54.2323	19.07
60	9.9215	54.3069	18.91
61	10.048	54.3965	6.61
62	10.1538	54.215	13.81
63	10.0167	54.2855	16.65
64	10.1926	54.3507	32.51
65	10.1769	54.1813	13.62
66	10.0109	54.4353	20.91
67	10.2952	54.3675	26.62
68	10.0214	54.2576	7.32
69	10.3631	54.3291	16.09
70	10.4753	54.3612	25
71	9.9001	54.2765	16.15
72	10.4333	54.1651	163.69
73	10.5539	54.2947	110.26
74	10.3256	54.1269	50.77
75	9.799	54.4668	254.64
76	9.9263	54.5852	21.9
77	9.8004	54.5376	39.29
78	9.6941	54.4719	28.59
79	9.7001	54.4217	14.18
80	9.8664	54.4977	16.33
81	9.7592	54.4028	27.38
82	9.8643	54.4022	11.24
83	9.9064	54.5588	7.96
84	9.8851	54.5248	8.44
85	9.7478	54.4498	9.82
86	9.9677	54.5283	13.1
87	9.9492	54.6818	120.24
88	9.804	54.6336	72.76
89	9.8813	54.7441	38.95
90	9.9682	54.6167	26.35
91	9.9234	54.6336	3.48
92	9.7028	54.6493	5.49
93	9.8129	54.7164	6.93
94	10.0026	54.7016	7.36
95	9.7272	54.6762	12.65
96	9.8602	54.6522	10.35
97	9.8623	54.6934	8.36
98	9.9791	54.0767	203.7
99	10.0144	54.113	221.65
100	9.9561	54.09	189.28
101	10.0002	54.0483	197.22
102	10.0211	53.7823	254.57
103	9.9681	53.8436	205.85
104	9.8928	53.9146	159.15
105	10.0376	54.1759	123.52
106	9.8769	54.1845	89.9
107	9.6822	54.1001	78.97
108	10.0515	53.9885	56.23
109	10.2262	54.1259	53.32
110	10.1747	54.0514	58.94
111	9.7816	54.0773	37.36
112	9.8349	54.0053	40.04
113	10.2337	54.0665	41.8
114	10.0676	54.0787	19.29
115	9.8222	54.1359	10.8
116	9.9782	53.9839	26.24
117	10.0673	54.1342	8.5
118	10.0777	54.035	17.69
119	10.0698	53.8976	16.39
120	10.037	53.815	31.87
121	9.934	54.2172	13.01
122	9.8832	53.8619	24.16
123	9.8847	54.0345	10.75
124	10.2035	54.0054	39.86
125	10.1168	54.121	9.67
126	10.2791	54.0839	5.2
127	9.9887	53.8962	25.46
128	10.0961	53.849	23.14
129	10.0613	53.8705	10.38
130	9.9107	54.1341	16.51
131	9.8793	54.2192	5.44
132	9.8734	54.074	25.07
133	9.9023	53.9636	16.83
134	9.659	54.2968	300.02
135	9.6764	54.3324	113.58
136	9.708	54.2806	42.28
137	9.6584	54.276	47.54
138	9.5845	54.3142	61.38
139	9.7678	54.3081	57.22
140	9.6433	54.3603	17.67
141	9.7575	54.1855	11.86
142	9.7299	54.3542	20.36
143	9.864	54.333	28.46
144	9.5368	54.2025	17.33
145	9.3989	54.3216	16.27
146	9.5259	54.2622	16.85
147	9.8157	54.2473	30.93
148	9.3326	54.3119	24
149	9.501	54.2289	14.45
150	9.4876	54.305	33.77
151	9.6785	54.2267	31.98
152	9.5966	54.2662	16.28
153	9.6129	54.4041	41.78
154	9.6198	54.2533	8.42
155	9.8303	54.3702	8.09
156	9.6492	54.1803	14.23
157	9.4773	54.358	8.11
158	9.5772	54.1541	23.94
159	9.5647	54.5211	259.47
160	9.4549	54.4166	80.73
161	9.4734	54.5229	39.6
162	9.3588	54.5991	40.72
163	9.412	54.5782	37.52
164	9.6223	54.4945	28.81
165	9.561	54.6231	25.86
166	9.3093	54.3758	7.35
167	9.3819	54.4089	8.47
168	9.7032	54.5444	7.14
169	9.5501	54.4912	16.08
170	9.4869	54.4799	10.52
171	9.3572	54.435	5.62
172	9.4047	54.4807	8.57
173	9.44	54.4418	5.77
174	9.5109	54.6605	8.86
175	9.5652	54.6621	9.09
176	9.3549	54.4716	9.32
177	9.5522	54.4546	11
178	9.5076	54.572	18.74
179	9.5684	54.564	13.23
180	9.6375	54.5408	15.94
181	9.5931	54.4671	11.08
182	9.4634	54.6448	16.13
183	9.3626	54.533	21.36
184	9.7218	54.6182	9.69
185	9.5402	54.5934	12.46
186	9.6354	54.6406	13.84
187	9.6858	54.5756	8.98
188	9.6531	54.5998	14.95
189	9.3165	54.5172	15.48
190	9.7578	54.5768	6.49
191	9.3023	54.408	5.34
192	9.4292	54.79	162.3
193	9.4203	54.8046	222.95
194	9.4095	54.7625	115.97
195	9.4732	54.7794	238.79
196	9.4792	54.8116	150.71
197	9.3853	54.8128	109.8
198	9.5605	54.8349	71.29
199	9.373	54.6648	65.62
200	9.6548	54.725	41.28
201	9.1893	54.6954	46.25
202	9.7576	54.7722	37.44
203	9.5568	54.7584	44.43
204	9.6489	54.7911	32.69
205	9.1781	54.761	44.22
206	9.3109	54.76	56.63
207	9.6167	54.6863	35.4
208	9.415	54.7158	33.03
209	9.683	54.782	10.17
210	9.5235	54.7141	32.49
211	9.2682	54.6165	14.05
212	9.1665	54.8292	23.26
213	9.7412	54.7191	17.05
214	9.3138	54.6857	20.62
215	9.5353	54.8089	20.59
216	9.6263	53.7597	219.34
217	9.4369	53.7953	138.16
218	9.7766	53.8016	118.82
219	9.5881	53.8257	63.09
220	9.5281	53.8254	36.15
221	9.7183	53.8623	35.55
222	9.6854	53.8081	23.32
223	9.4484	53.8293	10.67
224	9.8442	53.7784	26.46
225	9.9195	53.7918	23.82
226	9.5376	53.9196	393.98
227	9.1101	53.9213	140.5
228	9.7103	53.9606	94.55
229	9.6239	53.9914	78.09
230	9.3628	53.9286	72.7
231	9.4098	54.1356	60.22
232	9.4645	54.0533	43.09
233	9.7522	53.9344	34.97
234	9.5841	53.8773	34.62
235	9.458	53.8835	37.83
236	9.2528	53.9296	19.5
237	9.4005	53.8789	9.61
238	9.535	54.128	7.52
239	9.3111	53.8727	9.53
240	9.5267	53.8728	14.98
241	9.7593	54.0102	4.82
242	9.7073	54.0412	9.74
243	9.5093	54.0113	29.69
244	9.3472	54.0536	6.6
245	9.4884	54.1581	6.55
246	9.5388	53.903	20
247	9.4271	53.9861	18.8
248	9.5856	54.1126	6.82
249	9.504	53.9727	6.13
250	9.5575	54.0693	8.22
251	9.3513	53.9919	17.31
252	9.3696	54.0295	25.34
253	9.6277	53.9137	11.52
254	9.3919	53.8501	15.26
255	9.0802	53.9957	48.16
256	9.0638	54.0999	122.19
257	8.9789	53.9771	93.48
258	9.2348	53.9972	83.2
259	9.1464	53.954	29.45
260	8.8909	54.0025	24.41
261	9.0372	54.027	12.11
262	9.2622	54.061	8.19
263	9.0115	53.9221	10.53
264	9.2789	54.0822	12.82
265	9.1858	54.054	17.72
266	9.1226	54.0501	8.04
267	9.0815	54.2059	252.2
268	8.8745	54.1677	65.85
269	8.9165	54.2102	61.11
270	9.3154	54.1504	62.25
271	9.0851	54.1551	33.38
272	8.998	54.3171	43.4
273	9.0667	54.3255	9.68
274	9.1561	54.288	38.1
275	9.2783	54.2286	43.74
276	9.1845	54.1512	36.13
277	9.3891	54.2487	8.22
278	9.2436	54.3146	10.91
279	9.1961	54.2456	10.68
280	8.9945	54.2407	10.38
281	9.3275	54.2745	19.31
282	9.0747	54.2462	28.41
283	8.9974	54.1617	13.57
284	9.3994	54.2233	7.35
285	9.0463	54.4656	233.48
286	8.941	54.6079	98.3
287	8.8905	54.3123	51.23
288	9.0767	54.3936	33.76
289	8.9163	54.6893	44.76
290	8.8888	54.5146	23.36
291	9.2517	54.5656	7.69
292	8.9412	54.6483	12.73
293	9.0666	54.5915	23.59
294	9.1813	54.5994	8.26
295	8.9909	54.5381	30.56
296	9.0583	54.6494	4.36
297	9.0936	54.5301	13.15
298	9.1294	54.6621	14.55
299	9.18	54.6344	6.46
300	9.1145	54.4665	32.49
301	9.2585	54.3631	8.46
302	8.9349	54.3694	13.34
303	9.246	54.4591	21.58
304	9.1532	54.4545	19.6
305	9.0144	54.5069	16.38
306	9.1907	54.3979	21.48
307	9.1558	54.3562	13.08
308	9.2018	54.3442	10.56
309	9.1513	54.5837	24.42
310	9.2163	54.5209	29.24
311	9.2377	54.4324	7.21
312	8.981	54.4062	12.12
313	8.8058	54.7653	108.68
314	9.0153	54.7625	115.63
315	8.8626	54.7535	40.82
316	8.884	54.862	40.88
317	9.0328	54.8498	23.71
end {BasicAreas}
