begin {Parameters}
Number of BasicAreas
825
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	12.3944	51.3334	162.3
1	12.3591	51.3528	125.45
2	12.3712	51.3324	109.62
3	12.3662	51.339	106.3
4	12.3895	51.3716	143.19
5	12.3624	51.3625	202.55
6	12.3712	51.3751	158.27
7	12.3245	51.3748	123.57
8	12.3344	51.3416	193.81
9	12.3098	51.3444	170.43
10	12.2738	51.3274	222.47
11	12.2809	51.3062	212.91
12	12.2989	51.3224	215.8
13	12.3394	51.3192	248.71
14	12.3134	51.2854	80.95
15	12.3736	51.3235	173.57
16	12.3759	51.307	195.86
17	12.401	51.2944	146.39
18	12.4286	51.3008	67.53
19	12.427	51.3192	126.72
20	12.41	51.346	207.23
21	12.4075	51.3313	205.66
22	12.4343	51.3456	174.93
23	12.4516	51.3473	49.17
24	12.4697	51.3613	115.88
25	12.418	51.363	211.47
26	12.4476	51.3885	52.15
27	12.4438	51.4207	16.74
28	12.4112	51.3795	168.68
29	12.3869	51.2723	217.76
30	12.2208	51.2944	154.84
31	12.5194	51.3933	145.78
32	12.2479	51.3536	147.8
33	12.2221	51.4033	133.33
34	12.5036	51.3338	85.05
35	12.3054	51.2195	88.72
36	12.4713	51.2779	69.27
37	12.3795	51.4131	59.36
38	12.4753	51.3022	63.19
39	12.4526	51.3306	71.01
40	12.2189	51.2208	21.79
41	12.5041	51.265	46.93
42	12.3354	51.4022	55.47
43	12.2849	51.3911	35.57
44	12.3421	51.5059	494.96
45	12.3875	51.4479	50.38
46	12.251	51.1715	65.6
47	12.3141	51.1331	97.34
48	12.4887	51.1272	275.37
49	12.3934	51.2076	76.97
50	12.4292	51.0909	35.36
51	12.4268	51.2032	38.08
52	12.4103	51.1157	26.57
53	12.3762	51.1598	44.18
54	12.5009	51.2067	31.2
55	12.4361	50.9802	430.32
56	12.4958	50.9686	103.3
57	12.3508	51.0527	127.2
58	12.3281	51.0849	54.34
59	12.3733	51.022	131.83
60	12.3117	50.8955	219.12
61	12.423	50.8726	64.06
62	12.7136	51.4823	370.96
63	12.6375	51.6032	119.11
64	11.9675	51.4916	201.94
65	11.9725	51.4727	305.39
66	11.9972	51.4811	170.93
67	11.9699	51.5001	171.45
68	12.0447	51.4709	105.01
69	11.9809	51.5215	70.17
70	11.8985	51.5099	74.81
71	11.9324	51.4862	233.22
72	11.9332	51.4677	111.25
73	11.8937	51.4804	197.38
74	11.9437	51.4531	372.55
75	11.997	51.4544	218.45
76	11.9901	51.4256	401.25
77	11.834	51.4718	215.12
78	12.1031	51.4291	145.78
79	12.1025	51.5258	169.48
80	11.9546	51.6009	150.25
81	11.7991	51.569	93.3
82	11.9706	51.3466	413.86
83	12.1091	51.3043	167.06
84	12.0158	51.3094	88.48
85	11.897	51.2902	111.3
86	11.8798	51.381	81.91
87	11.7913	51.3042	70.91
88	12.1106	51.3589	59.07
89	11.7711	51.3699	30.22
90	11.9861	51.3957	33.68
91	11.939	51.3153	16.58
92	11.6081	51.3458	223.96
93	11.6268	51.4337	41.38
