begin {Parameters}
Number of BasicAreas
695
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	10.7576	53.4199	167.04
1	10.0006	53.5542	13.43
2	10.0208	53.5497	21.76
3	10.0114	53.5617	78.2
4	9.9745	53.5765	178.68
5	9.9763	53.571	97.76
6	9.9972	53.5686	49.64
7	9.9925	53.5817	74.46
8	9.9866	53.594	115.78
9	9.9795	53.5935	239.03
10	9.9663	53.5828	149.44
11	9.9528	53.5811	163.21
12	9.9423	53.5788	133.97
13	9.9585	53.5749	148.59
14	9.99	53.5581	8.67
15	9.9793	53.5586	77.35
16	9.9648	53.5657	112.89
17	9.9648	53.5538	85.34
18	9.978	53.5372	22.27
19	9.9765	53.5474	36.38
20	10.0462	53.5629	314.01
21	10.0474	53.5499	159.3
22	10.0409	53.5262	107.45
23	10.2367	53.4862	171.03
24	10.1886	53.5087	350.9
25	10.145	53.5073	117.14
26	10.1519	53.4969	143.32
27	10.1505	53.4539	125.3
28	10.2626	53.4554	157.36
29	9.9732	53.461	247.02
30	9.936	53.4624	240.05
31	9.949	53.4363	279.32
32	10.0152	53.4611	224.07
33	9.9785	53.5029	153.69
34	10.0341	53.49	236.99
35	9.8577	53.5258	174.26
36	9.8559	53.4874	187.35
37	9.8582	53.4554	218.8
38	10.0443	53.4307	181.12
39	9.9709	53.3948	93.68
40	10.0481	53.3676	120.84
41	9.8842	53.3994	127.02
42	9.9748	53.336	26.75
43	9.9846	53.3518	1.99
44	9.8532	53.3141	352.64
45	9.7254	53.2831	172.31
46	9.8401	53.2468	22.98
47	9.6355	53.3065	19.29
48	9.7234	53.2281	13.55
49	9.7907	53.2338	11.88
50	9.928	53.3095	66.73
51	9.979	53.2638	61.82
52	10.0502	53.1822	23.15
53	9.9245	53.2125	8.1
54	9.7485	53.3695	63.52
55	10.3767	53.2249	177.41
56	10.4598	53.2416	259.81
57	10.3886	53.2614	226.18
58	10.7408	53.2964	93.64
59	10.3706	53.3289	80.05
60	10.2995	53.2843	6.48
