begin {Parameters}
Number of BasicAreas
396
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	10.9272	53.547	58
1	10.7576	53.4199	167.04
2	10.9496	53.4123	25.64
3	10.9686	53.2714	81.34
4	10.0409	53.5262	107.45
5	10.2367	53.4862	171.03
6	10.1886	53.5087	350.9
7	10.145	53.5073	117.14
8	10.1519	53.4969	143.32
9	10.1505	53.4539	125.3
10	10.2626	53.4554	157.36
11	9.9732	53.461	247.02
12	9.936	53.4624	240.05
13	9.949	53.4363	279.32
14	10.0152	53.4611	224.07
15	9.9785	53.5029	153.69
16	10.0341	53.49	236.99
17	9.8577	53.5258	174.26
18	9.8559	53.4874	187.35
19	9.8582	53.4554	218.8
20	10.0443	53.4307	181.12
21	9.9709	53.3948	93.68
22	10.0481	53.3676	120.84
23	9.8842	53.3994	127.02
24	9.9748	53.336	26.75
25	9.9846	53.3518	1.99
26	9.8532	53.3141	352.64
27	9.7254	53.2831	172.31
28	9.8401	53.2468	22.98
29	9.6355	53.3065	19.29
30	9.7234	53.2281	13.55
31	9.7907	53.2338	11.88
32	9.928	53.3095	66.73
33	9.979	53.2638	61.82
34	10.0502	53.1822	23.15
35	9.9245	53.2125	8.1
36	9.7485	53.3695	63.52
37	10.3767	53.2249	177.41
38	10.4598	53.2416	259.81
39	10.3886	53.2614	226.18
40	10.7408	53.2964	93.64
41	10.3706	53.3289	80.05
42	10.2995	53.2843	6.48
43	10.3342	53.286	22.26
44	10.4594	53.2862	96.68
45	10.7106	53.1897	43.6
46	10.8361	53.1724	14.05
47	10.8267	53.2063	6.17
48	10.1415	53.2217	70.08
49	10.5478	53.3042	63.01
50	10.4836	53.3685	14.48
51	10.4544	53.3384	23.39
52	10.1648	53.1206	52.08
53	10.3085	53.1341	10.34
54	10.1317	53.1492	13.48
55	10.318	53.2634	67.94
56	10.2755	53.2407	46.93
57	10.4184	53.3847	38.57
58	10.5516	53.2096	26.95
59	10.6237	53.2767	23.17
60	10.5658	53.241	13.04
61	10.6465	53.2186	12.2
62	10.4722	53.2098	14.18
63	10.3916	53.1582	35.56
64	10.4419	53.1937	32.67
65	10.3217	53.1819	23.62
66	10.2147	53.3628	341.39
67	10.1136	53.3864	105.74
68	10.3588	53.3951	31
69	10.0599	53.3047	15.97
70	10.0158	53.3092	11.16
71	10.1691	53.2859	13.1
72	10.1037	53.2801	20.83
73	10.2215	53.2712	9.53
74	10.1337	53.3009	14.13
75	10.3318	53.3446	17.4
76	10.2701	53.3107	16.87
77	10.263	53.5328	332.79
78	10.5137	53.3873	128.54
79	10.5398	53.4314	39.56
80	10.5148	53.5468	178.52
81	10.3894	53.4446	300.38
82	10.6686	53.5062	99.25
83	10.5491	53.4898	16.89
84	10.3689	53.5312	83.85
85	10.5752	53.352	31.49
86	10.4249	53.4971	4.87
87	10.373	53.476	4.36
88	10.4643	53.4703	5.99
89	10.3277	53.481	7.92
90	9.6901	53.4635	365.31
91	9.7938	53.4384	193.69
92	9.6956	53.5389	115.66
93	9.5788	53.502	90.97
94	9.5958	53.4498	29.15
95	9.622	53.418	22.89
96	9.5648	53.3881	20.72
97	9.6102	53.3498	6.95
98	9.7059	53.402	15.27
99	9.6488	53.3779	9.5
100	9.463	53.4535	138.61
101	9.4357	53.4	47.92
102	9.4253	53.5291	75.06
103	10.1038	53.5201	132.04
104	9.3645	52.9267	101.58
105	9.2705	52.84	95.7
106	9.4033	52.7763	39.16
107	9.3716	53.1248	215.47
108	9.2563	53.1152	133
109	9.5569	52.9943	107.13
110	9.5032	53.1819	119.81
111	9.4812	53.0552	78.71
112	9.6019	53.1996	71.29
113	9.2582	53.2835	233.61
114	9.5045	53.3131	104.3
115	9.2199	53.4031	62.9
116	9.3165	53.4955	47.57
117	10.0826	52.6181	153.21
118	10.0943	52.6394	177.87
119	10.0217	52.6094	159.59
120	10.1204	52.5906	134.62
121	10.1031	52.6821	104.33
122	9.9919	52.808	148.4
123	9.8841	52.6986	120.26
124	9.9438	52.6259	92.06
125	10.0924	52.8201	83.9
126	9.8116	52.6434	79.66
127	10.1689	52.8851	69.84
128	10.2578	52.6247	53.28
129	10.096	52.5393	61.6
130	10.1411	52.528	61.37
131	10.2112	52.5798	40.17
132	10.2762	52.8314	44.96
133	10.2851	52.757	46.5
134	10.3421	52.6742	22.47
135	10.0306	52.5635	23.36
136	10.2992	52.6073	13.89
137	10.2523	52.6546	10.8
138	10.2198	52.5167	17.26
139	10.1991	52.5466	31.17
140	10.2131	52.7056	8.02
141	10.2253	52.6799	10.04
142	10.3552	52.5929	18.22
143	10.3143	52.5463	22.85
144	10.4907	52.788	13.63
145	10.4208	52.7105	15.06
146	10.4371	52.5936	14.52
147	10.7763	52.702	96.57
148	10.6955	52.6558	27.4
149	10.5685	52.7202	68.98
150	10.6856	52.8488	40.15
151	10.5337	52.5882	46.88
152	10.4504	52.6487	19.44
153	10.666	52.8052	12.5
154	10.6415	52.6326	9.49
155	10.6149	52.6089	34.54
156	10.9458	52.8087	96.43
157	10.9949	53.1593	50.91
158	10.923	52.9576	24.99
159	10.8663	52.891	15.91
160	10.9466	52.8885	15.85
161	10.8874	53.1206	7.21
162	10.9782	53.0899	7.65
163	10.9148	53.2162	16
164	10.9546	53.0065	10.07
165	10.9089	53.0607	16.07
166	10.5799	52.9614	353.41
167	10.5766	53.0751	87.65
168	10.4826	53.1453	64.32
169	10.4132	52.8766	46.62
170	10.5938	52.9134	29.85
