begin {Parameters}
Number of BasicAreas
212
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	12.0383	48.7189	74.17
1	12.2074	48.7786	66.19
2	12.176	48.8203	72.73
3	12.3136	48.7889	34.16
4	12.0459	48.8252	47.75
5	12.1546	48.7329	41.07
6	12.064	48.7834	10.84
7	11.9375	49.557	63.73
8	12.048	49.5326	43.67
9	11.9928	49.386	24.42
10	11.9355	49.3524	22.17
11	12.0374	49.4081	23.29
12	11.8883	49.6058	26.75
13	11.9573	49.4727	40.81
14	11.9133	49.3091	28.32
15	11.9267	49.263	24
16	12.0898	49.3161	277.62
17	12.354	49.3486	80.86
18	12.3192	49.2361	44.02
19	12.2835	49.2982	39.16
20	12.1941	49.3174	45.97
21	12.5299	49.3538	36.17
22	12.4225	49.2919	12.22
23	12.332	49.3832	15.36
24	12.1774	49.2728	15.94
25	12.1786	49.4539	62.57
26	12.1683	49.3744	63.74
27	12.446	49.4933	51.36
28	12.1608	49.5404	58.25
29	12.21	49.5083	55.23
30	12.5582	49.5117	28.1
31	12.2897	49.4211	9.79
32	12.4082	49.4082	10.79
33	12.2905	49.4593	8.98
34	12.3701	49.4493	13.79
35	12.0713	49.4502	27.73
36	12.2156	49.3945	14.86
37	12.6219	49.5058	6.79
38	12.1356	49.417	15.03
39	12.3824	49.501	19.36
40	12.458	49.3938	9.83
41	12.263	49.5333	10.65
42	12.5619	49.4781	6.34
43	12.5027	49.4416	14.57
44	12.1799	49.6706	443.92
45	12.3266	49.6135	75.96
46	12.5195	49.5818	31.43
47	12.0959	49.6229	17.61
48	12.2197	49.6376	19.41
49	12.0322	49.6074	12.39
50	12.265	49.5852	13.96
51	12.1343	49.5845	32.78
52	12.422	49.5708	26.86
53	12.1881	49.6156	18.53
54	12.4222	49.6466	27.44
55	12.3322	49.5341	23.87
56	12.4647	49.6521	25.37
57	12.029	49.6396	25.86
58	12.0949	49.0183	112.83
59	12.0578	49.019	217.94
60	12.0622	49.002	226.02
61	12.1014	48.9888	208.39
62	12.1494	49.005	134.35
63	12.119	49.0505	193.2
64	12.0474	49.0355	155.79
65	12.2016	48.9794	116.69
66	12.0497	48.9123	94.08
67	12.0506	48.961	54.16
68	12.1479	48.9512	63.42
69	12.4051	49.0091	43.57
70	12.2033	48.9134	30.21
71	12.2769	48.8723	16.81
72	12.2866	49.0258	17.33
73	12.2615	48.9991	44.3
74	12.2315	49.0268	37.16
75	12.2255	48.8932	18.33
76	12.1814	48.9359	18.78
77	12.2586	48.9461	43.57
78	12.4007	48.8947	13.64
79	12.2232	48.8609	14.03
80	12.3688	48.9589	28.43
81	12.3407	48.8969	26.72
82	12.1835	49.0313	42.42
83	12.1366	48.9104	30.14
84	12.3679	49.0387	24.16
85	12.131	49.1547	147.05
86	12.0082	49.2331	114.32
87	12.0372	49.0809	121.51
88	12.1052	49.182	100.02
89	12.2401	49.2046	84.08
90	11.934	49.0181	90.3
91	12.0975	49.2332	74.35
92	11.9736	48.9846	64.75
93	11.9097	49.0764	63.81
94	12.4773	49.0986	32.73
95	12.241	49.1006	53.07
96	12.1802	49.0764	73.2
97	12.299	49.0856	14.71
98	12.3806	49.0731	17.6
99	11.925	49.1259	14.23
100	11.9495	49.1568	38.02
101	12.5329	49.118	16.67
102	12.0035	49.0442	27.21
103	11.9789	49.0724	10.91
104	12.3459	49.1766	11.75
105	12.4566	49.0685	17.42
106	12.3531	49.1302	27.15
107	12.3974	49.1911	20.4
108	11.9667	49.1028	14.61
109	12.1247	49.0843	56.17
110	12.4153	49.1411	18.33
111	11.879	48.9081	158.55
112	11.9265	48.8645	55.26
113	11.9818	48.8426	19.53
114	11.971	48.7736	32.89
115	12.0052	48.8912	14.2
116	12.6496	49.2014	172.59
117	12.4788	49.2063	112.71
118	12.8315	49.301	97.94
119	12.8856	49.1819	74.63
120	12.6987	49.3641	75.49
121	13.0065	49.2654	41.83
122	12.6443	49.142	40.97
123	12.9442	49.2947	36.04
124	13.035	49.1936	29.88
125	12.5967	49.441	22.57
126	12.7705	49.2004	25.62
127	12.7754	49.1468	23.41
128	13.1105	49.1594	21.01
129	12.9897	49.1353	20.29
130	12.8164	49.2629	17.63
131	12.9904	49.1936	28.29
132	12.8078	49.1577	20.35
133	12.7495	49.3235	9.81
134	12.8796	49.2036	18.19
135	12.9366	49.2008	20.38
136	12.6112	49.2695	22.44
137	12.5505	49.2329	9.6
138	12.8764	49.2332	20.76
139	12.7504	49.226	22.56
140	12.6012	49.355	19.64
141	12.5982	49.166	23.64
142	12.5168	49.2768	23.02
143	12.6283	49.4174	10.48
144	12.666	49.2864	20.17
145	12.7557	49.2648	25.13
146	12.6807	49.2504	20.94
147	12.7218	49.1429	18.5
148	13.126	48.9679	125.32
149	12.9155	49.0892	86.41
150	12.9967	48.9676	55.01
151	13.0195	49.0317	52.88
152	13.1075	49.0815	34.57
153	12.8951	48.9727	11.06
154	13.074	48.9201	32.71
155	13.0588	49.0437	16.92
156	13.0249	49.1046	23.62
157	13.1817	48.8981	42.79
158	12.8742	49.0331	29.63
159	13.1577	49.0317	20.02
160	12.9737	48.9953	17.71
161	12.8195	49.0967	27.03
162	12.573	48.8829	440.44
163	12.7123	48.9127	100.96
164	12.6331	48.8431	54.12
165	12.3944	48.8106	66.32
166	12.7281	48.9477	43.82
167	12.5178	48.7684	37.67
168	12.7139	48.8386	44.42
169	12.5448	49.0384	34.62
170	12.4817	48.9381	14.99
171	12.6204	48.9882	13.72
172	12.4967	48.8924	15.67
173	12.5886	49.0004	8.64
174	12.5337	48.8314	18.6
175	12.7248	49.0278	21.45
176	12.6838	49.0088	15.47
177	12.5015	48.9556	35.66
178	12.7022	49.0764	17.38
179	12.653	49.0933	6
180	12.662	48.9708	23.39
181	12.7607	48.9809	17.25
182	12.6631	48.7786	26.75
183	12.6062	48.9194	27.56
184	12.8075	48.9519	5.8
185	12.4415	48.8651	13.26
186	12.456	48.8947	22.95
187	12.76	49.0786	18.99
188	12.6297	49.0352	13.85
189	12.8435	48.9277	28.2
190	12.635	49.0653	13.48
191	12.6043	48.9529	26.69
192	12.8241	49.0094	15.05
193	12.9004	48.7812	120.95
194	12.9677	48.8493	312.27
195	13.0007	48.6888	116.81
196	13.0817	48.778	73.34
197	12.9029	48.9109	47.93
198	12.7489	48.7346	65.96
199	12.9034	48.8578	41.95
200	13.0936	48.8042	21.39
201	12.9866	48.9098	28.36
202	13.1655	48.8057	13.29
203	13.1444	48.8535	29.01
204	12.812	48.851	13.42
205	12.9665	48.763	20.66
206	13.0237	48.7683	19.23
207	12.8012	48.8697	20.12
208	12.8744	48.8693	31.85
209	12.8148	48.7533	16.03
210	12.8261	48.8115	29.17
211	13.0503	48.8507	13.54
end {BasicAreas}
