begin {Parameters}
Number of BasicAreas
658
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	13.723	51.0599	219.71
1	13.7376	51.0406	235.97
2	13.7427	51.0671	210.56
3	13.8288	51.0926	145.27
4	13.7638	51.1205	152.06
5	13.734	51.0796	95.59
6	13.7309	51.098	145.27
7	13.6902	51.0796	124.44
8	13.6745	51.0679	181.58
9	13.7007	51.0428	216.81
10	13.7733	51.0524	278.49
11	13.7906	51.0488	254.17
12	13.8562	51.066	104.78
13	13.8575	51.0253	127.06
14	13.6455	51.1157	318.16
15	13.9228	51.1228	203.17
16	13.8509	51.1749	102.53
17	13.6234	51.0667	95.53
18	13.8549	51.1394	56.29
19	13.6817	51.1602	75.29
20	13.7284	51.2062	80.35
21	13.9051	51.0422	117.26
22	13.9886	51.0934	52.2
23	13.7897	51.1571	53.86
24	13.526	51.2909	167.85
25	13.6388	51.2904	240.43
26	13.2718	51.3023	171.75
27	13.3247	51.291	115.8
28	13.2515	51.3175	109.98
29	13.3014	51.2543	70.52
30	13.441	51.3971	158.61
31	13.406	51.2875	95.52
32	13.225	51.3691	43.81
33	13.3085	51.3737	77.53
34	13.2995	51.1577	93.95
35	13.5821	51.1343	250.4
36	13.484	51.1618	296.61
37	13.3843	51.1512	197.64
38	13.3317	51.0563	99.83
39	13.562	51.1851	126.81
40	13.5178	51.0241	96.44
41	14.0553	51.0429	102.28
42	14.236	51.0325	169.22
43	14.1968	51.1195	209.86
44	14.0216	51.185	126.73
45	14.0363	51.1459	110.82
46	14.2013	51.1888	30.78
47	14.0713	51.1106	73.66
48	14.1084	51.2737	167.9
49	14.208	51.2787	241.09
50	13.9425	51.2925	175.27
51	13.8812	51.4288	123.92
52	14.0226	51.5235	313.39
53	13.7536	51.5055	216.84
54	14.0371	51.5823	132.18
55	13.8622	51.4876	73.23
56	13.7148	51.3944	40.39
57	13.8842	51.5079	43.38
58	13.9158	51.5826	31.83
59	14.0364	51.4562	20.6
60	13.8864	51.5431	13.68
61	14.2209	51.4225	487.41
62	14.1934	51.4708	123.31
63	14.0879	51.3886	68.67
64	14.2437	51.3769	58.55
65	14.1944	51.8479	94.87
66	14.2087	51.7533	99.8
67	14.1384	51.6328	22.54
68	14.2105	51.6477	45.3
69	14.1812	51.576	46.3
70	14.4377	51.5991	328.18
71	13.9733	51.7179	126.34
72	13.9355	51.8486	203.02
73	14.043	51.8205	101.29
74	14.0071	51.6627	44.16
75	13.7087	51.6009	312.82
76	13.777	51.7316	21.12
77	13.6696	51.7124	29.7
78	13.4971	51.6446	148.18
79	12.3944	51.3334	162.3
80	12.3591	51.3528	125.45
81	12.3712	51.3324	109.62
82	12.3662	51.339	106.3
83	12.3895	51.3716	143.19
84	12.3624	51.3625	202.55
85	12.3712	51.3751	158.27
86	12.3245	51.3748	123.57
87	12.3344	51.3416	193.81
88	12.3098	51.3444	170.43
89	12.2738	51.3274	222.47
90	12.2809	51.3062	212.91
91	12.2989	51.3224	215.8
92	12.3394	51.3192	248.71
93	12.3134	51.2854	80.95
94	12.3736	51.3235	173.57
95	12.3759	51.307	195.86
96	12.401	51.2944	146.39
97	12.4286	51.3008	67.53
98	12.427	51.3192	126.72
99	12.41	51.346	207.23
100	12.4075	51.3313	205.66
101	12.4343	51.3456	174.93
102	12.4516	51.3473	49.17
103	12.4697	51.3613	115.88
104	12.418	51.363	211.47
105	12.4476	51.3885	52.15
106	12.4438	51.4207	16.74
107	12.4112	51.3795	168.68
108	12.3869	51.2723	217.76
109	12.2208	51.2944	154.84
110	12.5194	51.3933	145.78
111	12.2479	51.3536	147.8
112	12.2221	51.4033	133.33
113	12.5036	51.3338	85.05
114	12.3054	51.2195	88.72
115	12.4713	51.2779	69.27
116	12.3795	51.4131	59.36
117	12.5365	51.3523	85.48
118	12.4753	51.3022	63.19
119	12.4526	51.3306	71.01
120	12.2189	51.2208	21.79
121	12.5041	51.265	46.93
122	12.3354	51.4022	55.47
123	12.2849	51.3911	35.57
124	12.3421	51.5059	494.96
125	12.3875	51.4479	50.38
126	12.251	51.1715	65.6
127	12.3141	51.1331	97.34
128	12.4887	51.1272	275.37
129	12.3934	51.2076	76.97
130	12.4292	51.0909	35.36
131	12.5642	51.1704	83.21
132	12.4268	51.2032	38.08
133	12.4103	51.1157	26.57
134	12.3762	51.1598	44.18
135	12.5009	51.2067	31.2
136	12.3508	51.0527	127.2
137	12.3281	51.0849	54.34
138	12.3733	51.022	131.83
139	12.6509	51.0855	98.97
140	12.6763	51.1397	106.35
141	12.5597	51.0715	75.49
142	12.7477	51.2144	323.82
143	12.7885	51.1304	78.82
144	12.5968	51.2622	130.04
145	12.8171	51.2751	45.13
146	12.7326	51.2892	44.86
147	12.889	51.2621	26.38
148	12.9379	51.1631	120.33
149	13.1289	51.1412	371.22
150	13.0205	51.0696	95.76
151	13.1726	51.0832	92.98
152	12.9946	51.1148	80.76
153	13.149	51.2039	37.16
154	13.1206	51.3426	252.74
155	13.0632	51.2405	101.42
156	12.9897	51.3696	74.83
157	12.9631	51.2909	42.18
158	12.7963	51.3862	307.81
159	12.6364	51.3275	64.33
160	12.5689	51.3226	32.22
161	12.6237	51.3835	51.74
162	12.702	51.3503	66.08
163	12.7136	51.4823	370.96
164	12.6375	51.6032	119.11
165	12.9587	51.5398	251.09
166	13.116	51.4659	61.07
167	12.8656	51.6248	69.09
168	13.0733	51.5741	80.04
169	12.957	51.4555	58.08
170	13.1959	51.5694	127.82
171	13.5209	51.4728	111.86
172	13.2623	51.7587	148.72
173	13.4036	51.5126	134.51
174	13.6386	51.4608	42.07
175	13.2541	51.4227	49.22
176	13.5539	51.422	100.13
177	13.5784	51.4981	30.22
178	13.426	51.7533	69.84
179	13.3341	51.6115	28.19
180	11.9675	51.4916	201.94
181	11.9725	51.4727	305.39
182	11.9972	51.4811	170.93
183	11.9699	51.5001	171.45
184	12.0447	51.4709	105.01
185	11.9809	51.5215	70.17
186	11.8985	51.5099	74.81
187	11.9324	51.4862	233.22
188	11.9332	51.4677	111.25
189	11.8937	51.4804	197.38
190	11.9437	51.4531	372.55
191	11.997	51.4544	218.45
192	11.9901	51.4256	401.25
193	11.834	51.4718	215.12
194	12.1031	51.4291	145.78
195	12.1025	51.5258	169.48
196	11.9546	51.6009	150.25
197	11.7991	51.569	93.3
198	11.9706	51.3466	413.86
199	12.1091	51.3043	167.06
200	12.0158	51.3094	88.48
201	11.897	51.2902	111.3
202	11.8798	51.381	81.91
203	11.7913	51.3042	70.91
204	12.1106	51.3589	59.07
205	11.7711	51.3699	30.22
206	11.9861	51.3957	33.68
207	11.939	51.3153	16.58
208	11.6081	51.3458	223.96
209	11.7621	51.4609	17.94
210	11.6639	51.6246	62.53
211	12.0088	51.7554	276.73
212	12.0668	51.6989	202.33
213	12.0541	51.8412	97.9
214	12.0794	51.7753	80.25
215	11.9228	51.6847	58.56
216	11.7528	51.8002	335.51
217	11.8301	51.771	110.94
218	11.79	51.6743	92.5
219	11.7767	51.8396	75.47
220	11.8226	51.138	373.76
221	11.689	51.1249	77.86
222	11.7721	51.2286	82.19
223	11.9411	51.1844	470.44
224	12.1097	51.1673	148.94
225	12.0306	51.129	90.07
226	12.1034	51.2365	81.45
227	12.0274	51.2602	38.78
228	12.1336	51.04	437.99
229	11.9497	51.0752	32.77
230	12.0161	51.0257	42.54
231	12.1981	51.1192	23.09
232	12.115	51.1023	39.41
233	12.2265	51.068	55.25
234	12.3254	51.6328	187.97
235	12.2386	51.6711	382.01
236	12.4842	51.7482	171.72
237	12.5248	51.6445	81.88
238	12.2624	51.7356	74.43
239	12.1387	51.6327	90.71
240	12.4311	51.8045	55.35
241	12.4123	51.8438	52.36
242	12.3855	51.7343	55.31
243	12.2545	51.6306	71.37
244	12.2275	51.5977	40.66
245	12.2096	51.5596	30.07
246	12.337	51.6824	44.48
247	12.2945	51.6505	32.55
248	12.3831	51.6794	30.67
249	12.3412	51.6004	35.57
250	12.2822	51.5814	34.27
251	12.3187	51.785	215.77
252	12.2793	51.8506	235.14
253	12.1905	51.8475	131.44
254	12.1825	51.7982	139.15
255	12.2611	51.8002	144.73
256	12.3106	51.9536	195.59
257	12.4601	51.9297	139.29
258	12.6206	51.8733	447.23
259	12.7775	51.8771	95.15
260	12.7597	51.9311	73.48
261	12.6126	51.9501	48.78
262	12.6995	51.7604	62.34
263	12.7205	51.6988	54.21
264	12.7749	51.7237	37.29
265	12.9517	51.8078	102.27
266	12.8792	51.8761	54.85
267	12.9155	51.6925	41.63
268	13.0821	51.709	51.45
269	13.1405	51.8004	26.69
270	13.1202	51.8631	30.38
271	11.8285	51.0149	34.24
272	12.8502	51.0277	215.63
273	12.9121	51.0756	72.23
274	12.9957	50.9884	264.62
275	13.1335	50.9894	189.46
276	13.3862	52.5335	248.42
277	13.3912	52.52	222.56
278	13.4073	52.5322	216.06
279	13.4147	52.5221	147.4
280	13.4192	52.5152	178.1
281	13.4413	52.5145	328.42
282	13.4708	52.5027	306.26
283	13.4675	52.5179	374.28
284	13.4425	52.5254	278.99
285	13.5199	52.5094	311.35
286	13.492	52.5005	167.91
287	13.5303	52.4857	182.81
288	13.5214	52.5025	240.9
289	13.4991	52.5214	216.19
290	13.4856	52.5253	228.16
291	13.4709	52.5332	210.46
292	13.4265	52.537	291.48
293	13.4482	52.5358	260.65
294	13.4442	52.5457	255.43
295	13.4148	52.5389	186.89
296	13.4157	52.5471	345.49
297	13.4162	52.5537	293.13
298	13.3385	52.5328	163.19
299	13.3232	52.5309	81.38
300	13.3381	52.5224	171.48
301	13.3594	52.5274	193.79
302	13.3542	52.5325	140.45
303	13.3111	52.5172	184.01
304	13.3205	52.5202	110.92
305	13.3076	52.5297	152.78
306	13.3305	52.5094	59.92
307	13.318	52.5104	106.67
