begin {Parameters}
Number of BasicAreas
635
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	13.723	51.0599	219.71
1	13.7376	51.0406	235.97
2	13.7427	51.0671	210.56
3	13.8288	51.0926	145.27
4	13.7638	51.1205	152.06
5	13.734	51.0796	95.59
6	13.7309	51.098	145.27
7	13.6902	51.0796	124.44
8	13.6745	51.0679	181.58
9	13.7007	51.0428	216.81
10	13.6679	51.039	228.18
11	13.6996	51.0283	134.76
12	13.704	51.0122	90.75
13	13.7401	51.0179	160.62
14	13.7707	51.0226	181.58
15	13.8	51.0176	142.91
16	13.7898	51.0012	108.9
17	13.7961	51.0377	378.84
18	13.7733	51.0524	278.49
19	13.7906	51.0488	254.17
20	13.6455	51.1157	318.16
21	13.8509	51.1749	102.53
22	13.6234	51.0667	95.53
23	13.6817	51.1602	75.29
24	13.7284	51.2062	80.35
25	13.7897	51.1571	53.86
26	13.526	51.2909	167.85
27	13.6388	51.2904	240.43
28	13.2718	51.3023	171.75
29	13.3247	51.291	115.8
30	13.2515	51.3175	109.98
31	13.3014	51.2543	70.52
32	13.441	51.3971	158.61
33	13.406	51.2875	95.52
34	13.225	51.3691	43.81
35	13.3085	51.3737	77.53
36	13.2995	51.1577	93.95
37	13.5821	51.1343	250.4
38	13.484	51.1618	296.61
39	13.3843	51.1512	197.64
40	13.3317	51.0563	99.83
41	13.562	51.1851	126.81
42	13.6414	50.9945	401.1
43	13.5178	51.0241	96.44
44	13.7365	50.9806	101.36
45	13.7573	50.9515	38.55
46	13.6582	50.9488	47.43
47	13.5226	50.9684	92.79
48	13.518	50.9121	44.05
49	13.6586	50.8939	115.79
50	13.6252	50.8215	68.49
51	13.7517	50.8552	88.28
52	13.7236	50.7744	43.74
53	13.5629	50.8916	42.58
54	13.6474	50.7582	31.84
55	13.8421	50.7665	35.34
56	13.9425	51.2925	175.27
57	13.8812	51.4288	123.92
58	13.7536	51.5055	216.84
59	13.7148	51.3944	40.39
60	13.7087	51.6009	312.82
61	13.777	51.7316	21.12
62	13.6696	51.7124	29.7
63	13.4971	51.6446	148.18
64	12.3944	51.3334	162.3
65	12.3591	51.3528	125.45
66	12.3712	51.3324	109.62
67	12.3662	51.339	106.3
68	12.3895	51.3716	143.19
69	12.3624	51.3625	202.55
70	12.3712	51.3751	158.27
71	12.3245	51.3748	123.57
72	12.3344	51.3416	193.81
73	12.3098	51.3444	170.43
74	12.2738	51.3274	222.47
75	12.2809	51.3062	212.91
76	12.2989	51.3224	215.8
77	12.3394	51.3192	248.71
78	12.3134	51.2854	80.95
79	12.3736	51.3235	173.57
80	12.3759	51.307	195.86
81	12.401	51.2944	146.39
82	12.4286	51.3008	67.53
83	12.427	51.3192	126.72
84	12.41	51.346	207.23
85	12.4075	51.3313	205.66
86	12.4343	51.3456	174.93
87	12.4516	51.3473	49.17
88	12.4697	51.3613	115.88
89	12.418	51.363	211.47
90	12.4476	51.3885	52.15
91	12.4438	51.4207	16.74
92	12.4112	51.3795	168.68
93	12.3869	51.2723	217.76
94	12.2208	51.2944	154.84
95	12.5194	51.3933	145.78
96	12.2479	51.3536	147.8
97	12.2221	51.4033	133.33
98	12.5036	51.3338	85.05
99	12.3054	51.2195	88.72
100	12.4713	51.2779	69.27
101	12.3795	51.4131	59.36
102	12.5365	51.3523	85.48
103	12.4753	51.3022	63.19
104	12.4526	51.3306	71.01
105	12.2189	51.2208	21.79
106	12.5041	51.265	46.93
107	12.3354	51.4022	55.47
108	12.2849	51.3911	35.57
109	12.3421	51.5059	494.96
110	12.3875	51.4479	50.38
111	12.251	51.1715	65.6
112	12.3141	51.1331	97.34
113	12.4887	51.1272	275.37
114	12.3934	51.2076	76.97
115	12.4292	51.0909	35.36
116	12.5642	51.1704	83.21
117	12.4268	51.2032	38.08
118	12.4103	51.1157	26.57
119	12.3762	51.1598	44.18
120	12.5009	51.2067	31.2
121	12.4361	50.9802	430.32
122	12.4958	50.9686	103.3
123	12.3508	51.0527	127.2
124	12.3281	51.0849	54.34
125	12.3733	51.022	131.83
126	12.5785	50.9521	41.26
127	12.3117	50.8955	219.12
128	12.423	50.8726	64.06
129	12.6509	51.0855	98.97
130	12.6763	51.1397	106.35
131	12.5597	51.0715	75.49
132	12.5898	51.01	32.22
133	12.6759	50.9853	39.62
134	12.7477	51.2144	323.82
135	12.7885	51.1304	78.82
136	12.5968	51.2622	130.04
137	12.8171	51.2751	45.13
138	12.7326	51.2892	44.86
139	12.889	51.2621	26.38
140	12.9379	51.1631	120.33
141	13.1289	51.1412	371.22
142	13.0205	51.0696	95.76
143	13.1726	51.0832	92.98
144	12.9946	51.1148	80.76
145	13.149	51.2039	37.16
146	13.1206	51.3426	252.74
147	13.0632	51.2405	101.42
148	12.9897	51.3696	74.83
149	12.9631	51.2909	42.18
150	12.7963	51.3862	307.81
151	12.6364	51.3275	64.33
152	12.5689	51.3226	32.22
153	12.6237	51.3835	51.74
154	12.702	51.3503	66.08
155	12.7136	51.4823	370.96
156	12.6375	51.6032	119.11
157	12.9587	51.5398	251.09
158	13.116	51.4659	61.07
159	12.8656	51.6248	69.09
160	13.0733	51.5741	80.04
161	12.957	51.4555	58.08
162	13.1959	51.5694	127.82
163	13.5209	51.4728	111.86
164	13.2623	51.7587	148.72
165	13.4036	51.5126	134.51
166	13.6386	51.4608	42.07
167	13.2541	51.4227	49.22
168	13.5539	51.422	100.13
169	13.5784	51.4981	30.22
170	13.426	51.7533	69.84
171	13.3341	51.6115	28.19
172	11.9675	51.4916	201.94
173	11.9725	51.4727	305.39
174	11.9972	51.4811	170.93
175	11.9699	51.5001	171.45
176	12.0447	51.4709	105.01
177	11.9809	51.5215	70.17
178	11.8985	51.5099	74.81
179	11.9324	51.4862	233.22
180	11.9332	51.4677	111.25
181	11.8937	51.4804	197.38
182	11.9437	51.4531	372.55
183	11.997	51.4544	218.45
184	11.9901	51.4256	401.25
185	11.834	51.4718	215.12
186	12.1031	51.4291	145.78
187	12.1025	51.5258	169.48
188	11.9546	51.6009	150.25
189	11.7991	51.569	93.3
190	11.9706	51.3466	413.86
191	12.1091	51.3043	167.06
192	12.0158	51.3094	88.48
193	11.897	51.2902	111.3
194	11.8798	51.381	81.91
195	11.7913	51.3042	70.91
196	12.1106	51.3589	59.07
197	11.7711	51.3699	30.22
198	11.9861	51.3957	33.68
199	11.939	51.3153	16.58
200	11.6081	51.3458	223.96
201	11.6268	51.4337	41.38
202	11.5964	51.5088	333.93
203	11.4816	51.5764	97.45
204	11.6716	51.4739	81.56
205	11.7621	51.4609	17.94
206	11.47	51.6735	260.22
207	11.6639	51.6246	62.53
208	12.0088	51.7554	276.73
209	12.0668	51.6989	202.33
210	12.0541	51.8412	97.9
211	12.0794	51.7753	80.25
212	11.9228	51.6847	58.56
213	11.7528	51.8002	335.51
214	11.8301	51.771	110.94
215	11.79	51.6743	92.5
216	11.6678	51.7088	80.85
217	11.7767	51.8396	75.47
218	11.4671	51.8127	362.26
219	11.5486	51.6976	48.55
220	11.8226	51.138	373.76
221	11.689	51.1249	77.86
222	11.7721	51.2286	82.19
223	11.6674	51.2287	44.55
224	11.6414	51.2776	26.32
225	11.5219	51.2659	70.69
226	11.5342	51.1916	70.25
227	11.5344	51.1371	37.94
228	11.9411	51.1844	470.44
229	12.1097	51.1673	148.94
230	12.0306	51.129	90.07
231	12.1034	51.2365	81.45
232	12.0274	51.2602	38.78
233	12.1336	51.04	437.99
234	11.9497	51.0752	32.77
235	12.0161	51.0257	42.54
236	12.2445	50.9926	31.6
237	12.1981	51.1192	23.09
238	12.115	51.1023	39.41
239	12.2265	51.068	55.25
240	12.3254	51.6328	187.97
241	12.2386	51.6711	382.01
242	12.4842	51.7482	171.72
243	12.5248	51.6445	81.88
244	12.2624	51.7356	74.43
245	12.1387	51.6327	90.71
246	12.4311	51.8045	55.35
247	12.4123	51.8438	52.36
248	12.3855	51.7343	55.31
249	12.2545	51.6306	71.37
250	12.2275	51.5977	40.66
251	12.2096	51.5596	30.07
252	12.337	51.6824	44.48
253	12.2945	51.6505	32.55
254	12.3831	51.6794	30.67
255	12.3412	51.6004	35.57
256	12.2822	51.5814	34.27
257	12.3187	51.785	215.77
258	12.2793	51.8506	235.14
259	12.1905	51.8475	131.44
260	12.1825	51.7982	139.15
261	12.2611	51.8002	144.73
262	12.6206	51.8733	447.23
263	12.7775	51.8771	95.15
264	12.6995	51.7604	62.34
265	12.7205	51.6988	54.21
266	12.7749	51.7237	37.29
267	12.9517	51.8078	102.27
268	12.8792	51.8761	54.85
269	12.9155	51.6925	41.63
270	13.0821	51.709	51.45
271	13.1405	51.8004	26.69
272	11.5078	50.5844	76.96
273	11.5263	50.4502	38.32
274	11.6089	50.4914	102.01
275	11.6574	50.4178	51.36
276	11.6625	50.526	52.91
277	11.6101	50.6797	210.1
278	11.5212	50.6626	28.5
279	11.6823	50.6571	49.93
280	11.3639	50.753	392.43
281	12.0877	50.8802	241.52
282	12.1022	50.8879	165.68
283	12.0431	50.8771	179.91
284	12.0606	50.8397	215.03
285	12.1152	50.8384	188.1
286	12.068	50.9172	134.13
287	12.1189	50.8996	79.21
288	12.018	50.824	39.65
289	12.0037	50.8927	33.23
290	12.0395	50.7756	156.4
291	12.216	50.8473	124.59
292	11.9609	50.9114	58.61
293	11.9395	50.8294	62.76
294	11.8792	50.9696	126.08
295	11.9329	50.9827	68.74
296	11.7865	50.9558	50.88
297	11.8285	51.0149	34.24
298	11.868	50.8735	118.99
299	11.881	50.9232	64.86
300	11.7673	50.8507	172.1
301	11.5877	50.9518	246.14
302	11.555	50.9067	237.71
303	11.6128	50.89	340.33
304	11.6147	50.9272	136.39
305	11.6474	50.9115	90.16
306	11.5517	50.804	145.52
307	11.7262	51.0437	46.81
308	11.653	51.0026	52.58
