begin {Parameters}
Number of BasicAreas
896
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	12.2992	50.222	23.96
1	11.5731	48.1373	39.23
2	11.5682	48.1471	74.66
3	11.5526	48.1487	73
4	11.5545	48.1324	87.15
5	11.5579	48.1288	119.48
6	11.5376	48.1366	187.37
7	11.5717	48.1286	208.65
8	11.5925	48.1451	114.37
9	11.5824	48.146	52.19
10	11.5286	48.1524	206.15
11	11.5449	48.1529	190.94
12	11.5379	48.1659	157.53
13	11.5052	48.1639	115.68
14	11.5064	48.1519	164.07
15	11.5114	48.1342	227.44
16	11.5053	48.1423	222.44
17	11.5694	48.1642	188.8
18	11.5558	48.1625	87.15
19	11.566	48.1568	148.73
20	11.5745	48.1535	124.48
21	11.5779	48.1594	69.43
22	11.5935	48.1617	88.93
23	11.5801	48.1656	90.71
24	11.5753	48.1741	142.19
25	11.6071	48.174	140.05
26	11.5886	48.1847	227.08
27	11.552	48.1798	229.34
28	11.5572	48.219	174.17
29	11.5525	48.2005	101.53
30	11.5748	48.2114	169.42
31	11.6171	48.2085	165.85
32	11.5134	48.175	181.43
33	11.5204	48.1888	132.8
34	11.516	48.2191	225.89
35	11.5283	48.1119	233.5
36	11.5488	48.1162	187.61
37	11.5303	48.125	205.44
38	11.4914	48.1148	206.99
39	11.5309	48.1046	178.1
40	11.5069	48.0845	124.72
41	11.5236	48.0803	174.29
42	11.5883	48.1123	231.24
43	11.5866	48.1233	237.9
44	11.5632	48.1106	205.92
45	11.5576	48.0882	120.44
46	11.5744	48.1026	173.1
47	11.5984	48.1001	190.22
48	11.5993	48.132	149.33
49	11.6028	48.1219	104.62
50	11.611	48.125	216.85
51	11.6291	48.1295	175.72
52	11.5977	48.143	128.76
53	11.6204	48.1412	125.07
54	11.6073	48.15	89.88
55	11.6411	48.1108	249.31
56	11.6375	48.1015	231.95
57	11.66	48.091	139.34
58	11.6623	48.12	170.01
59	11.6885	48.1091	176.67
60	11.6835	48.1353	56.47
61	11.6213	48.1644	166.68
62	11.6378	48.1608	153.01
63	11.6645	48.1626	126.62
64	11.6209	48.0717	199.64
65	11.6299	48.032	167.27
66	11.5329	48.0501	100.21
67	11.5748	48.0056	110.71
68	11.4724	48.0527	87.69
69	11.629	47.9691	56.2
70	11.534	48.0231	33.11
71	11.4626	47.8735	226.93
72	11.5186	47.9111	47.21
73	11.467	47.8144	27.59
74	12.1288	47.857	223.93
75	12.1056	47.8699	140.39
76	12.1016	47.8334	220
77	12.0012	47.867	161.83
78	11.9282	47.8947	151.97
79	12.0446	47.8448	168.74
80	12.0805	47.7822	106.42
81	12.1891	47.8648	94.61
82	11.9914	47.7885	67.21
83	12.11	47.666	46.84
84	12.2282	47.8441	51.31
85	12.1624	47.6323	66.11
86	12.2965	47.9049	70.22
87	12.0708	47.7323	54.85
88	12.1895	47.8126	51.08
89	12.0166	47.9391	58.7
90	12.0643	47.903	63.12
91	12.2882	47.7967	28.48
92	12.1562	47.7856	40.18
93	12.3948	48.0159	37.54
94	12.2039	47.7616	24.82
95	12.3066	47.9965	23.49
96	12.3899	47.9325	26.49
97	12.1053	47.7149	26.38
98	12.2616	47.9515	25.33
99	12.3171	47.9488	12.21
100	12.1812	47.7323	24.37
101	12.3707	47.977	16.34
102	12.1864	47.8918	21.07
103	12.1176	47.9256	42.06
104	12.2448	47.9924	11.76
105	12.2283	47.9223	25.15
106	12.3282	47.8526	99.75
107	12.4591	47.7867	72.02
108	12.3118	47.7478	50.55
109	12.3721	47.8122	63.27
110	12.4714	47.8302	46.4
111	12.5211	47.6724	26.22
112	12.4723	47.7285	32.03
113	12.4516	47.762	30.52
114	12.3241	47.8778	33.17
115	12.3796	47.8977	13.48
116	12.3977	47.8664	0.4
117	12.4145	47.9052	12.63
118	12.3882	47.7249	17.57
119	12.6381	47.8888	177.35
120	12.581	47.9524	176.54
