begin {Parameters}
Number of BasicAreas
299
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	9.4658	53.6462	47.69
1	9.3673	53.7257	119.79
2	9.2993	53.6155	63.24
3	9.3116	53.6613	7.04
4	9.2404	53.6842	4.9
5	9.377	53.6312	26.92
6	9.285	53.833	21.33
7	9.1018	53.8313	10.2
8	9.2083	53.8365	5.34
9	9.226	53.7862	14.26
10	9.3103	53.7742	30.97
11	9.1379	53.6862	85.21
12	9.2172	53.6474	35.4
13	9.2247	53.7333	20.26
14	9.1584	53.7521	15.9
15	10.04	53.6467	148.59
16	10.1671	53.6586	179.02
17	10.0834	53.6453	156.58
18	10.1202	53.6569	209.28
19	10.1149	53.6756	98.44
20	10.1264	53.7049	120.88
21	10.0713	53.6673	217.1
22	10.0051	53.6503	143.32
23	10.0289	53.6672	144.17
24	10.0027	53.6689	153.01
25	9.9514	53.6445	253.14
26	9.9081	53.6415	122.07
27	9.9913	53.7289	191.05
28	9.9706	53.7069	122.08
29	9.9673	53.6721	128.27
30	9.9976	53.6932	147.96
31	10.043	53.7059	118.25
32	10.0938	53.7417	59.83
33	10.2407	53.6709	290.11
34	10.2562	53.731	169.52
35	10.1929	53.6936	88.16
36	10.337	53.9463	245.62
37	10.1337	53.9392	97.92
38	10.2614	53.86	33.39
39	10.1565	53.8984	22.51
40	10.224	53.9117	11.97
41	10.1503	53.831	76.05
42	10.1718	53.7738	38.44
43	10.1313	53.7991	22.27
44	10.2107	53.8207	19.54
45	10.1321	54.326	113.78
46	10.1414	54.3407	217.92
47	10.1134	54.362	176.44
48	10.0259	54.3473	98.43
49	10.0479	54.3179	208.94
50	10.0669	54.3083	44.79
51	10.0869	54.2878	228.66
52	10.1119	54.3168	168.56
53	10.1116	54.331	125.84
54	10.1153	54.3452	110.93
55	10.0786	54.3409	122.95
56	10.1489	54.3133	196.14
57	10.141	54.2776	75.07
58	10.1851	54.2889	110.88
59	10.1975	54.3066	126.23
60	10.1815	54.3206	164.9
61	10.1926	54.3352	126.05
62	10.1544	54.4007	233.66
63	10.1077	54.3995	102.55
64	10.2737	54.2339	213.25
65	9.9585	54.4106	126.1
66	10.0881	54.2344	82.5
67	10.2465	54.2778	78.02
68	10.2141	54.3721	79.08
69	10.1105	54.4506	76.48
70	10.2622	54.3201	75.59
71	10.2555	54.4092	77.53
72	9.9777	54.3027	8.37
73	10.0111	54.2323	19.07
74	9.9215	54.3069	18.91
75	10.048	54.3965	6.61
76	10.1538	54.215	13.81
77	10.0167	54.2855	16.65
78	10.1926	54.3507	32.51
79	10.1769	54.1813	13.62
80	10.0109	54.4353	20.91
81	10.0214	54.2576	7.32
82	9.9001	54.2765	16.15
83	9.799	54.4668	254.64
84	9.9263	54.5852	21.9
85	9.8004	54.5376	39.29
86	9.6941	54.4719	28.59
87	9.7001	54.4217	14.18
88	9.8664	54.4977	16.33
89	9.7592	54.4028	27.38
90	9.8643	54.4022	11.24
91	9.9064	54.5588	7.96
92	9.8851	54.5248	8.44
93	9.7478	54.4498	9.82
94	9.9677	54.5283	13.1
95	9.9492	54.6818	120.24
96	9.804	54.6336	72.76
97	9.8813	54.7441	38.95
98	9.9682	54.6167	26.35
99	9.9234	54.6336	3.48
100	9.7028	54.6493	5.49
101	9.8129	54.7164	6.93
102	10.0026	54.7016	7.36
103	9.7272	54.6762	12.65
104	9.8602	54.6522	10.35
105	9.8623	54.6934	8.36
106	9.9791	54.0767	203.7
107	10.0144	54.113	221.65
108	9.9561	54.09	189.28
109	10.0002	54.0483	197.22
110	10.0211	53.7823	254.57
111	9.9681	53.8436	205.85
112	9.8928	53.9146	159.15
113	10.0376	54.1759	123.52
114	9.8769	54.1845	89.9
115	9.6822	54.1001	78.97
116	10.0515	53.9885	56.23
117	10.2262	54.1259	53.32
118	10.1747	54.0514	58.94
119	9.7816	54.0773	37.36
120	9.8349	54.0053	40.04
121	10.2337	54.0665	41.8
122	10.0676	54.0787	19.29
123	9.8222	54.1359	10.8
124	9.9782	53.9839	26.24
125	10.0673	54.1342	8.5
126	10.0777	54.035	17.69
127	10.0698	53.8976	16.39
128	10.037	53.815	31.87
129	9.934	54.2172	13.01
130	9.8832	53.8619	24.16
131	9.8847	54.0345	10.75
132	10.2035	54.0054	39.86
133	10.1168	54.121	9.67
134	9.9887	53.8962	25.46
135	10.0961	53.849	23.14
136	10.0613	53.8705	10.38
137	9.9107	54.1341	16.51
138	9.8793	54.2192	5.44
139	9.8734	54.074	25.07
140	9.9023	53.9636	16.83
141	9.659	54.2968	300.02
142	9.6764	54.3324	113.58
143	9.708	54.2806	42.28
144	9.6584	54.276	47.54
145	9.5845	54.3142	61.38
146	9.7678	54.3081	57.22
147	9.6433	54.3603	17.67
148	9.7575	54.1855	11.86
149	9.7299	54.3542	20.36
150	9.864	54.333	28.46
151	9.5368	54.2025	17.33
152	9.3989	54.3216	16.27
153	9.5259	54.2622	16.85
154	9.8157	54.2473	30.93
155	9.3326	54.3119	24
156	9.501	54.2289	14.45
157	9.4876	54.305	33.77
158	9.6785	54.2267	31.98
159	9.5966	54.2662	16.28
160	9.6129	54.4041	41.78
161	9.6198	54.2533	8.42
162	9.8303	54.3702	8.09
163	9.6492	54.1803	14.23
164	9.4773	54.358	8.11
165	9.5772	54.1541	23.94
166	9.5647	54.5211	259.47
167	9.4549	54.4166	80.73
168	9.4734	54.5229	39.6
169	9.3588	54.5991	40.72
170	9.412	54.5782	37.52
171	9.6223	54.4945	28.81
172	9.561	54.6231	25.86
173	9.3093	54.3758	7.35
174	9.3819	54.4089	8.47
