begin {Parameters}
Number of BasicAreas
502
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	9.7416	52.3772	108.86
1	9.7451	52.3838	267.78
2	9.7448	52.3994	247.34
3	9.7163	52.4014	253.54
4	9.7122	52.3857	155.26
5	9.7337	52.3664	91.72
6	9.7542	52.3659	204.4
7	9.7614	52.3576	210.23
8	9.771	52.3822	45.01
9	9.7689	52.3952	170.59
10	9.6632	52.4071	431.15
11	9.7144	52.365	167.96
12	9.7068	52.3752	149.22
13	9.6809	52.3732	227.93
14	9.6613	52.3633	224.32
15	9.6938	52.3321	139.83
16	9.722	52.3451	251.57
17	9.7764	52.3393	350.73
18	9.8036	52.3259	5
19	9.844	52.3308	102.61
20	9.8378	52.3581	214.57
21	9.8027	52.3823	174.15
22	9.8263	52.3879	187.36
23	9.8699	52.396	142.46
24	9.8063	52.4006	179.47
25	9.5744	52.4166	236.77
26	9.8383	52.2943	379.05
27	9.4834	52.3324	347.43
28	9.5767	52.3855	330.24
29	9.6573	52.3098	230.64
30	9.7263	52.301	172.94
31	9.5669	52.2622	133.28
32	9.7559	52.2343	128.83
33	9.583	52.326	147.07
34	9.6984	52.1173	96.46
35	9.6022	52.0566	110.29
36	9.7997	52.0966	56.59
37	9.7495	52.0656	16.53
38	9.8067	52.1163	11.15
39	9.791	52.0399	10.28
40	9.8462	52.0892	14.25
41	9.6948	52.0704	29.42
42	9.8044	52.0526	12.13
43	9.8178	51.9852	222.92
44	9.7788	51.9359	92.84
45	9.8971	52.0254	65.23
46	9.884	51.9348	35.94
47	9.9008	51.9539	5.37
48	9.9776	51.9198	6.52
49	9.946	51.9324	8.41
50	9.6848	51.9947	30.87
51	9.7276	51.9882	7.81
52	9.7229	52.0343	5.08
53	9.6802	52.0433	8.95
54	9.6685	52.0245	4.6
55	9.9472	51.9829	7.53
56	9.9577	51.971	9.31
57	9.9462	52.1451	217.63
58	9.9948	52.1643	217.79
59	9.9227	52.1699	242.79
60	9.9082	52.1288	219.98
61	9.9972	52.1289	151.08
62	9.8499	52.2334	178.2
63	10.0188	52.0715	144.62
64	10.1049	52.0099	114.84
65	9.775	52.1667	130.91
66	10.0776	52.1751	85.55
67	9.9996	52.2075	115.96
68	9.8936	52.1975	96.4
69	10.1933	52.1788	82.74
70	10.1344	52.0931	68.69
71	9.9686	52.2635	76.72
72	10.0277	51.9661	38.57
73	9.9822	52.0124	9.57
74	9.9319	52.0927	70.63
