begin {Parameters}
Number of BasicAreas
513
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	9.1645	48.77	97.89
1	9.1722	48.7647	157.48
2	9.1871	48.7687	98.53
3	9.2106	48.775	153.23
4	9.1167	48.7754	154.63
5	9.1429	48.758	143.22
6	9.2547	48.7797	245.94
7	9.2202	48.7654	171.85
8	9.1039	48.7303	182.5
9	9.1233	48.7192	236.28
10	9.1558	48.7232	197.11
11	9.0891	48.7408	149.97
12	9.1655	48.7463	236.63
13	9.2049	48.7195	181.11
14	9.2161	48.7436	250.13
15	9.2039	48.6878	5
16	9.1462	48.679	353.68
17	9.214	48.6599	415.38
18	9.0581	48.787	184.33
19	9.0578	48.6816	232.83
20	8.9741	48.6804	227.89
21	8.9934	48.7061	126.07
22	9.0543	48.7111	175.44
23	9.0238	48.7331	172.46
24	8.9552	48.7068	132.85
25	8.8892	48.6009	296.01
26	9.0172	48.637	113.35
27	9.0627	48.6202	93.99
28	9.065	48.66	99.53
29	8.9832	48.7462	88.57
30	9.1352	48.6311	86.48
31	8.9112	48.6392	112.57
32	8.9034	48.7148	63.71
33	8.8436	48.5575	88.27
34	8.7893	48.5775	71.83
35	8.8772	48.6831	88.99
36	8.9485	48.6586	73.41
37	9.1229	48.6632	60.66
38	8.8252	48.5212	49.29
39	8.9022	48.6227	46.02
40	9.0127	48.6139	35.72
41	8.9586	48.623	32.97
42	8.7828	48.5371	35.02
43	9.0134	48.7903	439.16
44	8.8689	48.7617	188.2
45	8.9273	48.7718	167.25
46	9.387	48.8005	253.19
47	9.3302	48.7925	145.76
48	9.0113	48.5234	254.32
49	9.0542	48.4965	210.41
50	9.082	48.5573	156.94
51	9.0437	48.5501	190.99
52	8.8856	48.4706	404.12
53	9.0717	48.4	186.75
54	8.9594	48.5547	106.37
55	9.1739	48.5649	89.91
56	9.1108	48.5054	76.5
57	9.0135	48.4241	41.23
58	9.1046	48.6024	51.85
59	9.1458	48.5458	55.76
60	9.1632	48.5923	45.91
61	9.0457	48.4622	47.31
62	8.9061	48.4151	28.26
63	9.0729	48.4355	39.06
64	8.8697	48.4823	32.75
65	8.6636	48.4547	254.11
66	8.6458	48.3632	119.66
67	8.5323	48.3626	61.26
68	8.5869	48.4861	60.37
69	8.8193	48.4347	38.61
70	8.7624	48.4738	50.25
71	8.7217	48.3994	48.85
72	8.6707	48.3287	38.55
73	8.7249	48.5433	225
74	8.6094	48.6009	108.01
75	8.7326	48.639	101.76
76	8.644	48.5328	57.35
77	8.6803	48.6069	47.51
78	8.5116	48.6235	21.32
79	8.6179	48.5626	19.01
80	8.6875	48.5687	19.48
81	8.4426	48.4916	235.26
82	8.3186	48.551	163.74
83	8.4144	48.3703	68.92
84	8.5019	48.4898	76.48
85	8.5504	48.5263	65.25
86	8.4964	48.3909	63.25
87	8.4779	48.368	15.12
88	8.5207	48.4315	24.98
89	8.5268	48.5683	6.04
90	8.554	48.4203	24.47
91	8.4618	48.5791	24.48
92	8.5633	48.5608	3.81
93	8.8588	48.2713	335.6
94	8.7085	48.2903	62.12
95	8.7815	48.2972	59.57
96	8.7645	48.1978	44.89
97	8.7469	48.2453	4.01
98	8.7785	48.243	10.79
99	8.7941	48.2245	17.82
100	8.8357	48.2026	5.22
101	8.9087	48.129	19.38
102	8.8546	48.1658	14.74
103	8.8095	48.1935	7.98
104	8.7735	48.1912	6.01
105	8.7217	48.22	4.85
106	8.9746	48.3471	193.26
107	9.1238	48.3158	132.34
108	8.799	48.3675	108.3
109	8.9269	48.3122	90.38
110	8.9705	48.4004	56.94
111	8.8792	48.3887	49.9
112	8.8842	48.3409	19.1
113	9.038	48.3297	14.8
114	9.1539	48.2415	20.35
115	9.0298	48.1932	200.6
116	8.9391	48.2388	73.95
117	9.0174	48.271	210.05
118	8.9278	48.172	108.75
119	9.1337	48.1879	67.46
120	9.0923	48.2413	37.39
121	8.9898	48.1158	16.19
122	9.0805	48.1873	27.64
123	9.1809	48.0933	167.55
124	9.2645	48.2559	87.63
125	9.2351	48.0089	50.37
126	9.0777	48.1298	56.57
127	9.272	48.1232	28.79
128	9.2546	48.1942	0.59
129	9.1493	48.0559	28.23
130	9.322	48.0823	27.22
131	9.2618	48.0714	37.19
132	9.2144	48.1817	23
133	9.5237	48.3942	143.19
134	9.366	48.3374	36.37
135	9.3946	48.3897	21.33
136	9.4729	48.2911	21.67
137	9.378	48.2714	15.94
138	9.2917	48.5275	214.47
139	9.4115	48.4892	124.61
140	9.359	48.5271	90.56
141	9.4515	48.5227	14.86
142	9.3995	48.5211	29.49
143	9.2642	48.5586	43.19
144	9.3487	48.6182	387.82
145	9.2173	48.629	92.99
146	9.3601	48.5901	88.19
147	9.3613	48.5563	60.09
148	9.3786	48.6474	52.09
149	9.2872	48.6546	60.28
150	9.2369	48.5861	61.21
151	9.2771	48.5942	12.65
152	9.2169	48.593	16.19
153	9.2757	48.5792	31.9
154	9.4025	48.5809	32.76
155	9.3049	48.5719	25.49
156	9.3078	48.59	40.15
157	9.3345	48.5622	22.26
158	9.2663	48.612	37.73
159	9.2181	48.6094	16.32
160	9.3367	48.6614	44.4
161	9.2021	48.5145	245.76
162	9.1926	48.4801	212.09
163	9.2186	48.4871	135.58
164	9.2321	48.5324	178.99
165	9.1957	48.5356	122.48
166	9.1614	48.4658	205.48
167	9.2339	48.4555	177.44
168	9.2752	48.4838	98.71
169	9.2644	48.4254	96.05
170	9.1013	48.4582	78.49
171	9.3523	48.4615	54.57
172	9.2507	48.3122	65.06
173	9.1845	48.3831	67.99
174	9.1528	48.5151	50.28
175	9.2915	48.3915	51.06
176	9.4192	48.7228	136.18
177	9.4604	48.6424	385.01
