begin {Parameters}
Number of BasicAreas
923
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	8.7091	52.1338	274.87
1	8.6122	52.1073	166.2
2	8.6648	52.0928	212.08
3	8.7353	52.0994	196.35
4	8.7139	52.0595	150.85
5	8.7922	52.0781	201.49
6	8.6316	52.1577	207.82
7	8.5554	52.138	196.66
8	8.4685	52.1456	157.86
9	8.5521	52.2122	441.71
10	8.6488	52.2186	158.18
11	8.7929	52.1884	93.3
12	8.8279	52.1993	172.43
13	8.7213	52.203	414.55
14	8.8247	52.152	205.01
15	8.8991	52.0436	418.57
16	8.9478	52.1309	158.94
17	9.0329	52.0392	87.16
18	8.87	51.9423	272.43
19	8.8714	51.965	218.29
20	8.878	51.9072	247.65
21	8.7917	51.9794	360.43
22	8.9841	51.8628	186.95
23	9.0741	51.959	175.87
24	8.7541	51.9008	101.39
25	9.0636	51.8523	135.7
26	9.0416	51.7251	193.01
27	8.7527	51.7158	292.49
28	8.8301	51.7235	225.91
29	8.7517	51.7375	355.4
30	8.7417	51.7707	245.24
31	8.7046	51.7253	245.24
32	8.5424	51.7766	285.69
33	8.5922	51.5516	222.22
34	8.5956	51.6704	230.02
35	8.6681	51.8382	154.34
36	8.8779	51.6175	106.96
37	8.826	51.7942	149.2
38	8.7654	51.6539	127.17
39	8.7356	51.5339	120.36
40	8.9385	51.7441	94.64
41	8.8316	51.8437	85.92
42	8.3734	51.9194	356.21
43	8.39	51.899	262.78
44	8.332	51.9178	154.64
45	8.4595	51.9239	170.72
46	8.3003	51.8456	440.33
47	8.4341	51.799	274.22
48	8.5242	51.8807	229.13
49	8.2186	51.9697	231.66
50	8.2337	51.8971	157.09
51	8.3109	51.7658	79.15
52	8.5352	52.025	128.19
53	8.5468	52.0067	127.16
54	8.5742	51.9991	183.19
55	8.5642	52.023	220.23
56	8.5775	52.0449	195.51
57	8.5474	52.0496	203.4
58	8.5175	52.0466	280.44
59	8.5057	52.032	143.92
60	8.5163	52.0097	116.89
61	8.4657	52.0422	142.83
62	8.5003	51.9822	192.58
