begin {Parameters}
Number of BasicAreas
97
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	12.2221	51.4033	133.33
1	12.3354	51.4022	55.47
2	12.2849	51.3911	35.57
3	12.3421	51.5059	494.96
4	12.3875	51.4479	50.38
5	11.9675	51.4916	201.94
6	11.9725	51.4727	305.39
7	11.9972	51.4811	170.93
8	11.9699	51.5001	171.45
9	12.0447	51.4709	105.01
10	11.9809	51.5215	70.17
11	11.8985	51.5099	74.81
12	11.9324	51.4862	233.22
13	11.9332	51.4677	111.25
14	11.8937	51.4804	197.38
15	11.9437	51.4531	372.55
16	11.997	51.4544	218.45
17	11.9901	51.4256	401.25
18	11.834	51.4718	215.12
19	12.1031	51.4291	145.78
20	12.1025	51.5258	169.48
21	11.9546	51.6009	150.25
22	11.7991	51.569	93.3
23	11.8798	51.381	81.91
24	11.7711	51.3699	30.22
25	11.9861	51.3957	33.68
26	11.6081	51.3458	223.96
27	11.6268	51.4337	41.38
28	11.5964	51.5088	333.93
29	11.4816	51.5764	97.45
30	11.6716	51.4739	81.56
31	11.7621	51.4609	17.94
32	11.47	51.6735	260.22
33	11.6639	51.6246	62.53
34	12.0088	51.7554	276.73
35	12.0668	51.6989	202.33
36	12.0541	51.8412	97.9
37	12.0794	51.7753	80.25
38	11.9228	51.6847	58.56
39	11.7528	51.8002	335.51
40	11.8301	51.771	110.94
41	11.79	51.6743	92.5
42	11.6678	51.7088	80.85
43	11.7767	51.8396	75.47
44	11.4671	51.8127	362.26
45	11.5486	51.6976	48.55
46	12.3254	51.6328	187.97
47	12.2386	51.6711	382.01
48	12.4842	51.7482	171.72
49	12.2624	51.7356	74.43
50	12.1387	51.6327	90.71
51	12.4311	51.8045	55.35
52	12.4123	51.8438	52.36
53	12.3855	51.7343	55.31
54	12.2545	51.6306	71.37
55	12.2275	51.5977	40.66
56	12.2096	51.5596	30.07
57	12.337	51.6824	44.48
58	12.2945	51.6505	32.55
59	12.3831	51.6794	30.67
60	12.3412	51.6004	35.57
61	12.2822	51.5814	34.27
62	12.3187	51.785	215.77
63	12.2793	51.8506	235.14
64	12.1905	51.8475	131.44
65	12.1825	51.7982	139.15
66	12.2611	51.8002	144.73
67	12.3106	51.9536	195.59
68	12.4601	51.9297	139.29
69	12.3946	52.0934	43.19
70	12.3346	52.1648	20.77
71	11.6333	52.1208	223.35
72	11.6196	52.1328	218.51
73	11.5751	52.1271	131.87
74	11.6165	52.1131	191.74
75	11.6857	52.1301	136.83
76	11.5609	52.0942	109.34
77	11.6083	52.0885	159.15
78	11.6352	52.0885	104.86
79	11.6649	52.0709	116.57
80	11.5575	52.0175	110.12
81	11.771	52.1532	105.78
82	11.7373	52.0214	371.91
83	11.7047	51.9751	102
84	11.8425	51.898	186.3
85	11.8341	52.0627	89.99
86	11.8479	51.972	75.84
87	12.0874	51.9721	167.73
88	11.9645	51.9835	123.13
89	12.0657	52.101	64.71
90	11.9929	52.2269	243.13
91	11.5769	51.8409	240.11
92	11.4909	51.9149	131.2
93	11.6101	51.7922	59.83
94	11.6331	51.89	51.75
95	11.5241	51.8471	40.08
96	11.5515	51.8912	34.74
end {BasicAreas}
