begin {Parameters}
Number of BasicAreas
716
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	9.2547	48.7797	245.94
1	9.2202	48.7654	171.85
2	9.2815	48.7987	195.77
3	9.2643	48.8378	230.94
4	9.214	48.6599	415.38
5	9.3186	48.8287	181.44
6	9.3994	48.8445	185.43
7	9.3133	48.8767	144.12
8	9.4119	48.8757	269.12
9	9.387	48.8005	253.19
10	9.3302	48.7925	145.76
11	9.3833	48.9043	107.21
12	9.3689	48.8423	100.38
13	9.3499	48.8772	86.19
14	9.4402	48.9504	343.12
15	9.6095	48.9793	144.9
16	9.4677	49.0944	69.33
17	9.3777	48.9897	79.5
18	9.5202	48.9488	65.41
19	9.4989	48.924	72.4
20	9.5026	49.012	55.42
21	9.3417	48.9208	46.18
22	9.5548	48.9329	39.61
23	9.457	48.9969	39.68
24	9.4689	48.9088	45.8
25	9.3838	48.9264	33.31
26	9.5528	49.0474	26.5
27	9.4368	49.0488	21.94
28	9.2513	48.9106	194.44
29	9.336	48.9712	131.61
30	9.2646	48.8839	196.24
31	9.2829	48.9756	176.85
32	9.3551	49.0573	57.49
33	9.3508	49.0337	79.36
34	9.2843	49.0155	78.91
35	9.2947	48.9368	47.81
36	9.3433	48.9489	35.88
37	9.1809	48.0933	167.55
38	9.2645	48.2559	87.63
39	9.2351	48.0089	50.37
40	9.272	48.1232	28.79
41	9.2546	48.1942	0.59
42	9.322	48.0823	27.22
43	9.2618	48.0714	37.19
44	9.5237	48.3942	143.19
45	9.366	48.3374	36.37
46	9.3946	48.3897	21.33
47	9.4729	48.2911	21.67
48	9.6616	48.4433	23.41
49	9.5655	48.375	13.74
50	9.378	48.2714	15.94
51	9.2917	48.5275	214.47
52	9.4115	48.4892	124.61
53	9.359	48.5271	90.56
54	9.4515	48.5227	14.86
55	9.3995	48.5211	29.49
56	9.2642	48.5586	43.19
57	9.53	48.5056	37.78
58	9.6202	48.5172	27.02
59	9.3487	48.6182	387.82
60	9.2173	48.629	92.99
61	9.3601	48.5901	88.19
62	9.3613	48.5563	60.09
63	9.3786	48.6474	52.09
64	9.2872	48.6546	60.28
65	9.2369	48.5861	61.21
66	9.2771	48.5942	12.65
67	9.2757	48.5792	31.9
68	9.4025	48.5809	32.76
69	9.3049	48.5719	25.49
70	9.3078	48.59	40.15
71	9.3345	48.5622	22.26
72	9.2663	48.612	37.73
73	9.3367	48.6614	44.4
74	9.2339	48.4555	177.44
75	9.2752	48.4838	98.71
76	9.2644	48.4254	96.05
77	9.3523	48.4615	54.57
78	9.2507	48.3122	65.06
79	9.2915	48.3915	51.06
80	9.6558	48.7077	214.49
81	9.6252	48.7027	200.97
82	9.698	48.7196	155.74
83	9.7169	48.7024	197.41
84	9.5282	48.7145	159.59
85	9.5565	48.7176	135.3
86	9.8134	48.6845	112
87	9.7478	48.6707	100.63
88	9.7511	48.7009	77.47
89	9.6082	48.6401	52.34
90	9.6577	48.6566	52.75
91	9.5572	48.6896	43.62
92	9.6472	48.7353	53.03
93	9.5954	48.7634	20.66
94	9.5657	48.6299	11.13
95	9.6612	48.7522	19.02
96	9.6346	48.7601	17.75
97	9.6373	48.6417	20.34
98	9.6754	48.6597	22.79
99	9.6525	48.6392	15.35
100	9.5718	48.669	30.13
101	9.9215	48.7243	28.58
102	9.7493	48.7326	22.61
103	9.7098	48.6545	17.2
104	9.6839	48.7611	36.81
105	9.601	48.7347	32.9
106	9.5776	48.6466	27.39
107	9.4192	48.7228	136.18
108	9.4604	48.6424	385.01
109	9.5474	48.6063	93.72
110	9.3898	48.6685	156.12
111	9.418	48.6876	122.78
112	9.5102	48.5493	83.25
113	9.3552	48.6872	92.12
114	9.465	48.7161	78.58
115	9.4423	48.6132	53.62
116	9.5091	48.5861	39.91
117	9.4306	48.5537	21.12
118	9.4686	48.6941	46.9
119	9.5309	48.6382	20.03
120	9.5641	48.5752	19.14
121	9.4652	48.6765	34.92
122	9.5312	48.6508	17.2
123	9.4447	48.5867	33.97
124	9.5211	48.6757	38.38
125	9.8359	48.6149	285.14
126	9.7202	48.6017	52.07
127	9.7912	48.6378	57.23
128	9.7759	48.6579	42.76
129	9.7647	48.6225	38.26
