begin {Parameters}
Number of BasicAreas
688
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	8.8983	50.477	128.11
1	8.6147	50.4661	117.42
2	8.6225	50.4277	246.13
3	8.735	50.459	56.11
4	8.7485	50.4218	40.44
5	8.3788	50.5024	114.18
6	8.4854	50.4932	64.51
7	8.5005	50.4308	51.14
8	8.2688	50.4852	135.37
9	8.3796	50.4232	92.67
10	8.2891	50.4368	48.36
11	9.3491	50.4875	53.43
12	9.4606	50.3451	111.95
13	9.4057	50.4358	34.5
14	8.2742	50.0009	182.1
15	8.2585	50.0104	270.59
16	8.2282	50.0228	133.02
17	8.2384	50.0045	178.36
18	8.2052	50.0025	131.78
19	8.1742	49.9854	127.93
20	8.2109	49.9651	132.21
21	8.2316	49.9809	158.73
22	8.2621	49.9376	168.95
23	8.3125	49.9639	179.78
24	8.2727	49.9887	196.25
25	8.0612	49.9686	244.94
26	8.106	49.7654	183.94
27	7.9967	49.7429	177.96
28	8.0499	49.7895	36.64
29	8.1958	49.777	33.72
30	8.3086	50.0132	151.63
31	8.2845	50.0229	83.92
32	8.1756	50.0199	85.12
33	8.1216	50.0031	65.66
34	8.1277	49.9719	21.55
35	8.2054	49.9009	73.86
36	8.1503	49.9174	201.79
37	8.1454	49.9185	43.1
38	8.3508	49.8377	80.52
39	8.2889	49.8409	160.55
40	8.32	49.8751	71.91
41	8.1097	49.8388	81.46
42	8.1667	49.8412	86.01
43	8.1408	49.874	66.96
44	8.3132	49.9288	65.28
45	8.2854	49.9042	59.2
46	8.3313	49.9115	50
47	7.9379	49.9453	248.21
48	7.8769	49.9431	28.53
49	8.0172	49.9476	62.84
50	8.0112	49.9193	50.96
51	7.8801	49.904	35.47
52	7.8122	49.9091	76.52
53	7.9512	49.8963	38.44
54	7.9946	49.9034	17.73
55	7.8767	49.8271	277.2
56	7.8516	49.8525	158.71
57	7.9158	49.8178	80.73
58	7.8927	49.8777	24.21
59	7.9843	49.859	55.16
60	8.0531	49.8497	43.72
61	7.9721	49.821	46.31
62	7.9713	49.7979	53.34
63	7.8121	50.2116	60.41
64	7.8262	50.1971	142.7
65	7.9537	50.2732	41.28
66	7.938	50.3076	57.36
67	7.8496	50.3186	82.29
68	7.9149	50.4446	183.04
69	7.9256	50.4803	126.4
70	8.6501	50.1125	10
71	8.6833	50.1119	63.1
72	8.6826	50.1159	36.89
73	8.7236	50.1167	76.1
74	8.697	50.1212	241.38
75	8.6864	50.1252	168.37
76	8.6784	50.139	167.21
77	8.6761	50.1254	101.28
78	8.6653	50.1243	132.57
79	8.6606	50.1157	80.55
80	8.6248	50.1052	181.7
81	8.654	50.1007	65.35
82	8.6671	50.1083	29.1
83	8.7152	50.1255	372.47
84	8.7523	50.1269	221.23
85	8.7614	50.1567	176.61
86	8.7173	50.145	211.64
87	8.6499	50.1489	197.79
88	8.6703	50.1627	244.28
89	8.6993	50.1591	245.57
90	8.6704	50.199	320.77
91	8.6208	50.1654	350.13
92	8.6249	50.1176	186.01
93	8.6486	50.1296	105.53
94	8.6117	50.1414	200.75
95	8.6034	50.1251	173.58
96	8.6467	50.0683	214.34
97	8.5833	50.0833	217.75
98	8.5632	50.0419	10
99	8.691	50.1043	143
100	8.6693	50.0984	142.42
101	8.6758	50.0809	168.82
102	8.7208	50.0844	222.07
103	8.7471	50.1935	285.09
104	8.8968	50.2435	190.51
105	8.8456	50.2081	109.19
106	8.8108	50.1852	29.66
107	8.7285	50.3278	264.46
108	8.7569	50.2311	210.95
109	8.6702	50.2794	109.47
110	8.8455	50.2805	88.35
