begin {Parameters}
Number of BasicAreas
9999
Basic Area Type
Point
Metric
l2
end {Parameters}

#Parameter	ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	100.22	25.7325	7
1	100.22	25.7305	4
2	100.22	25.7256	8
3	100.219	25.7285	7
4	100.22	25.7281	5
5	100.219	25.727	9
6	100.219	25.7313	3
7	100.219	25.7253	1
8	100.218	25.7327	3
9	100.218	25.7306	3
10	100.217	25.7334	2
11	100.217	25.7347	8
12	100.216	25.7352	5
13	100.215	25.7335	1
14	100.214	25.7335	6
15	100.213	25.7361	7
16	100.212	25.7337	4
17	100.229	25.7189	5
18	100.227	25.7157	3
19	100.227	25.7177	6
20	100.228	25.7217	9
21	100.227	25.7196	11
22	100.227	25.7213	8
23	100.226	25.7187	5
24	100.225	25.7222	6
25	100.225	25.7164	3
26	100.225	25.7175	4
27	100.224	25.723	6
28	100.224	25.7215	1
29	100.223	25.7201	1
30	100.223	25.7187	5
31	100.223	25.7158	8
32	100.222	25.7172	3
33	100.221	25.716	3
34	100.235	25.7164	5
35	100.233	25.7161	4
36	100.232	25.717	1
37	100.23	25.7169	7
38	100.223	25.7281	1
39	100.223	25.7304	11
40	100.223	25.7262	3
41	100.222	25.7246	2
42	100.222	25.7289	1
43	100.221	25.7303	3
44	100.221	25.7266	4
45	100.221	25.7251	4
46	100.233	25.7288	7
47	100.232	25.7301	10
48	100.229	25.7295	4
49	100.23	25.7305	5
50	100.228	25.7309	2
51	100.227	25.7308	7
52	100.226	25.7297	4
53	100.225	25.7284	4
54	100.235	25.7422	4
55	100.234	25.7432	5
56	100.231	25.7317	2
57	100.231	25.733	4
58	100.231	25.7342	6
59	100.23	25.732	10
60	100.229	25.7357	10
61	100.229	25.7339	6
62	100.228	25.7322	11
63	100.234	25.7288	3
64	100.234	25.727	4
65	100.237	25.7313	8
66	100.236	25.733	9
67	100.236	25.7341	3
68	100.235	25.7304	8
69	100.235	25.7354	3
70	100.235	25.7313	8
71	100.233	25.736	10
72	100.233	25.7319	4
73	100.233	25.7304	1
74	100.24	25.7299	8
75	100.239	25.728	6
76	100.239	25.7295	9
77	100.238	25.7279	5
78	100.237	25.7294	9
79	100.236	25.7289	5
80	100.237	25.7266	2
81	100.235	25.7272	2
82	100.239	25.7267	4
83	100.239	25.7251	4
84	100.24	25.7238	5
85	100.237	25.723	10
86	100.237	25.7249	1
87	100.235	25.7251	1
88	100.247	25.7299	4
89	100.245	25.7285	8
90	100.245	25.7302	7
91	100.245	25.7317	6
92	100.244	25.7292	4
93	100.243	25.7324	4
94	100.243	25.7303	9
95	100.243	25.7275	2
96	100.242	25.7335	7
97	100.242	25.7295	7
98	100.242	25.7313	3
99	100.241	25.7325	2
100	100.241	25.734	9
101	100.24	25.7347	7
102	100.24	25.736	7
103	100.24	25.7314	4
104	100.239	25.7329	4
105	100.238	25.7309	6
106	100.238	25.7343	7
107	100.254	25.7196	5
108	100.255	25.7184	7
109	100.254	25.7161	1
110	100.252	25.7194	11
111	100.252	25.7163	2
112	100.252	25.7177	10
113	100.256	25.7216	6
114	100.256	25.7239	3
115	100.254	25.7227	2
116	100.254	25.7243	3
117	100.253	25.7212	7
118	100.253	25.723	6
119	100.246	25.7413	3
120	100.246	25.7399	5
121	100.244	25.742	4
122	100.244	25.7395	7
123	100.244	25.7436	8
124	100.242	25.7393	1
125	100.242	25.7424	1
126	100.242	25.741	8
127	100.241	25.7405	4
128	100.245	25.7379	12
129	100.243	25.7378	2
130	100.241	25.7371	6
131	100.248	25.729	4
132	100.247	25.7321	1
133	100.256	25.7232	11
134	100.28	25.7175	5
135	100.279	25.7187	4
136	100.278	25.7201	7
137	100.271	25.7171	4
138	100.272	25.7186	6
139	100.269	25.7216	1
140	100.269	25.7197	8
141	100.267	25.7184	5
142	100.268	25.7237	8
143	100.268	25.7215	4
144	100.267	25.7196	6
145	100.268	25.729	6
146	100.266	25.7239	4
147	100.266	25.7207	8
148	100.267	25.7278	10
149	100.267	25.7259	1
150	100.265	25.7223	4
151	100.279	25.7215	7
152	100.28	25.7231	4
153	100.278	25.7244	4
154	100.276	25.7232	9
155	100.277	25.7252	1
156	100.275	25.726	4
157	100.276	25.7268	2
158	100.275	25.7283	9
159	100.273	25.7305	4
160	100.273	25.7287	6
161	100.273	25.7273	2
162	100.272	25.7296	8
163	100.271	25.7285	4
164	100.27	25.7269	6
165	100.27	25.7294	11
166	100.27	25.7251	5
167	100.269	25.7278	2
168	100.304	25.7307	11
169	100.268	25.7303	9
170	100.266	25.7308	9
171	100.264	25.7315	6
172	100.264	25.7334	9
173	100.262	25.7329	7
174	100.265	25.7333	5
175	100.273	25.7322	5
176	100.271	25.7313	8
177	100.267	25.734	5
178	100.27	25.7337	3
179	100.27	25.735	1
180	100.269	25.7347	5
181	100.269	25.7319	2
182	100.268	25.7364	9
183	100.267	25.736	5
184	100.266	25.7379	6
185	100.266	25.7329	2
186	100.266	25.7369	3
187	100.264	25.7371	3
188	100.265	25.7355	10
189	100.263	25.7362	6
190	100.263	25.7342	3
191	100.261	25.7362	3
192	100.262	25.7382	6
193	100.261	25.737	6
194	100.261	25.7344	6
195	100.26	25.7386	9
196	100.26	25.7332	6
197	100.259	25.7381	5
198	100.258	25.7401	3
199	100.254	25.7381	3
200	100.253	25.743	2
201	100.25	25.7393	4
202	100.25	25.7415	1
203	100.249	25.7426	5
204	100.249	25.74	7
205	100.248	25.7413	10
206	100.248	25.7436	6
207	100.247	25.7383	4
208	100.247	25.7427	4
209	100.256	25.7412	6
210	100.255	25.7428	2
211	100.254	25.7443	4
212	100.254	25.7402	4
213	100.254	25.7419	3
214	100.253	25.7397	10
215	100.252	25.7444	7
216	100.252	25.7411	3
217	100.251	25.7403	3
218	100.25	25.7436	5
219	100.267	25.7402	3
220	100.265	25.7396	1
221	100.262	25.7396	3
222	100.26	25.7404	10
223	100.26	25.743	4
224	100.258	25.7419	8
225	100.257	25.7436	9
226	100.263	25.744	8
227	100.261	25.7434	1
228	100.261	25.7455	11
229	100.26	25.7447	10
230	100.259	25.7438	3
231	100.258	25.7455	6
232	100.256	25.7455	7
233	100.251	25.7461	10
234	100.251	25.747	5
235	100.25	25.7449	4
236	100.249	25.7466	2
237	100.248	25.7446	2
238	100.249	25.7478	6
239	100.247	25.7455	2
240	100.247	25.7487	7
241	100.247	25.75	11
242	100.246	25.7447	2
243	100.245	25.7491	3
244	100.255	25.746	6
245	100.253	25.7457	3
246	100.253	25.7477	5
247	100.252	25.7493	4
248	100.253	25.7506	2
249	100.252	25.7518	2
250	100.252	25.748	7
251	100.251	25.7506	6
252	100.25	25.7489	4
253	100.249	25.7498	8
254	100.26	25.7464	5
255	100.258	25.7472	4
256	100.255	25.749	2
257	100.256	25.7469	5
258	100.254	25.7517	3
259	100.29	25.7335	1
260	100.289	25.7349	6
261	100.284	25.7323	4
262	100.28	25.7241	3
263	100.282	25.732	5
264	100.282	25.7304	7
265	100.281	25.7311	2
266	100.28	25.7291	3
267	100.279	25.7321	5
268	100.28	25.7298	9
269	100.278	25.7332	6
270	100.278	25.7314	3
271	100.278	25.7297	7
272	100.277	25.7302	7
273	100.278	25.7349	3
274	100.277	25.7338	9
275	100.277	25.7317	9
276	100.275	25.7309	3
277	100.275	25.7326	8
278	100.277	25.736	8
279	100.275	25.7345	8
280	100.275	25.7353	7
281	100.274	25.7332	4
282	100.273	25.737	2
283	100.273	25.7355	7
284	100.272	25.7344	5
285	100.271	25.7365	10
286	100.269	25.7366	9
287	100.284	25.7335	6
288	100.283	25.7351	8
289	100.282	25.7361	1
290	100.28	25.7366	2
291	100.28	25.738	8
292	100.279	25.7398	10
293	100.279	25.7358	3
294	100.278	25.7386	8
295	100.277	25.7382	6
296	100.275	25.7372	4
297	100.276	25.7392	2
298	100.277	25.7417	7
299	100.276	25.741	6
300	100.274	25.7383	1
301	100.274	25.7395	6
302	100.273	25.7416	11
303	100.273	25.7399	9
304	100.272	25.7417	8
305	100.271	25.7386	2
306	100.27	25.7403	3
307	100.269	25.7385	2
308	100.269	25.7437	4
309	100.268	25.7403	8
310	100.268	25.7418	3
311	100.267	25.7424	7
312	100.267	25.7437	4
313	100.266	25.7449	2
314	100.266	25.7418	9
315	100.265	25.7447	10
316	100.262	25.7458	5
317	100.256	25.7563	5
318	100.255	25.7575	5
319	100.254	25.7591	4
320	100.254	25.758	1
321	100.253	25.7555	6
322	100.253	25.7537	2
323	100.254	25.7549	2
324	100.252	25.757	3
325	100.252	25.7581	4
326	100.251	25.7553	5
327	100.25	25.7578	7
328	100.25	25.7563	4
329	100.261	25.752	5
330	100.261	25.7534	7
331	100.26	25.7527	10
332	100.259	25.751	6
333	100.258	25.7529	7
334	100.257	25.7517	8
335	100.256	25.7529	7
336	100.255	25.7515	7
337	100.255	25.753	1
338	100.259	25.7558	7
339	100.259	25.7574	8
340	100.259	25.7558	7
341	100.258	25.7542	2
342	100.257	25.7544	4
343	100.255	25.7559	7
344	100.255	25.7545	2
345	100.262	25.7479	7
346	100.262	25.7498	7
347	100.26	25.7504	4
348	100.261	25.747	4
349	100.26	25.7474	4
350	100.26	25.7488	3
351	100.258	25.748	1
352	100.258	25.749	9
353	100.266	25.7464	5
354	100.267	25.7476	10
355	100.266	25.7496	5
356	100.266	25.7518	3
357	100.266	25.7505	6
358	100.264	25.7462	4
359	100.264	25.7513	7
360	100.264	25.75	10
361	100.264	25.7487	4
362	100.264	25.7472	8
363	100.262	25.7516	2
364	100.257	25.7592	7
365	100.257	25.7614	3
366	100.256	25.7606	9
367	100.266	25.7549	2
368	100.266	25.7565	6
369	100.264	25.7566	7
370	100.263	25.7556	2
371	100.262	25.7541	2
372	100.262	25.7572	9
373	100.262	25.7554	7
374	100.261	25.7575	6
375	100.263	25.759	10
376	100.263	25.7615	4
377	100.262	25.7607	4
378	100.262	25.7631	6
379	100.261	25.7592	9
380	100.26	25.7622	8
381	100.259	25.7593	4
382	100.259	25.7613	4
383	100.267	25.7612	1
384	100.267	25.7626	4
385	100.266	25.7646	2
386	100.264	25.7613	3
387	100.265	25.7635	2
388	100.263	25.7635	11
389	100.276	25.7554	6
390	100.274	25.7551	6
391	100.273	25.757	10
392	100.272	25.7544	6
393	100.271	25.7553	11
394	100.271	25.7573	5
395	100.27	25.7538	4
396	100.269	25.7551	9
397	100.269	25.7567	7
398	100.268	25.7543	3
399	100.267	25.7576	1
400	100.268	25.7529	1
401	100.267	25.7558	3
402	100.275	25.7513	8
403	100.271	25.751	4
404	100.273	25.7493	7
405	100.273	25.7472	4
406	100.272	25.7513	2
407	100.272	25.7528	3
408	100.27	25.7497	5
409	100.271	25.7522	4
410	100.27	25.7478	5
411	100.268	25.7516	5
412	100.268	25.7502	4
413	100.268	25.749	3
414	100.276	25.7484	6
415	100.276	25.7521	1
416	100.276	25.7502	5
417	100.276	25.754	10
418	100.275	25.7472	7
419	100.275	25.7492	1
420	100.274	25.753	7
421	100.273	25.7456	5
422	100.27	25.7456	10
423	100.268	25.7458	2
424	100.268	25.7475	1
425	100.279	25.7414	8
426	100.277	25.7429	11
427	100.277	25.7445	7
428	100.277	25.746	4
429	100.277	25.7472	6
430	100.275	25.7431	9
431	100.275	25.745	8
432	100.286	25.7347	3
433	100.286	25.7375	6
434	100.285	25.7389	7
435	100.285	25.7361	4
436	100.285	25.7406	4
437	100.284	25.7417	9
438	100.284	25.7371	2
439	100.283	25.7422	3
440	100.283	25.7386	1
441	100.283	25.7401	7
442	100.282	25.7381	11
443	100.281	25.7407	6
444	100.282	25.7435	2
445	100.281	25.7398	8
446	100.281	25.7452	7
447	100.279	25.7443	8
448	100.28	25.7466	3
449	100.278	25.7463	4
450	100.278	25.75	4
451	100.278	25.7479	1
452	100.278	25.7597	2
453	100.277	25.761	2
454	100.276	25.7596	8
455	100.275	25.7614	4
456	100.276	25.7576	3
457	100.275	25.7629	1
458	100.274	25.7574	7
459	100.274	25.7593	6
460	100.273	25.7609	5
461	100.272	25.7588	2
462	100.271	25.7604	4
463	100.28	25.7544	8
464	100.279	25.7537	3
465	100.279	25.7556	1
466	100.278	25.7571	9
467	100.277	25.7552	6
468	100.277	25.7583	2
469	100.277	25.7535	6
470	100.285	25.7632	11
471	100.286	25.7645	1
472	100.285	25.766	4
473	100.284	25.7649	7
474	100.283	25.7667	3
475	100.282	25.768	7
476	100.282	25.7642	1
477	100.282	25.7611	5
478	100.281	25.766	5
479	100.28	25.7679	3
480	100.279	25.7659	2
481	100.288	25.76	7
482	100.286	25.7607	11
483	100.287	25.759	7
484	100.285	25.7618	5
485	100.284	25.7601	8
486	100.283	25.7621	6
487	100.281	25.7627	8
488	100.28	25.7602	9
489	100.28	25.7574	3
490	100.281	25.7592	9
491	100.279	25.7614	5
492	100.279	25.7586	4
493	100.287	25.7577	5
494	100.286	25.7557	6
495	100.283	25.7548	2
496	100.283	25.7591	5
497	100.282	25.7579	5
498	100.292	25.7668	1
499	100.29	25.7643	8
500	100.29	25.7659	9
501	100.29	25.7671	5
502	100.289	25.7635	9
503	100.288	25.7648	8
504	100.287	25.7625	1
505	100.287	25.7647	6
506	100.302	25.735	10
507	100.303	25.7367	7
508	100.303	25.7383	4
509	100.302	25.7399	3
510	100.301	25.7363	4
511	100.301	25.7379	6
512	100.3	25.7396	8
513	100.3	25.7375	8
514	100.299	25.739	5
515	100.298	25.7403	6
516	100.298	25.7371	4
517	100.296	25.7365	2
518	100.296	25.7399	8
519	100.295	25.7387	7
520	100.294	25.7372	3
521	100.293	25.7383	4
522	100.291	25.7395	6
523	100.29	25.7389	4
524	100.294	25.7455	2
525	100.293	25.7464	4
526	100.292	25.7446	3
527	100.293	25.7424	2
528	100.292	25.7414	3
529	100.292	25.7429	4
530	100.291	25.7407	9
531	100.291	25.7481	3
532	100.291	25.7436	4
533	100.29	25.7455	9
534	100.289	25.7467	8
535	100.289	25.7459	3
536	100.289	25.7428	1
537	100.289	25.7446	2
538	100.29	25.7396	6
539	100.289	25.7477	8
540	100.288	25.741	10
541	100.287	25.7423	5
