begin {Parameters}
Number of BasicAreas
734
Basic Area Type
Point
Metric
geodecimal
end {Parameters}

#Parameter ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	10.1828	48.809	103.44
1	10.3439	48.8654	129.03
2	10.3261	48.7772	79.85
3	10.1788	48.8915	58.13
4	10.2594	48.8703	44.14
5	10.4054	48.8798	18.39
6	10.4177	48.8222	22.36
7	10.1818	48.9635	246.64
8	10.3658	48.9318	46.44
9	10.2199	49.0131	17.26
10	10.3184	48.9995	19.92
11	10.352	48.975	17.42
12	10.2663	49.0343	14.62
13	10.2118	49.0707	50.1
14	11.5731	48.1373	39.23
15	11.5682	48.1471	74.66
16	11.5526	48.1487	73
17	11.5545	48.1324	87.15
18	11.5579	48.1288	119.48
19	11.5376	48.1366	187.37
20	11.5717	48.1286	208.65
21	11.5925	48.1451	114.37
22	11.5824	48.146	52.19
23	11.5286	48.1524	206.15
24	11.5449	48.1529	190.94
25	11.5379	48.1659	157.53
26	11.5052	48.1639	115.68
27	11.5064	48.1519	164.07
28	11.5114	48.1342	227.44
29	11.5053	48.1423	222.44
30	11.4836	48.1348	273.45
31	11.5694	48.1642	188.8
32	11.5558	48.1625	87.15
33	11.566	48.1568	148.73
34	11.5745	48.1535	124.48
35	11.5779	48.1594	69.43
36	11.5935	48.1617	88.93
37	11.5801	48.1656	90.71
38	11.5753	48.1741	142.19
39	11.6071	48.174	140.05
40	11.5886	48.1847	227.08
41	11.552	48.1798	229.34
42	11.5572	48.219	174.17
43	11.5525	48.2005	101.53
44	11.5748	48.2114	169.42
45	11.6171	48.2085	165.85
46	11.5134	48.175	181.43
47	11.5204	48.1888	132.8
48	11.516	48.2191	225.89
49	11.4844	48.1946	208.89
50	11.4518	48.1947	131.49
51	11.4643	48.143	180.24
52	11.4354	48.1465	214.48
53	11.4445	48.1628	208.06
54	11.4653	48.1691	141
55	11.4025	48.1628	157.43
56	11.5283	48.1119	233.5
57	11.5488	48.1162	187.61
58	11.5303	48.125	205.44
59	11.4834	48.1213	196.64
60	11.4914	48.1148	206.99
61	11.5309	48.1046	178.1
62	11.4846	48.0926	174.53
63	11.4971	48.0904	145.16
64	11.5069	48.0845	124.72
65	11.5236	48.0803	174.29
66	11.5883	48.1123	231.24
67	11.5866	48.1233	237.9
68	11.5632	48.1106	205.92
69	11.5576	48.0882	120.44
70	11.5744	48.1026	173.1
71	11.5984	48.1001	190.22
72	11.5993	48.132	149.33
73	11.6028	48.1219	104.62
74	11.611	48.125	216.85
75	11.6291	48.1295	175.72
76	11.5977	48.143	128.76
77	11.6204	48.1412	125.07
78	11.6073	48.15	89.88
79	11.6411	48.1108	249.31
80	11.6375	48.1015	231.95
81	11.66	48.091	139.34
82	11.6623	48.12	170.01
83	11.6885	48.1091	176.67
84	11.6835	48.1353	56.47
85	11.6213	48.1644	166.68
86	11.6378	48.1608	153.01
87	11.6645	48.1626	126.62
88	11.6209	48.0717	199.64
89	11.6299	48.032	167.27
90	11.5329	48.0501	100.21
91	11.5748	48.0056	110.71
92	11.4724	48.0527	87.69
93	11.629	47.9691	56.2
94	11.4249	47.9453	33.56
95	11.4552	48.0914	63.11
96	11.534	48.0231	33.11
97	11.4727	48.0116	25.6
98	11.4634	47.974	6.21
99	11.4389	47.9993	44.45
100	11.3533	48.1341	358.09
101	11.3474	48.0671	186.04
102	11.3434	48.2102	221.57
103	11.3962	48.0999	169.74
104	11.4326	48.1233	131.46
105	11.3464	48.1636	193.31
106	11.3738	48.1946	186.95
107	11.2805	48.1143	159.27
108	11.1707	48.004	93.9
109	11.2595	48.2357	117.28
110	11.3147	48.1692	110.59
111	11.2218	48.0381	66.61
112	11.2599	48.0721	47.48
113	11.2021	48.0834	44.26
114	11.2798	48.1434	31.16
115	11.2286	48.1768	319.01
116	11.158	48.0727	38.38
117	11.0076	48.1406	51.42
118	11.0658	48.1616	32.12
119	11.2987	48.1837	59.37
120	11.1021	48.1932	13.55
121	11.0804	48.2325	16.71
122	11.1166	48.082	14.33
123	11.1731	48.2891	5.94
124	11.1846	48.2522	22.59
125	11.1691	48.1248	33.43
126	11.1139	48.2255	13.35
127	11.1381	48.1686	13.48
128	11.1285	48.1238	15.53
129	11.177	48.1635	11.23
130	11.1622	48.209	36.96
131	11.1052	48.2601	14.92
132	11.1452	48.246	12.12
133	11.2102	48.1361	17.86
134	11.0199	48.213	8.53
135	11.0983	48.1125	30.91
136	11.327	47.9443	215.27
137	11.2368	47.9179	92.32
138	11.3806	47.9603	75.64
139	11.2836	47.9466	42.03
140	11.2811	47.9761	53.14
141	11.1989	47.9731	30.83
142	11.2724	47.8637	19.46
143	11.3374	48.0827	7.63
144	11.1523	47.8445	204.57
145	11.3768	47.7662	153.96
146	11.0739	47.8017	123.33
147	11.0026	47.8034	39.46
148	11.1274	47.7629	43.24
149	11.3047	47.7637	10.6
150	11.0112	47.7509	12.93
151	11.2279	47.7827	12.61
152	11.2869	47.7321	9.84
153	11.3292	47.7904	28.3
154	11.229	47.7488	11.45
155	11.1762	47.9195	21.33
156	11.1298	47.8117	31.03
157	11.1036	47.9059	20.07
158	10.9776	47.7315	17.09
159	11.2713	47.823	26.95
160	11.3385	47.7193	9.93
161	11.0219	47.8615	19.59
162	11.1656	47.8702	28.85
163	10.9467	47.6715	11.91
164	11.2074	47.6765	150.88
165	11.3751	47.6594	38.51
166	11.3238	47.5964	2.6
167	11.0799	47.6654	22.35
168	11.0082	47.7018	11.43
169	11.1434	47.7422	6.12
170	11.1905	47.594	16.15
171	11.2959	47.6901	14.14
172	11.2311	47.6305	32.05
173	10.9914	47.6398	16.21
174	11.3116	47.6461	10.08
175	11.1238	47.6262	6.27
176	11.2078	47.7165	4.36
177	11.1096	47.7085	30.74
178	11.0449	47.4924	266.42
179	11.0551	47.6021	53.41
180	11.0263	47.6124	13.29
181	11.4259	47.9154	167.03
182	11.4626	47.8735	226.93
183	11.3466	47.8661	31.81
184	11.5186	47.9111	47.21
185	11.4055	47.8409	39.04
186	11.467	47.8144	27.59
187	11.6759	47.8709	139.06
188	11.8626	47.9103	97.75
189	11.5674	47.8668	49.08
190	11.6642	47.9106	39.53
191	11.762	47.8898	27.85
192	11.7373	47.8205	32.59
193	11.8224	47.868	28.87
194	11.5392	47.7473	197.93
195	11.5726	47.6044	92.52
196	11.6737	47.7718	53.58
197	11.4482	47.7569	33.92
198	11.4482	47.6898	32.2
199	11.4285	47.7208	19.4
200	11.6143	47.7173	28.77
201	11.4145	47.5947	8.93
202	11.6236	47.7637	33.17
203	11.6298	47.8116	10.54
204	11.7639	47.7215	40.08
205	11.8182	47.6551	70.91
206	11.7308	47.7568	54.47
207	11.6922	47.7069	43.68
208	11.7262	47.6434	17.5
209	11.8449	47.7937	109.91
210	11.8689	47.6836	63.44
211	11.84	47.756	80.5
212	11.8917	47.8221	22.31
213	11.7603	48.644	131.35
214	11.7319	48.5515	50.49
215	11.7082	48.6858	15.19
216	11.8498	48.657	12.34
217	11.8222	48.6966	18.95
218	11.7811	48.5881	29.89
219	11.8614	48.6091	15.1
220	11.346	48.764	189.19
221	11.3824	48.7244	264.75
222	11.4642	48.7461	164.48
223	11.4421	48.7909	325.95
224	11.4051	48.7819	192.4
225	11.1951	48.8858	127.44
226	11.4953	48.7182	109.41
227	11.3622	48.8142	96.78
228	11.4897	48.6615	70.85
229	11.6075	48.7668	67.29
230	11.515	48.8351	71.33
231	11.4619	48.9184	43.66
232	11.5467	48.7845	59.04
233	11.4507	48.8132	46.42
234	11.6841	48.8255	32.77
235	11.4746	48.6816	46.31
236	11.3602	48.9269	56.06
237	11.1866	48.8427	26.21
238	11.3706	48.8706	15.08
239	11.2875	48.8196	32.31
240	11.2207	48.7853	10.49
241	11.3068	48.8261	21.9
242	11.5671	48.7266	12.53
243	11.4563	48.8295	22.7
244	11.3071	48.8734	24.54
245	11.3975	48.669	44.23
246	11.376	49.0048	26.1
247	11.6786	48.7663	28.15
248	11.208	48.8106	16.71
249	11.6003	48.8371	11.97
250	11.1992	48.9388	27.75
251	11.1008	48.9263	27.71
252	11.4769	48.8638	30.45
253	11.2148	49.0048	26.81
254	11.3045	48.9122	23.38
255	11.4042	48.8356	44.04
256	11.4445	48.2721	376.74
257	11.3569	48.3692	86.99
258	11.3577	48.2507	64.63
259	11.1864	48.3109	55.78
260	11.4794	48.4099	56.67
261	11.4762	48.2966	46.73
262	11.4608	48.3314	59.96
263	11.3493	48.3148	55.97
264	11.2494	48.3932	66.3
265	11.2787	48.3385	50.99
266	11.2611	48.284	14.77
267	11.4767	48.3683	37.48
268	11.4199	48.3859	29.89
269	11.2378	48.3057	8.2
270	11.4878	48.5387	230.27
271	11.6277	48.604	101.57
272	11.6244	48.69	90.61
273	11.479	48.4548	48.46
274	11.5402	48.6169	49.23
275	11.4416	48.5002	43.07
276	11.6146	48.5127	46.27
277	11.3607	48.4943	30.71
278	11.5056	48.483	22.85
279	11.4087	48.4371	28.21
280	11.5679	48.4735	17.11
281	11.4709	48.615	18.04
282	11.7018	48.3902	259
283	11.7523	48.3917	139.23
284	11.9274	48.4811	182.06
285	11.6559	48.3226	99.48
286	11.6391	48.3566	67.83
287	11.6355	48.3009	121
288	11.5981	48.434	47.47
289	11.7273	48.4962	45.77
290	11.7343	48.3146	65.38
291	11.6268	48.4089	36.64
292	11.8129	48.5327	46.49
293	11.7653	48.474	39.25
294	11.8482	48.4722	27.48
295	11.5293	48.4263	21.49
296	11.8672	48.557	18.11
297	11.6664	48.4621	23.68
298	11.8569	48.4342	35.7
299	11.8136	48.4029	26.97
300	11.83	48.3402	45.08
301	11.812	48.2773	44.93
302	11.8549	48.3761	19.62
303	11.8033	48.2366	37.54
304	11.8342	48.245	21.2
305	11.6694	48.0653	239.7
306	11.7263	48.1184	165.76
307	11.7527	48.1872	122.74
308	11.9397	48.1072	104.41
309	11.876	48.2003	121.12
310	11.6503	48.0808	107.33
311	11.8057	48.1681	103.03
312	11.7822	48.1091	168.05
313	11.7969	48.1169	4.35
314	11.7913	48.1359	13.05
315	11.8165	48.0833	82.9
316	11.7153	48.1944	55.96
317	11.8809	48.0692	87.66
318	11.7472	48.1436	44.7
319	11.8813	47.9765	53.94
320	11.7635	48.0504	47.68
321	11.7214	48.0209	83.44
322	11.7068	48.0848	52.21
323	11.8429	48.1496	45.55
324	11.6758	48.0082	40.47
325	11.8043	48.2054	41.27
326	11.7405	47.9586	18.71
327	11.796	47.9506	18.3
328	11.8042	47.9935	15.3
329	11.7052	48.051	12.61
330	11.8743	48.0367	13.19
331	11.815	48.0326	19.49
332	11.5548	48.2787	252.78
333	11.7009	48.2406	138.17
334	11.642	48.2464	149.03
335	11.4642	48.232	177.46
336	11.5562	48.2485	110.72
337	11.6635	48.1908	70.19
338	11.5659	48.3618	37.88
339	11.5447	48.3168	44.06
340	10.8909	48.3664	110.4
341	10.8931	48.374	165.5
342	10.9032	48.3836	133.8
343	10.8775	48.3936	193.3
344	10.8539	48.39	195.16
345	10.8646	48.3624	159.95
346	10.8893	48.3442	212.09
347	10.9207	48.3488	187.8
348	10.9442	48.3493	226.98
349	10.9353	48.3813	149
350	10.925	48.3948	145.94
351	10.9108	48.4221	145.26
352	10.9055	48.2932	277.52
353	10.8262	48.3235	243.41
354	11.0065	48.3658	288.11
355	10.8847	48.2624	261.3
356	10.8078	48.3945	216.43
357	10.8147	48.433	192.4
358	10.3758	48.2491	125.22
359	10.8262	48.3615	142.68
360	10.774	48.2774	163.87
361	10.8183	48.5477	107.11
362	11.0045	48.2678	117.04
363	10.7581	48.353	99.05
364	10.5823	48.3345	67.19
365	10.9833	48.3087	101.72
366	10.601	48.4076	58.15
367	10.9598	48.4485	49
368	10.947	48.5098	53.67
369	10.5832	48.4619	37.72
370	11.0672	48.3906	50.37
371	10.8097	48.4578	48.05
372	10.7162	48.3115	42.18
373	10.8257	48.4826	70.17
374	10.6475	48.4595	45.51
