begin {Parameters}
Number of BasicAreas
100
Number of districts
6
District Capacity
17
Basic Area Type
Point
Metric
l2
end {Parameters}

#Parameter	ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	412	55	1
1	504	298	1
2	203	396	1
3	560	41	1
4	80	248	1
5	32	308	1
6	586	209	1
7	138	105	1
8	88	86	1
9	222	218	1
10	81	26	1
11	118	39	1
12	432	478	1
13	135	428	1
14	601	24	1
15	615	109	1
16	411	201	1
17	404	39	1
18	383	31	1
19	12	343	1
20	348	427	1
21	478	421	1
22	185	218	1
23	529	265	1
24	109	136	1
25	335	143	1
26	530	345	1
27	339	62	1
28	184	165	1
29	291	464	1
30	224	457	1
31	405	315	1
32	203	56	1
33	151	261	1
34	636	129	1
35	447	291	1
36	22	189	1
37	296	80	1
38	377	117	1
39	16	70	1
40	161	70	1
41	197	428	1
42	221	170	1
43	216	276	1
44	320	464	1
45	143	60	1
46	348	198	1
47	304	367	1
48	463	239	1
49	391	30	1
50	139	3	1
51	52	286	1
52	620	422	1
53	333	62	1
54	537	449	1
55	184	191	1
56	40	87	1
57	216	199	1
58	11	312	1
59	256	181	1
60	198	403	1
61	298	52	1
62	110	328	1
63	378	34	1
64	110	48	1
65	10	454	1
66	149	47	1
67	374	368	1
68	617	215	1
69	317	303	1
70	204	439	1
71	221	458	1
72	343	24	1
73	318	141	1
74	275	266	1
75	486	360	1
76	614	92	1
77	242	436	1
78	86	132	1
79	214	169	1
80	139	342	1
81	616	356	1
82	162	294	1
83	560	219	1
84	572	216	1
85	134	378	1
86	353	388	1
87	113	342	1
88	548	319	1
89	589	100	1
90	271	124	1
91	454	73	1
92	606	237	1
93	264	367	1
94	373	452	1
95	199	301	1
96	428	179	1
97	135	123	1
98	476	416	1
99	556	119	1
end {BasicAreas}
