begin {Parameters}
Number of BasicAreas
3038
Number of Districts
800
District Capacity
238
Basic Area Type
Point
Metric
l2
end {Parameters}

#Parameter	ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	2830	40	65
1	2830	77	44
2	2830	114	66
3	2831	155	74
4	2830	194	56
5	2831	231	82
6	2831	269	55
7	2831	309	44
8	2830	347	76
9	2830	384	84
10	2792	35	48
11	2792	75	6
12	2790	115	93
13	2792	153	8
14	2791	191	30
15	2791	231	43
16	2790	271	10
17	2791	306	78
18	2791	345	5
19	2792	384	69
20	2800	460	17
21	2801	499	68
22	2801	538	45
23	2800	578	27
24	2802	620	29
25	2800	654	28
26	2800	694	75
27	2802	732	22
28	2800	772	24
29	2800	810	92
30	2762	459	70
31	2761	497	53
32	2761	540	46
33	2761	578	83
34	2762	591	13
35	2763	656	16
36	2762	694	49
37	2761	731	40
38	2762	770	68
39	2761	808	46
40	2801	946	63
41	2803	1034	18
42	2723	943	89
43	2724	1029	91
44	2702	1003	96
45	2800	1098	80
46	2799	1137	73
47	2831	1158	63
48	2801	1178	45
49	2800	1216	94
50	2829	1237	91
51	2801	1254	68
52	2800	1292	72
53	2800	1331	28
54	2801	1370	34
55	2799	1409	57
56	2804	1450	65
57	2759	1098	86
58	2762	1138	55
59	2762	1178	82
60	2761	1213	65
61	2763	1255	31
62	2761	1293	69
63	2763	1330	72
64	2761	1369	20
65	2759	1411	47
66	2761	1446	16
67	2762	617	62
68	2801	1507	10
69	2800	1548	83
70	2801	1581	36
71	2801	1619	62
72	2799	1656	58
73	2800	1698	11
74	2800	1738	22
75	2800	1781	56
76	2799	1820	14
77	2800	1856	77
78	2760	1506	77
79	2760	1543	91
80	2763	1586	56
81	2761	1621	8
82	2761	1659	5
83	2761	1698	29
84	2762	1737	68
85	2761	1775	40
86	2762	1821	28
87	2762	1853	85
88	2800	2067	64
89	2798	2102	28
90	2799	2143	21
91	2801	2183	67
92	2800	2221	41
93	2801	2262	53
94	2800	2299	61
95	2800	2337	19
96	2801	2376	56
97	2800	2414	20
98	2760	2066	92
99	2760	2105	2
100	2761	2144	34
101	2761	2184	94
102	2763	2222	48
103	2760	2259	4
104	2761	2297	15
105	2760	2338	64
106	2761	2372	48
107	2800	2411	35
108	2800	2491	18
109	2772	2512	69
110	2732	2491	43
111	2788	2167	47
112	2762	2676	98
113	2732	2618	71
114	2761	2903	20
115	2761	2983	6
116	2799	3041	92
117	2800	3083	64
118	2799	3117	45
119	2799	3085	54
120	2799	3195	50
121	2798	3234	6
122	2799	3274	18
123	2798	3312	81
124	2798	3350	71
125	2797	3389	17
126	2799	3427	62
127	2800	3464	62
128	2864	3474	57
129	2865	3515	59
130	2798	3563	33
131	2798	3796	41
132	2797	3794	44
133	2698	39	74
134	2697	116	56
135	2716	191	8
136	2696	540	28
137	2704	1437	76
138	2704	1583	54
139	2703	1680	70
140	2694	2221	72
141	2704	2317	40
142	2714	2345	98
143	2733	2374	15
144	2720	3100	24
145	2721	3147	72
146	2752	3198	52
147	2712	3194	17
148	2683	3196	60
149	2642	3195	77
150	2763	3292	1
151	2761	3332	66
152	2761	3369	88
153	2760	3409	3
154	2732	3467	38
155	2701	3621	72
156	2699	3852	59
157	2781	3940	68
158	2701	3940	18
159	2623	3945	29
160	2621	-5	99
161	2744	18	84
162	2649	25	46
163	2609	48	22
164	2659	94	77
165	2658	134	42
166	2659	171	72
167	2658	208	73
168	2657	248	96
169	2660	285	84
170	2659	325	38
171	2659	368	79
172	2545	92	24
173	2543	131	25
174	2543	170	4
175	2541	212	35
176	2538	248	67
177	2544	288	66
178	2541	246	33
179	2541	362	32
180	2571	270	72
181	2571	325	75
182	2485	36	10
183	2524	54	80
184	2494	249	8
185	2590	393	35
186	2641	411	53
187	2659	441	28
188	2660	500	1
189	2660	538	97
190	2658	577	35
191	2659	618	8
192	2660	656	98
193	2661	701	86
194	2658	733	52
195	2659	772	3
196	2582	439	30
197	2592	521	66
198	2581	770	7
199	2543	497	89
200	2542	536	87
201	2543	579	87
202	2542	615	77
203	2542	657	88
204	2543	691	82
205	2543	734	76
206	2541	771	47
207	2542	808	75
208	2543	847	92
209	2540	877	78
210	2617	847	6
211	2620	916	25
212	2570	1004	53
213	2529	1003	32
214	2656	1042	14
215	2658	1082	83
216	2656	1118	88
217	2657	1159	91
218	2656	1200	14
219	2657	1236	49
220	2657	1272	13
221	2657	1314	21
222	2616	1137	50
223	2617	1195	47
224	2624	1273	74
225	2598	1314	53
226	2558	1214	87
227	2542	1040	79
228	2540	1079	56
229	2541	1121	71
230	2540	1156	70
231	2539	1195	71
232	2539	1231	14
233	2540	1272	89
234	2540	1311	31
235	2501	1342	70
236	2540	1358	6
237	2540	1398	66
238	2512	1436	15
239	2628	1435	27
240	2643	1484	74
241	2667	1524	99
242	2666	1560	28
243	2665	1601	81
244	2667	1640	14
245	2665	1679	15
246	2665	1728	86
247	2666	1755	53
248	2666	1794	71
249	2665	1836	90
250	2667	1873	86
251	2646	1486	43
252	2617	1525	100
253	2628	1715	99
254	2618	1756	66
255	2548	1524	50
