begin {Parameters}
Number of BasicAreas
100
Number of Districts
10
District Capacity
720
Basic Area Type
Point
Metric
l2
end {Parameters}

#Parameter	ExtId	XPos	YPos	Activity
begin {BasicAreas}
0	409154	435528	50
1	409151	435683	4
2	409277	435420	33
3	409260	435538	15
4	409240	435695	1
5	409213	435897	5
6	409199	435982	87
7	409178	436078	91
8	409174	436171	45
9	409147	436256	1
10	409469	435389	41
11	409378	435463	23
12	409378	435563	26
13	409351	435734	301
14	409328	435891	53
15	409275	435982	1
16	409289	436065	80
17	409272	436188	118
18	409208	436263	1
19	409754	435326	1
20	409609	435201	15
21	409565	435307	12
22	409577	435510	60
23	409515	435614	35
24	409478	435707	138
25	409442	435810	1
26	409442	435913	173
27	409408	436075	61
28	409344	436201	1
29	409398	436213	21
30	409638	435143	8
31	409683	435349	18
32	409670	435514	35
33	409620	435615	17
34	409688	435618	22
35	409624	435752	60
36	409570	435942	65
37	409541	436090	54
38	409512	436236	39
39	409216	435826	1
40	409158	435820	1
41	408777	434870	5
42	408731	434657	115
43	408808	434639	30
44	408840	435022	98
45	408932	434976	61
46	408897	434650	79
47	409050	434674	8
48	409033	434769	193
49	408906	434723	4
50	409262	434873	654
51	409090	434982	63
52	409020	435056	22
53	409262	435017	283
54	409210	435093	150
55	409109	435153	153
56	409192	435244	20
57	409298	435127	10
58	409302	435225	13
59	409264	435295	3
60	409372	434355	19
61	409426	434622	444
62	409452	434831	54
63	409553	435074	25
64	409434	435030	21
65	409479	434592	13
66	409517	434818	19
67	409539	434954	26
68	409038	435235	90
69	409167	435416	105
70	408778	434739	73
71	409411	434362	3
72	409822	435466	1
73	409811	435545	46
74	409765	435617	28
75	409812	435857	160
76	409792	435978	1
77	409837	436155	65
78	409711	436281	152
79	409969	435509	1
80	409944	435714	61
81	410041	435866	102
82	409946	436015	49
83	410015	436193	43
84	410067	435592	1
85	410073	436039	48
86	410113	436329	27
87	410204	436314	6
88	409645	436119	49
89	410120	436189	27
90	409875	435755	19
91	410180	436398	33
92	410244	436276	1
93	410224	436222	1
94	410435	436784	37
95	409573	436533	49
96	409575	436677	54
97	409553	436813	30
98	409546	436882	12
99	409701	436391	34
end {BasicAreas}
