begin {Parameters}
Number of BasicAreas
287
Basic Area Type
Line
Metric
geodecimal
end {Parameters}

#Parameter	ExtId	Activity	Coords
begin {BasicAreas}
0400	262.000000	(7.723410,50.253730)(7.725120,50.254150)
0402	520.000000	(7.733220,50.248120)(7.731340,50.250130)
0411	312.000000	(7.731340,50.250130)(7.730520,50.249960)(7.729680,50.250580)
12422	272.000000	(7.722280,50.252140)(7.721470,50.253250)
13144	374.000000	(7.770220,50.249720)(7.769090,50.250210)(7.767900,50.250480)
13145	1014.000000	(7.767900,50.250480)(7.766080,50.250890)(7.761420,50.252340)
13146	628.000000	(7.777030,50.246940)(7.773280,50.248420)
13147	524.000000	(7.773280,50.248420)(7.770220,50.249720)
13149	246.000000	(7.740480,50.255540)(7.741960,50.256090)
13150	476.000000	(7.741960,50.256090)(7.745160,50.256680)
13151	1244.000000	(7.758930,50.242730)(7.761070,50.242820)(7.761630,50.243010)(7.763640,50.244630)(7.764700,50.245300)(7.765330,50.245970)
13190	136.000000	(7.729680,50.250580)(7.730280,50.251050)
13191	254.000000	(7.731340,50.250130)(7.730280,50.251050)
19191	194.000000	(7.761420,50.252340)(7.761520,50.253210)
19192	1368.000000	(7.761420,50.252340)(7.758810,50.252930)(7.756120,50.253200)(7.752350,50.254220)
19193	240.000000	(7.733220,50.248120)(7.734870,50.248340)
20380	698.000000	(7.772600,50.253820)(7.770660,50.254260)(7.767840,50.254090)
20381	360.000000	(7.767840,50.254090)(7.765560,50.254770)
20382	174.000000	(7.728800,50.256220)(7.729180,50.256960)
20383	196.000000	(7.727750,50.257330)(7.726380,50.257430)
20384	346.000000	(7.764020,50.248170)(7.762070,50.249100)
20385	372.000000	(7.725030,50.254720)(7.723790,50.256190)
20386	220.000000	(7.727130,50.255230)(7.727100,50.256220)
20387	152.000000	(7.749870,50.255930)(7.750250,50.256570)
20388	168.000000	(7.728800,50.256220)(7.727620,50.256240)
20389	722.000000	(7.750460,50.259500)(7.755480,50.259800)
20390	98.000000	(7.767240,50.245450)(7.766610,50.245620)
20391	278.000000	(7.767060,50.252940)(7.767840,50.254090)
20392	128.000000	(7.725740,50.253990)(7.726610,50.254120)
20393	188.000000	(7.725820,50.255150)(7.727130,50.255230)
20394	200.000000	(7.772220,50.257770)(7.770910,50.257960)
20396	598.000000	(7.766150,50.248400)(7.762280,50.249410)
20397	254.000000	(7.725820,50.255150)(7.725370,50.256260)
20398	124.000000	(7.757510,50.245950)(7.758370,50.245990)
20399	1808.000000	(7.744960,50.248140)(7.745470,50.249160)(7.745810,50.250950)(7.745230,50.252130)(7.745640,50.254290)(7.746000,50.254910)(7.746830,50.255970)
20400	96.000000	(7.762280,50.249410)(7.762540,50.249810)
20401	366.000000	(7.729020,50.254030)(7.727270,50.255230)
20402	188.000000	(7.729010,50.257160)(7.727750,50.257330)
20403	346.000000	(7.771890,50.258800)(7.772920,50.259000)(7.774040,50.259470)
20404	160.000000	(7.759670,50.259420)(7.760030,50.260100)
20405	366.000000	(7.749540,50.244840)(7.751490,50.245910)
20406	32.000000	(7.725630,50.255080)(7.725820,50.255150)
20407	332.000000	(7.759670,50.259420)(7.757400,50.259740)
20409	50.000000	(7.729180,50.256960)(7.729010,50.257160)
20411	194.000000	(7.745590,50.246800)(7.746930,50.246840)
20412	260.000000	(7.729790,50.254490)(7.730860,50.255440)
20413	260.000000	(7.726520,50.256260)(7.726370,50.257150)(7.726380,50.257430)
20414	96.000000	(7.774680,50.259370)(7.774040,50.259470)
20415	562.000000	(7.760550,50.261630)(7.756620,50.261730)
20416	806.000000	(7.730830,50.247910)(7.731870,50.249430)(7.731420,50.249850)(7.730570,50.249790)(7.729680,50.250200)(7.729420,50.250140)
20417	226.000000	(7.727040,50.253170)(7.726230,50.252920)(7.725920,50.253310)
20418	120.000000	(7.726920,50.253500)(7.727720,50.253640)
20419	266.000000	(7.729790,50.254490)(7.728430,50.255310)
20420	164.000000	(7.725370,50.256260)(7.726520,50.256260)
20421	60.000000	(7.759480,50.259180)(7.759670,50.259420)
20423	90.000000	(7.747220,50.246490)(7.747840,50.246510)
20424	18.000000	(7.729760,50.254410)(7.729790,50.254490)
20425	318.000000	(7.761300,50.255740)(7.760440,50.256360)(7.759620,50.256640)
20426	142.000000	(7.723280,50.256820)(7.724150,50.257120)
20427	86.000000	(7.774680,50.259370)(7.775220,50.259410)
20428	354.000000	(7.760030,50.260100)(7.760620,50.261160)(7.760550,50.261630)
20430	322.000000	(7.764540,50.249180)(7.762540,50.249810)
20431	388.000000	(7.737540,50.254500)(7.738410,50.255710)(7.738820,50.256010)
20432	242.000000	(7.727620,50.256240)(7.727750,50.257330)
20433	82.000000	(7.723280,50.256820)(7.722990,50.257140)
20434	392.000000	(7.757290,50.260050)(7.760030,50.260100)
20435	190.000000	(7.767180,50.248720)(7.767120,50.248860)(7.766130,50.249150)
20436	164.000000	(7.762540,50.249810)(7.761520,50.250140)
20437	10.000000	(7.723310,50.256780)(7.723280,50.256820)
20438	960.000000	(7.769280,50.260760)(7.771340,50.260200)(7.772690,50.260370)(7.773580,50.262280)
20439	194.000000	(7.724110,50.252720)(7.725310,50.253080)
20440	214.000000	(7.722460,50.253500)(7.721030,50.253750)
20441	424.000000	(7.730860,50.255440)(7.729960,50.256090)(7.729180,50.256960)
20442	262.000000	(7.761020,50.258940)(7.761760,50.259220)(7.761700,50.259840)
20443	694.000000	(7.751810,50.261290)(7.756620,50.261730)
20444	134.000000	(7.723790,50.256190)(7.724620,50.256480)
20445	202.000000	(7.755760,50.259850)(7.755380,50.260730)
20447	940.000000	(7.765680,50.263820)(7.765700,50.264050)(7.769670,50.265560)(7.771200,50.265650)
20448	528.000000	(7.766610,50.245620)(7.766720,50.246200)(7.766610,50.246430)(7.764700,50.247380)
20449	148.000000	(7.723790,50.256190)(7.723310,50.256780)
20450	82.000000	(7.774620,50.259000)(7.774680,50.259260)(7.774680,50.259370)
20452	216.000000	(7.766610,50.245620)(7.765290,50.246090)
20453	232.000000	(7.728480,50.253750)(7.727590,50.254140)(7.727220,50.253880)
20454	208.000000	(7.728430,50.255310)(7.728800,50.256220)
20455	72.000000	(7.746830,50.255970)(7.746940,50.256280)
20456	74.000000	(7.727100,50.256220)(7.727620,50.256240)
20457	244.000000	(7.757510,50.258800)(7.758570,50.259260)(7.758840,50.259150)
20458	124.000000	(7.761170,50.249630)(7.761520,50.250140)
20459	150.000000	(7.725920,50.253310)(7.726920,50.253500)
20460	126.000000	(7.725270,50.254180)(7.724900,50.254690)
20461	84.000000	(7.727100,50.256220)(7.726520,50.256260)
20462	42.000000	(7.755480,50.259800)(7.755760,50.259850)
20463	1230.000000	(7.778750,50.264520)(7.776530,50.266010)(7.773460,50.265630)(7.771200,50.265650)
20465	470.000000	(7.761170,50.249630)(7.759950,50.250470)(7.758620,50.250920)
20466	584.000000	(7.733700,50.253660)(7.735050,50.254070)(7.737540,50.254500)
20467	496.000000	(7.737540,50.254500)(7.739910,50.255090)(7.740480,50.255540)
20468	132.000000	(7.738820,50.256010)(7.739200,50.256550)
20469	972.000000	(7.770220,50.249720)(7.772010,50.252940)(7.772600,50.253820)
20470	90.000000	(7.771980,50.263680)(7.771820,50.264070)
20471	362.000000	(7.771820,50.264070)(7.771200,50.265650)
20472	80.000000	(7.772030,50.257430)(7.772220,50.257770)
20473	68.000000	(7.772220,50.257770)(7.772590,50.257950)
20474	214.000000	(7.772590,50.257950)(7.773990,50.258280)
20478	152.000000	(7.721470,50.253250)(7.722460,50.253500)
20479	144.000000	(7.722460,50.253500)(7.723410,50.253730)
20480	162.000000	(7.755850,50.265510)(7.754720,50.265560)
20483	14.000000	(7.732150,50.254040)(7.732060,50.254050)
20484	118.000000	(7.727720,50.253640)(7.728480,50.253750)
20485	82.000000	(7.729240,50.250350)(7.729680,50.250580)
20486	82.000000	(7.730280,50.251050)(7.729900,50.251330)
20488	88.000000	(7.747220,50.246490)(7.746930,50.246840)
20489	50.000000	(7.749700,50.255220)(7.749760,50.255440)
20490	466.000000	(7.752350,50.254220)(7.751040,50.254600)(7.749760,50.255440)
20491	448.000000	(7.749760,50.255440)(7.746940,50.256280)
20492	270.000000	(7.746940,50.256280)(7.745160,50.256680)
20493	22.000000	(7.725120,50.254150)(7.725270,50.254180)
20494	168.000000	(7.725270,50.254180)(7.726370,50.254450)
20495	100.000000	(7.728480,50.253750)(7.729020,50.254030)
20496	810.000000	(7.761520,50.253210)(7.761340,50.253690)(7.759620,50.256640)
20497	58.000000	(7.764070,50.247910)(7.764020,50.248170)
