begin {Parameters}
Number of BasicAreas
479
Basic Area Type
Line
Metric
geodecimal
end {Parameters}

#Parameter	ExtId	Activity	Coords	District
begin {BasicAreas}
0108	427.666000	(7.665740,50.441830)(7.662760,50.441890)
0161	95.806400	(7.670370,50.438490)(7.670740,50.438850)
0162	165.926000	(7.669990,50.438950)(7.669750,50.439680)
12738	71.636200	(7.671480,50.432860)(7.671700,50.433150)
12744	23.704000	(7.668090,50.436860)(7.667940,50.436890)
12745	40.330000	(7.668090,50.436860)(7.668180,50.436960)(7.668140,50.437010)
19216	361.636000	(7.681300,50.428070)(7.683640,50.428660)
19217	200.796000	(7.680440,50.430310)(7.681280,50.431030)
19218	121.132000	(7.677190,50.427210)(7.677700,50.427640)
19219	130.091400	(7.681300,50.428070)(7.681170,50.428650)
19220	309.492000	(7.680440,50.430310)(7.679380,50.430550)(7.678360,50.430540)
19221	150.042400	(7.677190,50.427210)(7.676540,50.427740)
19222	132.289000	(7.681430,50.427480)(7.681300,50.428070)
19223	463.414000	(7.679760,50.429960)(7.680910,50.429880)(7.682280,50.430410)(7.682030,50.430570)
19224	440.382000	(7.678270,50.428130)(7.679330,50.428500)(7.681170,50.428650)
19225	605.752000	(7.681170,50.428650)(7.682820,50.429140)(7.683360,50.429610)(7.683420,50.429810)(7.683040,50.430500)
19226	40.144000	(7.680230,50.430190)(7.680440,50.430310)
19227	136.312400	(7.677700,50.427640)(7.678270,50.428130)
19228	1181.552000	(7.676540,50.427740)(7.677800,50.428730)(7.679070,50.429090)(7.681850,50.429480)(7.682570,50.429980)(7.683040,50.430500)
19229	463.720000	(7.681300,50.428070)(7.679010,50.427810)(7.678270,50.428130)
19230	579.310000	(7.681430,50.427480)(7.678620,50.427210)(7.677700,50.427640)
19231	147.983000	(7.682030,50.430570)(7.681280,50.431030)
19232	84.331000	(7.679760,50.429960)(7.680230,50.430190)
19233	173.898800	(7.677210,50.429630)(7.677110,50.430250)(7.677110,50.430410)
19234	165.227800	(7.676080,50.429470)(7.677210,50.429630)
19235	38.283000	(7.683420,50.431010)(7.683520,50.431170)
19236	155.629600	(7.679270,50.432230)(7.679340,50.432490)(7.678780,50.432720)
19237	397.504000	(7.677200,50.430420)(7.677190,50.430490)(7.677650,50.431960)(7.677650,50.432180)
19238	313.714000	(7.674990,50.430040)(7.677110,50.430410)
19239	156.821400	(7.681280,50.431030)(7.681710,50.431680)
19240	215.872000	(7.680310,50.431210)(7.678900,50.431560)
19241	238.822000	(7.677650,50.432180)(7.678890,50.432320)(7.679270,50.432230)
19242	157.845600	(7.678900,50.431560)(7.679270,50.432230)
19243	282.180000	(7.683520,50.431170)(7.681710,50.431680)
19244	239.444000	(7.678360,50.430540)(7.678900,50.431560)
19245	320.700000	(7.681710,50.431680)(7.682060,50.432050)(7.680550,50.432330)
19246	369.208000	(7.681710,50.431680)(7.679270,50.432230)
19247	125.552200	(7.683040,50.430500)(7.683420,50.431010)
19248	13.042380	(7.677110,50.430410)(7.677200,50.430420)
19249	167.777200	(7.677200,50.430420)(7.678360,50.430540)
19250	135.586200	(7.678150,50.435550)(7.677980,50.435920)(7.678140,50.436120)
19251	151.274400	(7.671290,50.435570)(7.671070,50.436080)(7.671070,50.436230)
19252	134.767200	(7.673220,50.438240)(7.672360,50.438490)
19253	546.080000	(7.674460,50.432450)(7.674700,50.432990)(7.675570,50.434010)(7.676330,50.434550)
19254	330.786000	(7.677860,50.432670)(7.676770,50.433180)(7.677360,50.433650)
19255	1003.876000	(7.686710,50.434180)(7.681590,50.436210)(7.680870,50.436620)
19256	651.014000	(7.680870,50.436620)(7.679940,50.436960)(7.679320,50.436900)(7.678010,50.437830)(7.677680,50.438340)
19257	166.445800	(7.678150,50.435550)(7.677030,50.435740)
19258	29.660400	(7.671070,50.436300)(7.671110,50.436430)
19259	367.232000	(7.674250,50.433550)(7.672350,50.434060)(7.672160,50.434290)
19260	263.890000	(7.677010,50.435150)(7.677740,50.434990)(7.678320,50.435500)
