begin {Parameters}
Number of BasicAreas
268
Basic Area Type
Line
Metric
geodecimal
end {Parameters}

#Parameter	ExtId	Activity	Coords	District
begin {BasicAreas}
8809	136.000000	(7.428210,50.455910)(7.427670,50.456410)
8812	170.000000	(7.427020,50.455770)(7.427670,50.456410)
8813	180.000000	(7.427020,50.455770)(7.426060,50.456290)
8816	156.000000	(7.425570,50.455670)(7.426060,50.456290)
8820	282.000000	(7.422530,50.455440)(7.422750,50.455710)(7.422670,50.455900)(7.422100,50.456140)(7.422290,50.456440)
8821	68.000000	(7.425410,50.455390)(7.425570,50.455670)
8827	138.000000	(7.426090,50.454950)(7.425410,50.455390)
8831	348.000000	(7.426650,50.454710)(7.428210,50.455910)
8832	96.000000	(7.426650,50.454710)(7.426090,50.454950)
8837	74.000000	(7.427100,50.454540)(7.426650,50.454710)
8841	76.000000	(7.419810,50.454550)(7.420170,50.454720)
8844	478.000000	(7.430380,50.454270)(7.428210,50.455910)
8848	182.000000	(7.422770,50.454300)(7.424000,50.454400)
8849	432.000000	(7.422770,50.454300)(7.420170,50.455270)
8850	360.000000	(7.422000,50.454190)(7.420170,50.455270)
8851	290.000000	(7.422000,50.454190)(7.420170,50.454720)
8853	52.000000	(7.422500,50.454140)(7.422770,50.454300)
8857	106.000000	(7.430840,50.453900)(7.430380,50.454270)
8861	178.000000	(7.426370,50.453890)(7.427100,50.454540)
8866	204.000000	(7.420710,50.453860)(7.419920,50.454360)(7.419810,50.454550)
8869	210.000000	(7.423710,50.453610)(7.422500,50.454140)
8870	118.000000	(7.422340,50.453620)(7.422450,50.453800)(7.422500,50.454140)
8871	140.000000	(7.422340,50.453620)(7.422320,50.453890)(7.422000,50.454190)
8874	456.000000	(7.423850,50.453530)(7.425110,50.454460)(7.426090,50.454950)
8875	26.000000	(7.423850,50.453530)(7.423710,50.453610)
8876	48.000000	(7.419840,50.453540)(7.419780,50.453690)(7.419840,50.453740)
8877	126.000000	(7.419840,50.453540)(7.419230,50.453730)(7.419110,50.453620)
8878	270.000000	(7.429100,50.453370)(7.430380,50.454270)
8879	388.000000	(7.429100,50.453370)(7.427100,50.454540)
8880	38.000000	(7.422310,50.453450)(7.422340,50.453620)
8881	258.000000	(7.422310,50.453450)(7.421820,50.453430)(7.420710,50.453860)
8882	158.000000	(7.420740,50.453330)(7.419840,50.453740)
8885	206.000000	(7.420930,50.453260)(7.420400,50.453860)(7.420710,50.453860)
8886	32.000000	(7.420930,50.453260)(7.420740,50.453330)
8887	90.000000	(7.424560,50.453210)(7.425190,50.453230)
8888	124.000000	(7.424560,50.453210)(7.423850,50.453530)
8890	212.000000	(7.425430,50.453150)(7.426370,50.453890)
8891	38.000000	(7.425430,50.453150)(7.425190,50.453230)
8894	112.000000	(7.429720,50.453060)(7.429100,50.453370)
8895	138.000000	(7.423090,50.453130)(7.423710,50.453610)
8896	132.000000	(7.423090,50.453130)(7.422310,50.453450)
8899	32.000000	(7.429890,50.452970)(7.429720,50.453060)
8900	120.000000	(7.421680,50.453030)(7.420930,50.453260)
8902	194.000000	(7.428080,50.452930)(7.428530,50.452920)(7.429100,50.453370)
8903	330.000000	(7.428080,50.452930)(7.427980,50.453110)(7.426370,50.453890)
8905	170.000000	(7.418700,50.452940)(7.419110,50.453320)(7.419110,50.453620)
8907	132.000000	(7.422580,50.452880)(7.421680,50.453030)
8909	102.000000	(7.422580,50.452880)(7.423090,50.453130)
8911	270.000000	(7.426370,50.452730)(7.426610,50.452950)(7.428080,50.452930)
8912	164.000000	(7.426370,50.452730)(7.425430,50.453150)
8913	144.000000	(7.430720,50.452600)(7.429890,50.452970)
8914	208.000000	(7.419200,50.452710)(7.419790,50.453360)(7.419840,50.453540)
8915	88.000000	(7.419200,50.452710)(7.418700,50.452940)
8916	106.000000	(7.421230,50.452680)(7.421490,50.452770)(7.421680,50.453030)
8917	136.000000	(7.421230,50.452680)(7.420930,50.453260)
8919	114.000000	(7.418040,50.452670)(7.418700,50.452940)
8920	68.000000	(7.426750,50.452550)(7.426370,50.452730)
8921	20.000000	(7.417910,50.452640)(7.418040,50.452670)
8926	62.000000	(7.432100,50.452420)(7.432470,50.452560)
8933	94.000000	(7.431240,50.452340)(7.430720,50.452600)
8937	130.000000	(7.431240,50.452340)(7.432100,50.452420)
8938	194.000000	(7.424160,50.452380)(7.424510,50.452980)(7.424560,50.453210)
8939	226.000000	(7.424160,50.452380)(7.423090,50.453130)
8941	98.000000	(7.418780,50.452360)(7.419200,50.452710)
8943	38.000000	(7.424050,50.452220)(7.424160,50.452380)
8944	98.000000	(7.430760,50.452030)(7.431240,50.452340)
8945	136.000000	(7.426180,50.452060)(7.426750,50.452550)
8946	346.000000	(7.426180,50.452060)(7.424940,50.452770)(7.425190,50.453230)
8949	358.000000	(7.428000,50.451970)(7.428360,50.452310)(7.429130,50.452530)(7.429890,50.452970)
8950	220.000000	(7.428000,50.451970)(7.426750,50.452550)
8951	74.000000	(7.418500,50.452080)(7.418780,50.452360)
8952	146.000000	(7.418500,50.452080)(7.418040,50.452670)
8953	336.000000	(7.419480,50.452060)(7.420740,50.453330)
8954	120.000000	(7.419480,50.452060)(7.418780,50.452360)
8956	208.000000	(7.417170,50.452050)(7.417530,50.452690)(7.417910,50.452640)
8961	70.000000	(7.416710,50.451970)(7.417170,50.452050)
8963	112.000000	(7.417820,50.451870)(7.418500,50.452080)
8964	48.000000	(7.416890,50.451790)(7.416710,50.451970)
8965	376.000000	(7.428640,50.451630)(7.429750,50.451960)(7.430720,50.452600)
8966	120.000000	(7.428640,50.451630)(7.428000,50.451970)
8967	20.000000	(7.428640,50.451630)(7.428520,50.451670)
8969	68.000000	(7.417380,50.451760)(7.417820,50.451870)
8970	72.000000	(7.417380,50.451760)(7.417170,50.452050)
8971	114.000000	(7.425690,50.451650)(7.426180,50.452060)
8972	84.000000	(7.425100,50.451640)(7.425690,50.451650)
8973	198.000000	(7.425100,50.451640)(7.424050,50.452220)
8974	22.000000	(7.428440,50.451590)(7.428520,50.451670)
8977	272.000000	(7.420280,50.451660)(7.421230,50.452500)(7.421230,50.452680)
8978	144.000000	(7.420280,50.451660)(7.419480,50.452060)
8980	164.000000	(7.423440,50.451600)(7.424050,50.452220)
8981	238.000000	(7.423440,50.451600)(7.425100,50.451640)
8983	398.000000	(7.429900,50.451390)(7.430650,50.451550)(7.432100,50.452420)
8984	56.000000	(7.428180,50.451400)(7.428440,50.451590)
8985	396.000000	(7.421150,50.451410)(7.422570,50.452650)(7.422580,50.452880)
8986	332.000000	(7.421150,50.451410)(7.423440,50.451600)
8987	80.000000	(7.417140,50.451440)(7.417380,50.451760)
8988	86.000000	(7.417140,50.451440)(7.416890,50.451790)
8989	142.000000	(7.416060,50.451440)(7.416890,50.451790)
8990	14.000000	(7.415960,50.451420)(7.416060,50.451440)
