ID,Location
1;3
2;3
3;1
4;1
5;1
6;1
7;1
8;1
9;1
10;1
11;1
12;1
13;1
14;3
15;3
16;3
17;3
18;3
19;3
20;3
21;3
22;1
23;3
24;3
25;10
26;1
27;1
28;1
29;1
30;1
31;1
32;1
33;3
34;3
35;3
36;1
37;3
38;3
39;3
40;3
41;3
42;3
43;3
44;3
45;4
91;1
46;3
47;3
48;3
49;3
50;3
51;3
52;3
53;3
54;3
55;3
56;3
57;3
58;3
59;3
60;3
61;3
62;3
63;3
64;3
65;3
66;3
67;8
68;8
69;8
70;8
71;8
72;8
73;8
74;8
75;8
89;1
90;1
76;8
77;8
78;8
79;8
80;8
81;8
82;8
83;8
84;1
85;1
86;1
87;1
88;1
92;1
93;1
94;1
95;3
96;1
97;1
98;1
99;1
100;1
101;1
102;1
103;1
104;9
105;8
138;1
106;1
107;1
108;8
109;1
110;8
111;1
112;1
113;1
114;1
115;1
116;1
117;1
118;1
119;1
120;1
121;7
137;1
139;1
122;7
123;1
124;7
125;6
126;6
127;7
128;7
129;6
130;6
131;6
132;7
133;6
134;6
135;6
136;6
140;1
141;1
142;1
143;1
144;1
145;1
146;1
147;6
148;6
149;6
150;1
151;7
152;6
153;1
154;1
155;1
156;1
157;1
158;1
159;1
160;1
161;1
162;1
163;1
164;1
165;1
166;1
167;1
168;1
169;1
170;1
171;1
172;1
173;1
174;1
175;1
176;1
177;1
178;1
179;1
180;6
181;6
182;1
183;1
184;1
185;1
186;1
187;1
188;1
189;1
190;6
191;6
192;1
193;1
194;6
195;1
196;6
197;6
198;6
199;1
200;1
201;1
202;1
203;1
204;1
205;1
206;1
207;1
208;1
209;1
210;1
211;1
212;1
213;1
214;10
250;3
215;1
216;10
217;1
218;10
219;3
220;10
221;10
222;10
223;10
224;10
225;10
226;10
227;10
228;10
229;3
230;10
231;10
251;2
232;10
233;3
234;3
235;3
236;3
237;3
238;3
239;3
240;3
241;3
242;3
243;3
244;10
245;3
246;10
247;3
248;10
249;10
252;3
253;2
254;2
255;2
256;2
257;2
258;3
259;3
260;2
261;2
262;2
263;2
264;3
265;2
266;2
267;2
268;2
269;2
270;2
271;2
272;2
273;2
274;2
275;10
276;2
277;2
278;2
279;2
280;2
281;2
282;2
283;2
284;2
285;2
286;2
287;2
288;2
289;2
306;2
290;2
291;2
292;2
293;2
294;2
295;2
296;2
297;2
298;5
299;5
300;2
301;2
302;2
303;2
304;2
305;2
307;2
308;2
309;3
310;3
311;3
312;3
313;3
314;3
315;3
316;3
317;3
318;3
319;2
320;2
321;2
322;2
323;3
324;2
325;3
366;3
326;3
327;3
328;3
329;3
330;3
331;3
332;3
333;3
334;3
335;3
336;2
337;2
338;2
339;2
340;2
341;2
342;2
343;2
344;2
345;2
346;2
347;2
348;2
349;2
350;2
351;2
352;2
353;2
354;2
355;3
356;3
357;3
358;3
359;3
360;3
361;3
362;3
363;3
364;3
365;3
367;3
368;3
369;3
370;3
371;3
372;3
373;3
374;3
375;3
376;3
377;3
378;3
379;3
380;3
381;3
382;3
383;3
384;3
385;3
386;3
387;3
388;3
389;3
390;3
391;3
392;3
393;3
394;3
395;3
396;3
397;3
398;3
399;2
400;2
401;2
402;2
403;2
404;4
405;4
406;2
407;3
408;2
409;2
410;2
411;3
412;2
413;2
414;2
415;2
416;5
417;5
418;5
419;2
420;4
421;2
422;2
423;2
424;2
425;5
426;2
427;4
428;4
429;4
430;4
431;4
432;4
433;4
434;9
435;9
436;7
437;9
438;9
439;9
440;9
441;9
442;9
443;7
444;7
445;7
446;7
447;7
448;7
449;7
450;7
451;7
452;7
453;7
454;7
455;7
456;7
457;4
458;4
459;4
460;4
461;4
462;4
463;4
464;4
465;4
466;4
467;4
468;4
469;4
470;4
471;4
472;4
473;4
474;4
475;4
476;4
477;4
478;4
479;4
480;4
481;4
482;4
483;4
484;4
485;4
486;4
487;9
488;9
489;9
497;9
490;9
491;4
492;4
493;4
494;4
495;9
496;9
498;9
499;9
500;9
501;9
502;9
503;9
504;9
505;9
506;9
507;9
508;9
509;9
510;9
511;9
512;8
879;10
885;10
875;10
876;10
877;10
878;10
880;10
881;10
882;10
883;10
884;10
886;10
887;10
888;10
889;10
890;10
891;10
892;10
1010;5
1011;5
1012;5
1013;5
1014;5
1015;5
1016;2
1017;2
1018;5
1019;5
1020;5
1021;5
1022;5
1023;5
1024;5
1025;5
1026;5
1027;5
1028;5
1029;5
1030;5
1031;5
1032;5
1033;5
1034;5
1035;5
1036;5
1037;5
1038;5
1039;5
1040;5
1041;5
1042;5
1043;5
